track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Amazing Amy (IRE),Patrick O'Hanlon,0,Eugene M. O'Sullivan,2nd,2 1/2 l,8,11-1,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Vintage Gold (IRE),D. King,0,John Joseph Murphy,1st,N/A,4,11-5p1,90,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,In A Nice Way (IRE),Shane O'Callaghan,2,Stephen Ryan,UR,N/A,7,11-7p,88,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Black Tonic,B. W. Harvey,0,Richard John O'Brien,UR,N/A,5,11-12h,93,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,No Logic (IRE),G. B. Noonan,2,Michael P. Hourigan,13th,Short Head,7,11-4tp,85,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Willie Bob (IRE),J. P. O'Sullivan,0,Michael P. Hourigan,12th,2 3/4 l,6,11-1t,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Ballygriffin Girl (IRE),Shane O'Callaghan,4,Eoin Doyle,11th,4 1/4 l,5,10-13b,80,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Celtic Light (IRE),M. P. O'Connor,0,James Joseph Mangan,10th,4 1/2 l,5,11-1tp1,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Share the Joy (IRE),Richard Condon,2,W. J. Lanigan,9th,25 l,7,10-13,80,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Cottage Artist (IRE),Gavin Peter Brouder,2,V. T. O'Brien,8th,1 3/4 l,10,10-13p,80,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Costaweefortune (IRE),M. M. McDonagh,0,Charles Coakley,7th,Head,7,11-0,81,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Galmar (IRE),E. Walsh,0,Brendan Maurice Walsh,6th,4 1/2 l,7,11-6,87,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Man After Midnight (IRE),P. Byrnes,2,Louise G. Lyons,5th,3 1/2 l,6,11-3tp,84,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Cathys Quest (IRE),J. P. Shinnick,4,Terence O'Brien,4th,1 1/4 l,6,11-1b1,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Hard Target (IRE),C. M. Quirke,2,David Harry Kelly,3rd,1/2 l,6,12-0t,95,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Amazing Amy (IRE),Patrick O'Hanlon,0,Eugene M. O'Sullivan,2nd,2 1/2 l,8,11-1,82,True,76,6
Killarney Racing Results | 26th August 2023 15:05,N/A,15:05,Yielding To Soft,2m 4f 50y,Vintage Gold (IRE),D. King,0,John Joseph Murphy,1st,N/A,4,11-5p1,90,True,76,6
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Foveros (FR),Kieran Callaghan,5,W. P. Mullins,7th,17 l,8,11-7p,130,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Au Fleuron (FR),J. W. Kennedy,0,Gordon Elliott,6th,1 1/2 l,6,11-3b,126,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Eclair De Beaufeu (FR),Niall Moore,7,Philip Fenton,5th,6 1/2 l,9,10-13,122,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Ceroc (IRE),Phillip Enright,0,E. J. O'Grady,4th,5 l,5,10-7b,116,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Shannon Glory (IRE),C. M. Quirke,5,Paul Power,3rd,11 l,6,10-7,116,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Happy Jacky (IRE),D. King,5,Ray Hackett,2nd,1/2 l,9,11-12,135,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,We'llhavewan (IRE),P. Townend,0,W. P. Mullins,1st,N/A,8,10-7t,116,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Foveros (FR),Kieran Callaghan,5,W. P. Mullins,7th,17 l,8,11-7p,130,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Au Fleuron (FR),J. W. Kennedy,0,Gordon Elliott,6th,1 1/2 l,6,11-3b,126,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Eclair De Beaufeu (FR),Niall Moore,7,Philip Fenton,5th,6 1/2 l,9,10-13,122,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Ceroc (IRE),Phillip Enright,0,E. J. O'Grady,4th,5 l,5,10-7b,116,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Shannon Glory (IRE),C. M. Quirke,5,Paul Power,3rd,11 l,6,10-7,116,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,Happy Jacky (IRE),D. King,5,Ray Hackett,2nd,1/2 l,9,11-12,135,True,76,7
Killarney Racing Results | 26th August 2023 15:40,N/A,15:40,Yielding To Soft,2m 6f 80y,We'llhavewan (IRE),P. Townend,0,W. P. Mullins,1st,N/A,8,10-7t,116,True,76,7
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Just For Yuse (IRE),Patrick O'Hanlon,5,Paul Stafford,PU,N/A,5,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Garrybello (FR),Donagh Meyler,0,Thomas Cooper,F,N/A,5,11-12t,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Mastermacblack (IRE),J. J. Slevin,0,P. Corkery,6th,1 1/4 l,6,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Rebel Rose (IRE),M. M. McDonagh,5,Mark Fahey,5th,7 1/2 l,7,11-5t,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Walnut Beach (IRE),S. Fitzgerald,0,Patrick J. Flynn,4th,17 l,6,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Hope Des Blins (FR),D. E. Mullins,0,John Patrick Ryan,3rd,4 1/2 l,6,11-5,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Great Bear,D. J. O'Keeffe,0,Henry de Bromhead,2nd,6 1/2 l,7,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Captain Conby (IRE),Keith Donoghue,0,E. Sheehy,1st,N/A,6,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Just For Yuse (IRE),Patrick O'Hanlon,5,Paul Stafford,PU,N/A,5,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Garrybello (FR),Donagh Meyler,0,Thomas Cooper,F,N/A,5,11-12t,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Mastermacblack (IRE),J. J. Slevin,0,P. Corkery,6th,1 1/4 l,6,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Rebel Rose (IRE),M. M. McDonagh,5,Mark Fahey,5th,7 1/2 l,7,11-5t,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Walnut Beach (IRE),S. Fitzgerald,0,Patrick J. Flynn,4th,17 l,6,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Hope Des Blins (FR),D. E. Mullins,0,John Patrick Ryan,3rd,4 1/2 l,6,11-5,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Great Bear,D. J. O'Keeffe,0,Henry de Bromhead,2nd,6 1/2 l,7,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:15,N/A,16:15,Yielding To Soft,2m 1f,Captain Conby (IRE),Keith Donoghue,0,E. Sheehy,1st,N/A,6,11-12,-,True,76,8
Killarney Racing Results | 26th August 2023 16:50,N/A,16:50,Yielding To Soft,2m 7f,Toss Again (IRE),D. J. O'Keeffe,0,Henry de Bromhead,2nd,13 l,6,11-10t,-,True,76,9
Killarney Racing Results | 26th August 2023 16:50,N/A,16:50,Yielding To Soft,2m 7f,Salvador Ziggy (IRE),J. W. Kennedy,0,Gordon Elliott,1st,N/A,7,11-10,-,True,76,9
Killarney Racing Results | 26th August 2023 16:50,N/A,16:50,Yielding To Soft,2m 7f,Toss Again (IRE),D. J. O'Keeffe,0,Henry de Bromhead,2nd,13 l,6,11-10t,-,True,76,9
Killarney Racing Results | 26th August 2023 16:50,N/A,16:50,Yielding To Soft,2m 7f,Salvador Ziggy (IRE),J. W. Kennedy,0,Gordon Elliott,1st,N/A,7,11-10,-,True,76,9
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Sit Down Lucy (IRE),J. J. Slevin,0,Peter Fahey,UR,N/A,9,10-0,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,All Those Years,S. D. Torrens,0,Charles Byrnes,F,N/A,9,10-0p,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,The Little Yank (IRE),Philip Donovan,5,John Patrick Ryan,6th,13 l,8,10-1,128,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Fairyhill Run (IRE),M. J. M. O'Sullivan,0,John Patrick Ryan,5th,10 l,8,10-0,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Lifetime Ambition (IRE),C. Smithers,7,Mrs J. Harrington,4th,1 1/4 l,8,11-12,153,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Ballykeel (IRE),Gavin Peter Brouder,5,Gordon Elliott,3rd,1/2 l,7,10-2t,129,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Mr Saxobeat (IRE),D. J. O'Keeffe,0,T. Gibney,2nd,10 l,7,10-0,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Stealthy Tom (IRE),M. M. McDonagh,5,Enda Bolger,1st,N/A,8,10-2p,129,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Sit Down Lucy (IRE),J. J. Slevin,0,Peter Fahey,UR,N/A,9,10-0,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,All Those Years,S. D. Torrens,0,Charles Byrnes,F,N/A,9,10-0p,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,The Little Yank (IRE),Philip Donovan,5,John Patrick Ryan,6th,13 l,8,10-1,128,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Fairyhill Run (IRE),M. J. M. O'Sullivan,0,John Patrick Ryan,5th,10 l,8,10-0,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Lifetime Ambition (IRE),C. Smithers,7,Mrs J. Harrington,4th,1 1/4 l,8,11-12,153,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Ballykeel (IRE),Gavin Peter Brouder,5,Gordon Elliott,3rd,1/2 l,7,10-2t,129,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Mr Saxobeat (IRE),D. J. O'Keeffe,0,T. Gibney,2nd,10 l,7,10-0,127,True,76,10
Killarney Racing Results | 26th August 2023 17:25,N/A,17:25,Yielding To Soft,2m 4f 180y,Stealthy Tom (IRE),M. M. McDonagh,5,Enda Bolger,1st,N/A,8,10-2p,129,True,76,10
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Juke Box (FR),Niall Moore,7,Philip Fenton,6th,46 l,4,11-4,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Huntsgrove (IRE),Mr H. C. Swan,5,John Patrick Ryan,5th,2 1/4 l,5,11-7,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Watergrangedreamer (IRE),Mr D. A. McCarthy,7,Eoin Christopher McCarthy,4th,1/2 l,6,11-7p,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Dorset Lady (IRE),Mr D. Doyle,7,Timothy Doyle,3rd,3 1/2 l,6,11-0,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Rule Seventeen (IRE),Eoin G. Kelly,7,Adrian Murray,2nd,10 l,4,11-4,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Aurora Vega (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,11-7,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Juke Box (FR),Niall Moore,7,Philip Fenton,6th,46 l,4,11-4,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Huntsgrove (IRE),Mr H. C. Swan,5,John Patrick Ryan,5th,2 1/4 l,5,11-7,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Watergrangedreamer (IRE),Mr D. A. McCarthy,7,Eoin Christopher McCarthy,4th,1/2 l,6,11-7p,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Dorset Lady (IRE),Mr D. Doyle,7,Timothy Doyle,3rd,3 1/2 l,6,11-0,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Rule Seventeen (IRE),Eoin G. Kelly,7,Adrian Murray,2nd,10 l,4,11-4,-,True,76,11
Killarney Racing Results | 26th August 2023 17:55,N/A,17:55,Yielding To Soft  Flat (Turf),2m 100y,Aurora Vega (IRE),Mr P. W. Mullins,0,W. P. Mullins,1st,N/A,5,11-7,-,True,76,11
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Rocking Tree (IRE),G. F. Carroll,0,G. M. Lyons,NR,N/A,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Aisling Oscar (IRE),Marc Monaghan,0,Craig O'Neill,12th,6 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Killeaney Bear (IRE),Andrew Joseph Slattery,0,A. Slattery,11th,2 1/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Pandion Power (IRE),D. E. Sheehy,3,John Patrick Murtagh,10th,4 1/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Natural Ruler (IRE),S. B. Kelly,0,John Patrick Murtagh,9th,3 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Rapid Mission,D. B. McMonagle,0,Joseph Patrick O'Brien,8th,Neck,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Masoun (FR),Ben Martin Coen,0,John Patrick Murtagh,7th,Neck,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,House Of Aviz (USA),K. K. Hennessy,5,Aidan O'Brien,6th,3/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Ocean Conquest,William James Lee,0,M. D. O'Callaghan,5th,1 1/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Taraj (IRE),C. D. Hayes,0,D. K. Weld,4th,3/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Starliner (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,3rd,1/2 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Ortelius (USA),Seamie Heffernan,0,Aidan O'Brien,2nd,Head,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Tamrat (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Rocking Tree (IRE),G. F. Carroll,0,G. M. Lyons,NR,N/A,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Aisling Oscar (IRE),Marc Monaghan,0,Craig O'Neill,12th,6 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Killeaney Bear (IRE),Andrew Joseph Slattery,0,A. Slattery,11th,2 1/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Pandion Power (IRE),D. E. Sheehy,3,John Patrick Murtagh,10th,4 1/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Natural Ruler (IRE),S. B. Kelly,0,John Patrick Murtagh,9th,3 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Rapid Mission,D. B. McMonagle,0,Joseph Patrick O'Brien,8th,Neck,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Masoun (FR),Ben Martin Coen,0,John Patrick Murtagh,7th,Neck,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,House Of Aviz (USA),K. K. Hennessy,5,Aidan O'Brien,6th,3/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Ocean Conquest,William James Lee,0,M. D. O'Callaghan,5th,1 1/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Taraj (IRE),C. D. Hayes,0,D. K. Weld,4th,3/4 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Starliner (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,3rd,1/2 l,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Ortelius (USA),Seamie Heffernan,0,Aidan O'Brien,2nd,Head,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:05,N/A,16:05,Good  (Turf),1m,Tamrat (IRE),C. T. Keane,0,G. M. Lyons,1st,N/A,2,9-5,-,True,76,12
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Shelaka (IRE),C. D. Hayes,0,D. K. Weld,6th,2 3/4 l,2,9-2t,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Vive Veuve (USA),Ben Martin Coen,0,Emmet Mullins,5th,2 1/4 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Straya (IRE),R. P. Whelan,0,Jack W. Davison,4th,5 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Kalispera (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,3rd,2 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Brilliant (IRE),C. T. Keane,0,Aidan O'Brien,2nd,6 1/2 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Opera Singer (USA),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Shelaka (IRE),C. D. Hayes,0,D. K. Weld,6th,2 3/4 l,2,9-2t,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Vive Veuve (USA),Ben Martin Coen,0,Emmet Mullins,5th,2 1/4 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Straya (IRE),R. P. Whelan,0,Jack W. Davison,4th,5 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Kalispera (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,3rd,2 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Brilliant (IRE),C. T. Keane,0,Aidan O'Brien,2nd,6 1/2 l,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 16:40,N/A,16:40,Good,1m,Opera Singer (USA),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-2,-,True,76,13
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,G'day Mate,S. McCullagh,0,Mrs J. Harrington,10th,2 1/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,The Caribbean (IRE),D. B. McMonagle,0,Aidan O'Brien,9th,1 l,2,9-5b,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Sturlasson (IRE),R. P. Whelan,0,Kieran Patrick Cotter,8th,1 3/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Bella Colombia (IRE),N. M. Crosse,0,W. McCreery,7th,1 l,2,9-2,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Buyin Buyin (IRE),G. F. Carroll,0,W. P. Browne,6th,Head,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Do It With Style (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,5th,2 l,2,9-2,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Mountain Bear (IRE),Seamie Heffernan,0,Aidan O'Brien,4th,3/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Chandigah (IRE),C. T. Keane,0,Darren Bunyan,3rd,1 1/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Mansa Musa (BRA),C. D. Hayes,0,Diego Dias,2nd,1/2 l,2,9-5t,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Letsbefrankaboutit (IRE),William James Lee,0,P. Twomey,1st,N/A,2,9-5t,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,G'day Mate,S. McCullagh,0,Mrs J. Harrington,10th,2 1/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,The Caribbean (IRE),D. B. McMonagle,0,Aidan O'Brien,9th,1 l,2,9-5b,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Sturlasson (IRE),R. P. Whelan,0,Kieran Patrick Cotter,8th,1 3/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Bella Colombia (IRE),N. M. Crosse,0,W. McCreery,7th,1 l,2,9-2,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Buyin Buyin (IRE),G. F. Carroll,0,W. P. Browne,6th,Head,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Do It With Style (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,5th,2 l,2,9-2,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Mountain Bear (IRE),Seamie Heffernan,0,Aidan O'Brien,4th,3/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Chandigah (IRE),C. T. Keane,0,Darren Bunyan,3rd,1 1/4 l,2,9-5,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Mansa Musa (BRA),C. D. Hayes,0,Diego Dias,2nd,1/2 l,2,9-5t,-,True,76,14
Curragh Racing Results | 26th August 2023 17:10,N/A,17:10,Good,6f,Letsbefrankaboutit (IRE),William James Lee,0,P. Twomey,1st,N/A,2,9-5t,-,True,76,14
Curragh Racing Results | 26th August 2023 17:40,N/A,17:40,Good,1m 1f,Giladah (IRE),L. F. Roche,0,D. K. Weld,NR,N/A,4,9-7,-,True,76,15
Curragh Racing Results | 26th August 2023 17:40,N/A,17:40,Good,1m 1f,Indian Wish (FR),Declan McDonogh,0,Joseph Patrick O'Brien,NR,N/A,4,9-7p,-,True,76,15
Curragh Racing Results | 26th August 2023 17:40,N/A,17:40,Good,1m 1f,Pale Iris (IRE),Ben Martin Coen,0,Joseph G. Murphy,8th,Short Head,5,9-7,-,True,76,15
