track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Spanish John (IRE),D. E. Mullins,0,P. A. Fahy,15th,12 l,5,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Unklipped (IRE),Sam Ewing,0,Denis Leahy,14th,1 3/4 l,5,10-11,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Mount Gable (IRE),E. Dwan,7,Mrs Julie Cashin,13th,21 l,6,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Champagne Secret (IRE),Liam Quinlan,5,Mrs Jayne Hearne,12th,1 l,6,10-11h,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,He's Home Again (IRE),Phillip Enright,0,Edward Cawley,11th,4 1/2 l,5,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Do Whatever (IRE),L. P. Dempsey,0,J. T. R. Dreaper,10th,1 3/4 l,6,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Alo's Vision (IRE),D. J. O'Keeffe,0,W. J. Burke,9th,7 l,5,10-11,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Starman (FR),D. L. Queally,0,Declan Queally,8th,6 1/2 l,7,11-4h1,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,No Fussing (IRE),Niall Moore,7,Timothy Doyle,7th,1/2 l,7,10-11,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Like Ta Ma (IRE),B. P. Kennedy,7,Seamus Fahey,6th,4 3/4 l,6,10-11,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Ik's Man (FR),M. J. M. O'Sullivan,5,Terence O'Brien,5th,Short Head,7,11-4t,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Castle Field Boy (IRE),Denis O'Regan,0,Patrick T. Foley,4th,9 l,7,11-4t,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Battle It Out (IRE),C. G. O'Dwyer,7,Conor O'Dwyer,3rd,3/4 l,5,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Trust Me Nate,Jordan Colin Gainford,0,Gordon Elliott,2nd,1 l,5,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:25,N/A,16:25,Soft,2m 2f 152y,Figaroc (FR),P. Townend,0,W. P. Mullins,1st,N/A,8,11-4,-,True,43,31
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Champagne Rebel (IRE),Phillip Enright,0,Sean Aherne,PU,N/A,8,11-5,86,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Brownstone (IRE),Miss A. L. Fitzgibbon,7,Michael Winters,11th,3 3/4 l,7,11-4t,85,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Short Story Long (IRE),R. J. Condon,5,N. Dooly,10th,6 1/2 l,9,10-13p,80,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Leading The Way (IRE),R. A. Doyle,0,Gillian Scott,9th,3 3/4 l,7,11-3b1,84,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Getaclan (IRE),B. W. Harvey,5,D. McNamara,8th,3 3/4 l,8,10-13ht,80,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Givemylovetorose (IRE),D. L. Queally,0,Declan Queally,7th,1/2 l,10,11-12t,93,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Kadys Dirha (IRE),C. P. O'Shea,7,Thomas P. O'Connor,6th,6 l,6,11-9b,90,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Whip Whitaker (IRE),Liam Quinlan,5,John Patrick Ryan,5th,1 1/2 l,5,11-1,82,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,St Denis's Well (IRE),Keith Donoghue,0,Ian Patrick Donoghue,4th,2 3/4 l,5,11-5,86,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Holiday In Kerry (IRE),D. J. O'Keeffe,0,Eric McNamara,3rd,2 1/2 l,7,11-9p1,90,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Atlantian (IRE),Peter Carberry,0,A. J. Martin,2nd,1 1/4 l,6,11-10,91,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Tangental (IRE),J. J. Slevin,0,Colm A. Murphy,1st,N/A,7,10-13,80,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Champagne Rebel (IRE),Phillip Enright,0,Sean Aherne,PU,N/A,8,11-5,86,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Brownstone (IRE),Miss A. L. Fitzgibbon,7,Michael Winters,11th,3 3/4 l,7,11-4t,85,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Short Story Long (IRE),R. J. Condon,5,N. Dooly,10th,6 1/2 l,9,10-13p,80,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Leading The Way (IRE),R. A. Doyle,0,Gillian Scott,9th,3 3/4 l,7,11-3b1,84,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Getaclan (IRE),B. W. Harvey,5,D. McNamara,8th,3 3/4 l,8,10-13ht,80,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Givemylovetorose (IRE),D. L. Queally,0,Declan Queally,7th,1/2 l,10,11-12t,93,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Kadys Dirha (IRE),C. P. O'Shea,7,Thomas P. O'Connor,6th,6 l,6,11-9b,90,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Whip Whitaker (IRE),Liam Quinlan,5,John Patrick Ryan,5th,1 1/2 l,5,11-1,82,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,St Denis's Well (IRE),Keith Donoghue,0,Ian Patrick Donoghue,4th,2 3/4 l,5,11-5,86,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Holiday In Kerry (IRE),D. J. O'Keeffe,0,Eric McNamara,3rd,2 1/2 l,7,11-9p1,90,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Atlantian (IRE),Peter Carberry,0,A. J. Martin,2nd,1 1/4 l,6,11-10,91,True,43,32
Clonmel Racing Results | 2nd March 2023 16:55,N/A,16:55,Soft,3m,Tangental (IRE),J. J. Slevin,0,Colm A. Murphy,1st,N/A,7,10-13,80,True,43,32
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Infinity Tower (IRE),R. J. Condon,5,N. Dooly,PU,N/A,7,11-6p,87,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Silver Planeur (FR),Corey McGivern,7,Eric McNamara,12th,14 l,11,11-7t,88,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Ocodango Boy (IRE),Gearoid Patrick Brouder,5,Peter McCreery,11th,1/2 l,6,10-13b1,80,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Spancil Hill (IRE),D. J. O'Keeffe,0,T. G. McCourt,10th,4 3/4 l,13,11-3p,84,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,I Must (IRE),Thomas Reilly,7,Peter Cluskey,9th,2 l,7,11-3p,84,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Imminent Arrival (IRE),A. P. Kelly,7,James Andrew Fahey,8th,Head,8,11-11t,92,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Red Finch (IRE),Niall Moore,7,Timothy Doyle,7th,Neck,9,10-13,80,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Killinure Lass (IRE),Mr E. Mahon,7,Brian M. McMahon,6th,13 l,6,11-10,91,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,King Ferdinand (IRE),M. J. M. O'Sullivan,5,Eugene M. O'Sullivan,5th,1 1/4 l,7,12-0,95,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Royal Rhythm (IRE),Patrick O'Hanlon,5,P. J. Rothwell,4th,1/2 l,7,11-9b,90,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Ishan (FR),Phillip Enright,0,S. Curling,3rd,5 1/2 l,5,11-12,93,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Storm Mahler (IRE),D. E. Mullins,0,Eric McNamara,2nd,10 l,5,11-8,89,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Stolen Moment (IRE),Miss S. Ahern,7,Sean Aherne,1st,N/A,10,11-1ht,82,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Infinity Tower (IRE),R. J. Condon,5,N. Dooly,PU,N/A,7,11-6p,87,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Silver Planeur (FR),Corey McGivern,7,Eric McNamara,12th,14 l,11,11-7t,88,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Ocodango Boy (IRE),Gearoid Patrick Brouder,5,Peter McCreery,11th,1/2 l,6,10-13b1,80,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Spancil Hill (IRE),D. J. O'Keeffe,0,T. G. McCourt,10th,4 3/4 l,13,11-3p,84,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,I Must (IRE),Thomas Reilly,7,Peter Cluskey,9th,2 l,7,11-3p,84,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Imminent Arrival (IRE),A. P. Kelly,7,James Andrew Fahey,8th,Head,8,11-11t,92,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Red Finch (IRE),Niall Moore,7,Timothy Doyle,7th,Neck,9,10-13,80,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Killinure Lass (IRE),Mr E. Mahon,7,Brian M. McMahon,6th,13 l,6,11-10,91,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,King Ferdinand (IRE),M. J. M. O'Sullivan,5,Eugene M. O'Sullivan,5th,1 1/4 l,7,12-0,95,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Royal Rhythm (IRE),Patrick O'Hanlon,5,P. J. Rothwell,4th,1/2 l,7,11-9b,90,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Ishan (FR),Phillip Enright,0,S. Curling,3rd,5 1/2 l,5,11-12,93,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Storm Mahler (IRE),D. E. Mullins,0,Eric McNamara,2nd,10 l,5,11-8,89,True,43,33
Clonmel Racing Results | 2nd March 2023 17:25,N/A,17:25,Soft,3m,Stolen Moment (IRE),Miss S. Ahern,7,Sean Aherne,1st,N/A,10,11-1ht,82,True,43,33
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Jawwaal,C. Stone-Walsh,7,Joseph Patrick O'Brien,10th,2 1/4 l,8,10-2,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Tommy Taylor (USA),G. F. Carroll,0,Gavin Patrick Cromwell,9th,3/4 l,9,9-4,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Sadiqaa (IRE),K. S. McHugh,10,Denis Hogan,8th,1 1/2 l,5,9-6b,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Bronze River,J. M. Sheridan,3,Denis Hogan,7th,1 3/4 l,6,9-5p,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Tawaazon (IRE),S. D. Bowen,7,Denis Hogan,6th,Head,5,9-13tb,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Maritime Rules (IRE),D. N. Curran,7,Darren Bunyan,5th,3/4 l,4,9-10tb,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Tai Sing Yeh (IRE),C. T. Keane,0,James McAuley,4th,Neck,9,10-2tb,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Hypernova (IRE),M. W. Hassett,10,Joseph Patrick O'Brien,3rd,1 1/4 l,4,10-2t,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Prince Of Abington (IRE),Jessica O'Gorman,7,John McConnell,2nd,Nose,5,9-11b,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Inflection Point (IRE),William James Lee,0,James McAuley,1st,N/A,7,10-2,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Jawwaal,C. Stone-Walsh,7,Joseph Patrick O'Brien,10th,2 1/4 l,8,10-2,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Tommy Taylor (USA),G. F. Carroll,0,Gavin Patrick Cromwell,9th,3/4 l,9,9-4,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Sadiqaa (IRE),K. S. McHugh,10,Denis Hogan,8th,1 1/2 l,5,9-6b,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Bronze River,J. M. Sheridan,3,Denis Hogan,7th,1 3/4 l,6,9-5p,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Tawaazon (IRE),S. D. Bowen,7,Denis Hogan,6th,Head,5,9-13tb,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Maritime Rules (IRE),D. N. Curran,7,Darren Bunyan,5th,3/4 l,4,9-10tb,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Tai Sing Yeh (IRE),C. T. Keane,0,James McAuley,4th,Neck,9,10-2tb,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Hypernova (IRE),M. W. Hassett,10,Joseph Patrick O'Brien,3rd,1 1/4 l,4,10-2t,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Prince Of Abington (IRE),Jessica O'Gorman,7,John McConnell,2nd,Nose,5,9-11b,-,True,43,34
Dundalk Racing Results | 3rd March 2023 16:55,N/A,16:55,Standard,6f,Inflection Point (IRE),William James Lee,0,James McAuley,1st,N/A,7,10-2,-,True,43,34
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Areuhavingacup (IRE),J. J. G. Ryan,7,T. G. McCourt,13th,10 l,5,10-7,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Strath Dancer (IRE),L. F. Roche,0,Padraig Roche,12th,1 l,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Zero Fighter (IRE),C. T. Keane,0,Noel Meade,11th,Neck,3,9-8t,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Angel Of The Sea (IRE),N. M. Crosse,0,Luke Comer,10th,1/2 l,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Twilight Steel,William James Lee,0,James McAuley,9th,1/2 l,4,10-2b,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Ranko Express (IRE),C. Horgan,7,A. Slattery,8th,3/4 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Millieblue (IRE),R. C. Colgan,0,Nigel Slevin,7th,Neck,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Old Peculier,G. M. Ryan,0,Mark Fahey,6th,Short Head,4,10-7,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,So Majestic (IRE),W. M. Lordan,0,Miss Kate McGivern,5th,2 1/2 l,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Redshore City (IRE),D. W. O'Connor,0,John McConnell,4th,1 1/2 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Aurora Nova (IRE),J. Kearney,7,Andrew McNamara,14th,1/2 l,4,10-2,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Billboa,Seamie Heffernan,0,W. P. Browne,3rd,3 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Heartrate (IRE),Declan McDonogh,0,Kieran Patrick Cotter,2nd,1 1/4 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Almendares,A. J. Slattery,0,A. Slattery,1st,N/A,3,9-8v,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Areuhavingacup (IRE),J. J. G. Ryan,7,T. G. McCourt,13th,10 l,5,10-7,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Strath Dancer (IRE),L. F. Roche,0,Padraig Roche,12th,1 l,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Zero Fighter (IRE),C. T. Keane,0,Noel Meade,11th,Neck,3,9-8t,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Angel Of The Sea (IRE),N. M. Crosse,0,Luke Comer,10th,1/2 l,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Twilight Steel,William James Lee,0,James McAuley,9th,1/2 l,4,10-2b,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Ranko Express (IRE),C. Horgan,7,A. Slattery,8th,3/4 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Millieblue (IRE),R. C. Colgan,0,Nigel Slevin,7th,Neck,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Old Peculier,G. M. Ryan,0,Mark Fahey,6th,Short Head,4,10-7,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,So Majestic (IRE),W. M. Lordan,0,Miss Kate McGivern,5th,2 1/2 l,3,9-3,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Redshore City (IRE),D. W. O'Connor,0,John McConnell,4th,1 1/2 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Aurora Nova (IRE),J. Kearney,7,Andrew McNamara,14th,1/2 l,4,10-2,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Billboa,Seamie Heffernan,0,W. P. Browne,3rd,3 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Heartrate (IRE),Declan McDonogh,0,Kieran Patrick Cotter,2nd,1 1/4 l,3,9-8,-,True,43,35
Dundalk Racing Results | 3rd March 2023 17:30,N/A,17:30,Standard,6f,Almendares,A. J. Slattery,0,A. Slattery,1st,N/A,3,9-8v,-,True,43,35
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Limited Edition,Mr D. G. Lavery,0,James McAuley,14th,7 1/2 l,5,11-0,66,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Travel On,Miss A. B. O'Connor,3,Luke Comer,13th,13 l,7,11-6t,72,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,French Company (IRE),Mr G. P. Dowling,7,J. G. Coogan,12th,9 1/2 l,5,10-12,64,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Charlie Luciano (IRE),Ms E. K. Murray,7,Noel Meade,11th,4 l,4,10-8,63,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Last Ammo (IRE),Mr E. P. O'Brien,5,Richard John O'Brien,10th,Neck,4,11-11,80,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Still Standing (IRE),Mr J. C. Barry,3,William Durkan,9th,Nose,8,11-12,78,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,March Law (IRE),A. E. Smith,7,Matthew J. Smith,8th,1/2 l,5,12-7,87,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Joupe (IRE),Mr Finian Maguire,0,Peter Lawlor,7th,4 3/4 l,6,11-11ht,77,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Three Comets (GER),Mr T. P. Harney,7,Luke Comer,6th,4 l,7,10-13p,65,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Dancing Tango (IRE),Mr J. L. Gleeson,7,Joseph Patrick O'Brien,5th,1/2 l,4,11-13,82,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Burren Song (IRE),Mr A. P. Ryan,7,A. Slattery,4th,3/4 l,5,11-9,75,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Elzaamsan (IRE),Mr J. M. Halford,7,M. Halford & T. Collins,3rd,1 1/4 l,5,11-1,67,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,The Jam Man (IRE),Mr H. C. Swan,5,Ronan M. P. McNally,2nd,3/4 l,10,11-10,76,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Khadaash,Mr A. Harvey,7,John McConnell,1st,N/A,6,11-3,69,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Limited Edition,Mr D. G. Lavery,0,James McAuley,14th,7 1/2 l,5,11-0,66,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Travel On,Miss A. B. O'Connor,3,Luke Comer,13th,13 l,7,11-6t,72,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,French Company (IRE),Mr G. P. Dowling,7,J. G. Coogan,12th,9 1/2 l,5,10-12,64,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Charlie Luciano (IRE),Ms E. K. Murray,7,Noel Meade,11th,4 l,4,10-8,63,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Last Ammo (IRE),Mr E. P. O'Brien,5,Richard John O'Brien,10th,Neck,4,11-11,80,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Still Standing (IRE),Mr J. C. Barry,3,William Durkan,9th,Nose,8,11-12,78,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,March Law (IRE),A. E. Smith,7,Matthew J. Smith,8th,1/2 l,5,12-7,87,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Joupe (IRE),Mr Finian Maguire,0,Peter Lawlor,7th,4 3/4 l,6,11-11ht,77,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Three Comets (GER),Mr T. P. Harney,7,Luke Comer,6th,4 l,7,10-13p,65,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Dancing Tango (IRE),Mr J. L. Gleeson,7,Joseph Patrick O'Brien,5th,1/2 l,4,11-13,82,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Burren Song (IRE),Mr A. P. Ryan,7,A. Slattery,4th,3/4 l,5,11-9,75,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Elzaamsan (IRE),Mr J. M. Halford,7,M. Halford & T. Collins,3rd,1 1/4 l,5,11-1,67,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,The Jam Man (IRE),Mr H. C. Swan,5,Ronan M. P. McNally,2nd,3/4 l,10,11-10,76,True,43,36
Dundalk Racing Results | 3rd March 2023 18:00,N/A,18:00,Standard olytrack),2m,Khadaash,Mr A. Harvey,7,John McConnell,1st,N/A,6,11-3,69,True,43,36
Dundalk Racing Results | 3rd March 2023 18:30,N/A,18:30,Standard,1m 4f,Balearic (IRE),J. Kearney,7,Richard John O'Brien,14th,7 l,5,10-1,74,True,43,37
Dundalk Racing Results | 3rd March 2023 18:30,N/A,18:30,Standard,1m 4f,General Idea,J. M. Sheridan,3,Denis Hogan,13th,1 1/4 l,4,9-7,67,True,43,37
Dundalk Racing Results | 3rd March 2023 18:30,N/A,18:30,Standard,1m 4f,Hidden Land (USA),L. T. McAteer,0,Andrew Kinirons,12th,1 1/4 l,6,9-9,68,True,43,37
Dundalk Racing Results | 3rd March 2023 18:30,N/A,18:30,Standard,1m 4f,Diamond Union,N. G. McCullagh,0,E. J. O'Grady,11th,3/4 l,6,10-1,74,True,43,37
Dundalk Racing Results | 3rd March 2023 18:30,N/A,18:30,Standard,1m 4f,A Shin Undine (IRE),M. A. Enright,0,Mrs Denise Foster,10th,1 1/2 l,4,9-7,67,True,43,37
