track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Selective Power (IRE),C. P. Hoban,0,Edward Lynam,14th,Neck,3,9-8,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Raleigh Bridge (FR),N. G. McCullagh,0,G. O'Leary,13th,1 3/4 l,3,9-8,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Mi Sueno (IRE),L. F. Roche,0,Andrew Kinsella,12th,Nose,3,9-8b1,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Finke River,Shane Foley,0,James McAuley,11th,Neck,3,9-8,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Barney Rubbles (IRE),G. F. Carroll,0,James McAuley,10th,Neck,4,10-2,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Gig Harbor (IRE),J. Kearney,7,Noel Meade,9th,1 3/4 l,3,9-8,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Lady Tanzanite (FR),C. D. Hayes,0,D. K. Weld,8th,3/4 l,3,9-3h1,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Grant Wood (IRE),Ben Martin Coen,0,John Patrick Murtagh,7th,3/4 l,3,9-8,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Holding Aces (IRE),J. J. Slevin,0,Anthony McCann,6th,1/2 l,4,10-2,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Baalbec Beauty (IRE),William James Lee,0,Miss Hilary McLoughlin,5th,2 l,4,9-11,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Solar Breeze (IRE),R. C. Colgan,0,Ms Sheila Lavery,4th,1 1/2 l,3,9-3,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Empress Of Bough (IRE),S. R. Markey,10,Anthony McCann,3rd,2 l,3,9-3,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Elephant John (IRE),L. T. McAteer,3,Barry Fitzgerald,2nd,5 1/2 l,4,10-2,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 18:55,N/A,18:55,Good (Good To Firm In Places),7f,Hotrocket (IRE),C. T. Keane,0,John Joseph Murphy,1st,N/A,3,9-8,-,True,7,6
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Business (FR),W. M. Lordan,0,Gordon Elliott,11th,12 l,5,8-7h,74,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Whatharm (IRE),C. P. Hoban,0,Patrick J. Flynn,10th,2 1/2 l,7,9-9,90,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Turbine (IRE),Siobhan Rutledge,5,C. Moore,9th,1 3/4 l,9,8-7t,74,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Secret Pulse (IRE),C. D. Hayes,0,D. K. Weld,8th,3/4 l,5,9-4,85,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Ferrybank,N. M. Crosse,3,T. M. Walsh,7th,1 1/2 l,4,8-7h1,74,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Ice Cold In Alex (IRE),J. Coen,7,K. J. Condon,6th,Neck,8,9-2t,83,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Punk Poet (IRE),Declan McDonogh,0,Edward Lynam,5th,Head,5,9-4t,85,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Verhoyen,William James Lee,0,M. C. Grassick,4th,3/4 l,7,10-1b,96,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Comfort Line (IRE),Wesley Joyce,7,Michael Mulvany,3rd,Head,5,9-2t,83,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Is That Love (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,1 1/4 l,5,9-1,82,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Lexington Dash (FR),Shane Foley,0,John McConnell,1st,N/A,5,10-0t,95,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Business (FR),W. M. Lordan,0,Gordon Elliott,11th,12 l,5,8-7h,74,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Whatharm (IRE),C. P. Hoban,0,Patrick J. Flynn,10th,2 1/2 l,7,9-9,90,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Turbine (IRE),Siobhan Rutledge,5,C. Moore,9th,1 3/4 l,9,8-7t,74,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Secret Pulse (IRE),C. D. Hayes,0,D. K. Weld,8th,3/4 l,5,9-4,85,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Ferrybank,N. M. Crosse,3,T. M. Walsh,7th,1 1/2 l,4,8-7h1,74,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Ice Cold In Alex (IRE),J. Coen,7,K. J. Condon,6th,Neck,8,9-2t,83,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Punk Poet (IRE),Declan McDonogh,0,Edward Lynam,5th,Head,5,9-4t,85,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Verhoyen,William James Lee,0,M. C. Grassick,4th,3/4 l,7,10-1b,96,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Comfort Line (IRE),Wesley Joyce,7,Michael Mulvany,3rd,Head,5,9-2t,83,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Is That Love (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,1 1/4 l,5,9-1,82,True,7,7
Fairyhouse Racing Results | 6th July 2022 19:30,N/A,19:30,Good (Good To Firm In Places),7f,Lexington Dash (FR),Shane Foley,0,John McConnell,1st,N/A,5,10-0t,95,True,7,7
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Gormanston (IRE),R. C. Colgan,0,Nigel Slevin,18th,8 1/2 l,6,9-0t,49,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Alice Milligan (IRE),R. P. Whelan,0,James McAuley,17th,1 1/4 l,6,9-6t,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Castletownshend (IRE),N. M. Crosse,3,T. M. Walsh,16th,Nose,7,10-0,63,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Brewel Hill (IRE),L. F. Roche,0,Gearoid Patrick Brouder,15th,3 l,6,9-13h,62,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,I Know I Can,J. Kearney,7,F. Birrane,14th,Neck,5,8-13,48,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Brave Display (IRE),Seamie Heffernan,0,J. J. Lambe,13th,1 3/4 l,8,9-3,52,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Fit for Function,G. F. Carroll,0,Joseph G. Murphy,12th,1 l,9,8-12p,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Helen De Pourtales (IRE),William James Lee,0,James McAuley,11th,Neck,5,9-13tb,62,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Maestro Stick,G. M. Ryan,0,Keith Henry Clarke,10th,Head,5,9-3t,52,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Company Keeping (IRE),Emmet McNamara,0,Patrick Downey,9th,3/4 l,4,9-6tb1,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,London Palladium,C. T. Keane,0,Peter Cluskey,8th,1/2 l,4,9-6,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Shawaf,Siobhan Rutledge,5,John McConnell,7th,1 1/4 l,6,8-12ht,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Cometh the Man (IRE),Adam Caffrey,10,Adrian McGuinness,6th,Head,4,9-6,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Airgead (IRE),Ben Martin Coen,0,Mrs Prunella Dobbs,5th,3/4 l,6,9-0,49,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Texas Rock (IRE),W. M. Lordan,0,M. C. Grassick,4th,Head,11,10-2p,65,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Caesar's Comet (IRE),Shane Foley,0,James McAuley,3rd,1/2 l,8,8-12b,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Sondheim (IRE),Neve Bennett,10,Craig O'Neill,2nd,1 3/4 l,5,10-0,63,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,The Cola Brasil,Ben Martin Coen,7,Michael J. Browne,1st,N/A,6,8-12tb,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Gormanston (IRE),R. C. Colgan,0,Nigel Slevin,18th,8 1/2 l,6,9-0t,49,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Alice Milligan (IRE),R. P. Whelan,0,James McAuley,17th,1 1/4 l,6,9-6t,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Castletownshend (IRE),N. M. Crosse,3,T. M. Walsh,16th,Nose,7,10-0,63,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Brewel Hill (IRE),L. F. Roche,0,Gearoid Patrick Brouder,15th,3 l,6,9-13h,62,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,I Know I Can,J. Kearney,7,F. Birrane,14th,Neck,5,8-13,48,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Brave Display (IRE),Seamie Heffernan,0,J. J. Lambe,13th,1 3/4 l,8,9-3,52,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Fit for Function,G. F. Carroll,0,Joseph G. Murphy,12th,1 l,9,8-12p,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Helen De Pourtales (IRE),William James Lee,0,James McAuley,11th,Neck,5,9-13tb,62,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Maestro Stick,G. M. Ryan,0,Keith Henry Clarke,10th,Head,5,9-3t,52,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Company Keeping (IRE),Emmet McNamara,0,Patrick Downey,9th,3/4 l,4,9-6tb1,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,London Palladium,C. T. Keane,0,Peter Cluskey,8th,1/2 l,4,9-6,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Shawaf,Siobhan Rutledge,5,John McConnell,7th,1 1/4 l,6,8-12ht,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Cometh the Man (IRE),Adam Caffrey,10,Adrian McGuinness,6th,Head,4,9-6,55,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Airgead (IRE),Ben Martin Coen,0,Mrs Prunella Dobbs,5th,3/4 l,6,9-0,49,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Texas Rock (IRE),W. M. Lordan,0,M. C. Grassick,4th,Head,11,10-2p,65,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Caesar's Comet (IRE),Shane Foley,0,James McAuley,3rd,1/2 l,8,8-12b,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,Sondheim (IRE),Neve Bennett,10,Craig O'Neill,2nd,1 3/4 l,5,10-0,63,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:00,N/A,20:00,Good (Good To Firm In Places),7f,The Cola Brasil,Ben Martin Coen,7,Michael J. Browne,1st,N/A,6,8-12tb,47,True,7,8
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Scream (IRE),R. C. Colgan,0,David Peter Nagle,17th,Nose,7,8-13,48,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Vormir (IRE),S. P. Bird,10,F. Birrane,16th,1 1/4 l,5,9-6,55,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Even Flow (IRE),Sorcha Woods,7,R. K. Watson,15th,1 1/4 l,4,10-2h1,65,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Starlight Rose (IRE),R. P. Cleary,0,Peter Lawlor,14th,Head,3,8-7,50,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Beleaguerment (IRE),Shane Foley,0,James McAuley,13th,Short Head,6,9-1tp,50,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Saxonhill (IRE),Declan McDonogh,0,J. J. Lambe,12th,Short Head,5,8-12,47,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Madame Montgomery (IRE),J. J. G. Ryan,7,T. G. McCourt,11th,1 3/4 l,3,8-12,55,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Helmet Star,C. D. Hayes,0,John Larkin,10th,Neck,3,8-7,50,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,The Last Swallow (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,9th,1 3/4 l,3,9-0t,57,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Eglish,C. T. Keane,0,James McAuley,8th,Head,5,9-6b1,55,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Tanseeq,J. Coen,7,T. Gibney,7th,1 l,7,9-5,54,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Breakfast Club,D. B. McMonagle,0,James McAuley,6th,Neck,5,9-3tb,52,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Cactus Tree (IRE),W. M. Lordan,0,M. C. Grassick,4th,Dead Heat,6,8-13b,48,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Three Macks (IRE),R. P. Whelan,0,Andrew Oliver,4th,1 1/2 l,3,9-4,61,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Celtic Manor (IRE),D. J. Gilligan,10,C. Moore,3rd,Neck,6,9-13,62,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Royal Tribute (IRE),Seamie Heffernan,0,Denis Hogan,2nd,1 1/4 l,4,9-12b,61,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Cool Leader,William James Lee,0,Miss Hilary McLoughlin,1st,N/A,4,9-7,56,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Scream (IRE),R. C. Colgan,0,David Peter Nagle,17th,Nose,7,8-13,48,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Vormir (IRE),S. P. Bird,10,F. Birrane,16th,1 1/4 l,5,9-6,55,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Even Flow (IRE),Sorcha Woods,7,R. K. Watson,15th,1 1/4 l,4,10-2h1,65,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Starlight Rose (IRE),R. P. Cleary,0,Peter Lawlor,14th,Head,3,8-7,50,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Beleaguerment (IRE),Shane Foley,0,James McAuley,13th,Short Head,6,9-1tp,50,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Saxonhill (IRE),Declan McDonogh,0,J. J. Lambe,12th,Short Head,5,8-12,47,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Madame Montgomery (IRE),J. J. G. Ryan,7,T. G. McCourt,11th,1 3/4 l,3,8-12,55,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Helmet Star,C. D. Hayes,0,John Larkin,10th,Neck,3,8-7,50,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,The Last Swallow (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,9th,1 3/4 l,3,9-0t,57,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Eglish,C. T. Keane,0,James McAuley,8th,Head,5,9-6b1,55,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Tanseeq,J. Coen,7,T. Gibney,7th,1 l,7,9-5,54,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Breakfast Club,D. B. McMonagle,0,James McAuley,6th,Neck,5,9-3tb,52,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Cactus Tree (IRE),W. M. Lordan,0,M. C. Grassick,4th,Dead Heat,6,8-13b,48,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Three Macks (IRE),R. P. Whelan,0,Andrew Oliver,4th,1 1/2 l,3,9-4,61,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Celtic Manor (IRE),D. J. Gilligan,10,C. Moore,3rd,Neck,6,9-13,62,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Royal Tribute (IRE),Seamie Heffernan,0,Denis Hogan,2nd,1 1/4 l,4,9-12b,61,True,7,9
Fairyhouse Racing Results | 6th July 2022 20:30,N/A,20:30,Good (Good To Firm In Places),7f,Cool Leader,William James Lee,0,Miss Hilary McLoughlin,1st,N/A,4,9-7,56,True,7,9
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Uisce (IRE),N. M. Crosse,3,Mrs Prunella Dobbs,NR,N/A,3,9-13,66,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Bright Companion (IRE),R. P. Cleary,0,Thomas Cleary,10th,1/2 l,3,8-8,47,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Silk Damask (IRE),S. M. Crosse,0,R. P. Cody,9th,3 3/4 l,3,9-11t1,64,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Portville (IRE),S. McCullagh,5,Kieran Patrick Cotter,8th,1 l,3,9-11,64,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Victory Lantern (IRE),S. D. Bowen,7,Brendan Duke,7th,Head,3,8-8,47,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Hot Sunset,James J. Doyle,0,Joseph Anthony Murray,6th,1 3/4 l,3,9-4t,57,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Cherry Bloom (IRE),M. P. Sheehy,3,Gillian Scott,5th,3/4 l,3,9-4p,57,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Wiggle Room (IRE),D. W. O'Connor,0,W. T. Farrell,4th,Neck,3,9-5h1,58,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Rockbury Lad,Emmet McNamara,0,M. D. O'Callaghan,3rd,1 3/4 l,3,10-0,67,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Clarinbridge (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,3/4 l,3,8-12p,51,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Flame Of Eire (IRE),A. J. Slattery,0,A. Slattery,1st,N/A,3,9-6,59,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Uisce (IRE),N. M. Crosse,3,Mrs Prunella Dobbs,NR,N/A,3,9-13,66,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Bright Companion (IRE),R. P. Cleary,0,Thomas Cleary,10th,1/2 l,3,8-8,47,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Silk Damask (IRE),S. M. Crosse,0,R. P. Cody,9th,3 3/4 l,3,9-11t1,64,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Portville (IRE),S. McCullagh,5,Kieran Patrick Cotter,8th,1 l,3,9-11,64,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Victory Lantern (IRE),S. D. Bowen,7,Brendan Duke,7th,Head,3,8-8,47,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Hot Sunset,James J. Doyle,0,Joseph Anthony Murray,6th,1 3/4 l,3,9-4t,57,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Cherry Bloom (IRE),M. P. Sheehy,3,Gillian Scott,5th,3/4 l,3,9-4p,57,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Wiggle Room (IRE),D. W. O'Connor,0,W. T. Farrell,4th,Neck,3,9-5h1,58,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Rockbury Lad,Emmet McNamara,0,M. D. O'Callaghan,3rd,1 3/4 l,3,10-0,67,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Clarinbridge (IRE),C. J. MacRedmond,5,Adrian McGuinness,2nd,3/4 l,3,8-12p,51,True,7,10
Limerick Racing Results | 7th July 2022 17:15,N/A,17:15,Good (Good To Firm In Places),7f,Flame Of Eire (IRE),A. J. Slattery,0,A. Slattery,1st,N/A,3,9-6,59,True,7,10
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Sky Dweller,M. P. Sheehy,3,Brian M. McMahon,9th,24 l,4,9-8t1,72,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Improving (IRE),J. Kearney,7,Augustine Leahy,8th,3 l,6,9-6,70,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Rock Etoile (IRE),A. J. Slattery,0,A. Slattery,7th,2 1/4 l,4,9-2,66,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Eloquent Arthur,James J. Doyle,0,Denis Hogan,6th,Neck,4,9-9p,73,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Chambery Prince (IRE),R. C. Colgan,0,Andrew Lee,5th,3/4 l,4,9-2,66,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Band Width (IRE),S. M. Crosse,0,Andrew Oliver,4th,1/2 l,3,9-5,77,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Half Nutz (IRE),D. E. Sheehy,3,John Patrick Murtagh,3rd,Neck,5,10-1,79,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Earls (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,Short Head,5,9-11b,75,True,7,11
