track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Miss Vizeun (IRE),R. C. Colgan,0,Nigel Slevin,15th,1 1/4 l,3,9-3tp1,63,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Emeric (IRE),L. T. McAteer,3,Paul W. Flynn,14th,1 1/4 l,5,9-12,66,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Higher Kingdom,Seamie Heffernan,0,John McConnell,13th,1/2 l,5,10-1,69,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Galactic Grey (IRE),D. W. O'Connor,0,C. P. Donoghue,12th,2 l,5,9-12,66,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Scipio's Defense (IRE),Ben Martin Coen,0,John Patrick Murtagh,11th,3/4 l,3,9-8,68,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Glandore Harbour (IRE),W. M. Lordan,0,Joseph G. Murphy,10th,1/2 l,4,9-13,67,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Ruby Jules,D. J. Gilligan,7,Paul John Gilligan,9th,1/2 l,3,9-4h,64,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Jaafel (IRE),S. D. Bowen,7,Denis Hogan,8th,3 l,4,10-0tb,68,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Chatterbox (IRE),C. D. Hayes,0,John Joseph Murphy,7th,2 3/4 l,3,9-7,67,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Faithful Prince (IRE),Sam Ewing,3,Peter Fahey,6th,Short Head,4,9-9b1,63,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Bantry,J. Coen,5,John Joseph Murphy,5th,Nose,3,9-5t,65,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Aristovic (IRE),J. M. Sheridan,3,J. F. Levins,4th,1/2 l,3,9-6,66,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Chilean,N. M. Crosse,3,Luke Comer,3rd,3 3/4 l,7,10-0tp,68,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Well Suited (IRE),L. F. Roche,0,T. J. O'Mara,2nd,Neck,7,8-11p1,51,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Eloquent Arthur,D. King,7,Denis Hogan,1st,N/A,4,10-2tp1,70,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Miss Vizeun (IRE),R. C. Colgan,0,Nigel Slevin,15th,1 1/4 l,3,9-3tp1,63,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Emeric (IRE),L. T. McAteer,3,Paul W. Flynn,14th,1 1/4 l,5,9-12,66,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Higher Kingdom,Seamie Heffernan,0,John McConnell,13th,1/2 l,5,10-1,69,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Galactic Grey (IRE),D. W. O'Connor,0,C. P. Donoghue,12th,2 l,5,9-12,66,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Scipio's Defense (IRE),Ben Martin Coen,0,John Patrick Murtagh,11th,3/4 l,3,9-8,68,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Glandore Harbour (IRE),W. M. Lordan,0,Joseph G. Murphy,10th,1/2 l,4,9-13,67,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Ruby Jules,D. J. Gilligan,7,Paul John Gilligan,9th,1/2 l,3,9-4h,64,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Jaafel (IRE),S. D. Bowen,7,Denis Hogan,8th,3 l,4,10-0tb,68,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Chatterbox (IRE),C. D. Hayes,0,John Joseph Murphy,7th,2 3/4 l,3,9-7,67,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Faithful Prince (IRE),Sam Ewing,3,Peter Fahey,6th,Short Head,4,9-9b1,63,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Bantry,J. Coen,5,John Joseph Murphy,5th,Nose,3,9-5t,65,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Aristovic (IRE),J. M. Sheridan,3,J. F. Levins,4th,1/2 l,3,9-6,66,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Chilean,N. M. Crosse,3,Luke Comer,3rd,3 3/4 l,7,10-0tp,68,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Well Suited (IRE),L. F. Roche,0,T. J. O'Mara,2nd,Neck,7,8-11p1,51,True,15,33
Killarney Racing Results | 18th August 2022 18:05,N/A,18:05,Yielding (Yielding To Soft In Places),1m 30y,Eloquent Arthur,D. King,7,Denis Hogan,1st,N/A,4,10-2tp1,70,True,15,33
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Captain Cooper (IRE),G. M. Ryan,0,Eoin Christopher McCarthy,15th,20 l,4,9-12,66,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Ghumama (IRE),J. M. Sheridan,3,Denis Hogan,14th,11 l,4,10-4t,72,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Angel's Trumpet (IRE),Ben Martin Coen,0,Peter Fahey,13th,Head,5,9-4b,58,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Khafaaq,A. J. Slattery,0,A. Slattery,12th,Neck,7,10-2v,70,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Grappa Nonino (IRE),C. D. Hayes,0,D. K. Weld,11th,2 l,3,9-7p,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,James Henry (IRE),J. Kearney,7,Noel Meade,10th,Neck,3,9-2b,62,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Silent Performance (IRE),James J. Doyle,0,N. Stokes,9th,Short Head,5,9-10tp,64,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Wee Pablo (IRE),J. Coen,5,Patrick Martin,8th,1/2 l,5,10-2t,70,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Tashim (IRE),L. T. McAteer,3,Paul W. Flynn,7th,4 3/4 l,5,9-4,58,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Rockbury Lad,L. F. Roche,0,M. D. O'Callaghan,6th,3/4 l,3,9-7,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Notforalongtime,M. A. Enright,0,Laura Hourigan,5th,1 1/2 l,5,9-12,66,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,High Altitude (IRE),R. C. Colgan,0,John Joseph Murphy,4th,Head,8,9-11tp1,65,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Men Of Dreams (IRE),D. W. O'Connor,0,J. F. Levins,3rd,Neck,4,9-9v1,63,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Fools Glory (IRE),N. M. Crosse,3,P. F. McEnery,2nd,1 3/4 l,3,9-7t,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Geological (IRE),Declan McDonogh,0,Damian Joseph English,1st,N/A,10,9-13,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Captain Cooper (IRE),G. M. Ryan,0,Eoin Christopher McCarthy,15th,20 l,4,9-12,66,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Ghumama (IRE),J. M. Sheridan,3,Denis Hogan,14th,11 l,4,10-4t,72,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Angel's Trumpet (IRE),Ben Martin Coen,0,Peter Fahey,13th,Head,5,9-4b,58,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Khafaaq,A. J. Slattery,0,A. Slattery,12th,Neck,7,10-2v,70,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Grappa Nonino (IRE),C. D. Hayes,0,D. K. Weld,11th,2 l,3,9-7p,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,James Henry (IRE),J. Kearney,7,Noel Meade,10th,Neck,3,9-2b,62,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Silent Performance (IRE),James J. Doyle,0,N. Stokes,9th,Short Head,5,9-10tp,64,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Wee Pablo (IRE),J. Coen,5,Patrick Martin,8th,1/2 l,5,10-2t,70,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Tashim (IRE),L. T. McAteer,3,Paul W. Flynn,7th,4 3/4 l,5,9-4,58,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Rockbury Lad,L. F. Roche,0,M. D. O'Callaghan,6th,3/4 l,3,9-7,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Notforalongtime,M. A. Enright,0,Laura Hourigan,5th,1 1/2 l,5,9-12,66,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,High Altitude (IRE),R. C. Colgan,0,John Joseph Murphy,4th,Head,8,9-11tp1,65,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Men Of Dreams (IRE),D. W. O'Connor,0,J. F. Levins,3rd,Neck,4,9-9v1,63,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Fools Glory (IRE),N. M. Crosse,3,P. F. McEnery,2nd,1 3/4 l,3,9-7t,67,True,15,34
Killarney Racing Results | 18th August 2022 18:35,N/A,18:35,Yielding (Yielding To Soft In Places),1m 30y,Geological (IRE),Declan McDonogh,0,Damian Joseph English,1st,N/A,10,9-13,67,True,15,34
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Wild Dollar (IRE),J. J. G. Ryan,7,Eddie & Patrick Harty,14th,Neck,4,8-12t,84,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Herring Island (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,13th,1 3/4 l,3,9-1,97,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Nibiru (IRE),G. M. Ryan,0,A. J. Martin,12th,2 1/2 l,7,8-9tp,81,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Classic Lord (GER),J. A. Powell,7,Henry de Bromhead,11th,1 3/4 l,4,9-8,94,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,No Thanks,S. P. Davis,0,Matthew J. Smith,10th,Short Head,6,8-7p1,79,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Lunar Power (IRE),C. D. Hayes,0,Noel Meade,9th,1/2 l,4,8-12,84,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Insane Bolt (IRE),L. F. Roche,0,Peter Fahey,8th,1 1/4 l,6,8-11tb,83,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Dame Rapide (IRE),L. T. McAteer,3,Barry Fitzgerald,7th,1/2 l,5,9-8,94,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Master of Reality (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,6th,1 1/4 l,7,10-5,105,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Taipan (FR),S. McCullagh,5,Mrs J. Harrington,5th,Neck,4,9-11p,97,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Harry's Legacy,W. M. Lordan,0,Henry de Bromhead,4th,Head,4,8-7t,79,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Mctigue (IRE),K. J. Manning,0,J. S. Bolger,3rd,3/4 l,3,9-2,98,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Away To Sea (FR),N. G. McCullagh,0,Joseph G. Murphy,2nd,1 l,5,8-7,79,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,La Hacienda,M. P. Sheehy,3,Matthew J. Smith,1st,N/A,5,8-10p,82,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Wild Dollar (IRE),J. J. G. Ryan,7,Eddie & Patrick Harty,14th,Neck,4,8-12t,84,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Herring Island (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,13th,1 3/4 l,3,9-1,97,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Nibiru (IRE),G. M. Ryan,0,A. J. Martin,12th,2 1/2 l,7,8-9tp,81,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Classic Lord (GER),J. A. Powell,7,Henry de Bromhead,11th,1 3/4 l,4,9-8,94,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,No Thanks,S. P. Davis,0,Matthew J. Smith,10th,Short Head,6,8-7p1,79,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Lunar Power (IRE),C. D. Hayes,0,Noel Meade,9th,1/2 l,4,8-12,84,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Insane Bolt (IRE),L. F. Roche,0,Peter Fahey,8th,1 1/4 l,6,8-11tb,83,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Dame Rapide (IRE),L. T. McAteer,3,Barry Fitzgerald,7th,1/2 l,5,9-8,94,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Master of Reality (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,6th,1 1/4 l,7,10-5,105,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Taipan (FR),S. McCullagh,5,Mrs J. Harrington,5th,Neck,4,9-11p,97,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Harry's Legacy,W. M. Lordan,0,Henry de Bromhead,4th,Head,4,8-7t,79,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Mctigue (IRE),K. J. Manning,0,J. S. Bolger,3rd,3/4 l,3,9-2,98,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,Away To Sea (FR),N. G. McCullagh,0,Joseph G. Murphy,2nd,1 l,5,8-7,79,True,15,35
Killarney Racing Results | 18th August 2022 19:05,N/A,19:05,Yielding (Yielding To Soft In Places),1m 6f 40y,La Hacienda,M. P. Sheehy,3,Matthew J. Smith,1st,N/A,5,8-10p,82,True,15,35
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Missy Zippy (IRE),J. A. Powell,4,John Stephen O'Donoghue,10th,2 3/4 l,3,8-7,64,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Arabian King,Sam Ewing,0,Matthew J. Smith,9th,Short Head,6,9-11t,72,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Advantage Point (IRE),J. J. G. Ryan,4,Eddie & Patrick Harty,8th,5 1/2 l,9,9-9t1,70,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Razdan (IRE),Siobhan Rutledge,0,Christopher David Timmons,7th,1/2 l,4,10-1ht,76,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Mr Coldstone (IRE),M. P. Sheehy,0,W. P. Mullins,6th,3/4 l,6,8-13,60,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Bring Us Paradise,N. M. Crosse,0,Luke Comer,5th,Neck,6,9-9t,70,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Sequoiaspirit (IRE),C. J. MacRedmond,0,Ray Hackett,4th,1/2 l,5,9-0,61,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Burren Song (IRE),C. Horgan,4,A. Slattery,3rd,1 1/2 l,4,9-13t,74,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Barometer (IRE),S. McCullagh,0,John Joseph Murphy,2nd,1/2 l,7,9-1,62,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Anna Bunina (FR),Cillian McConnell,4,John McConnell,1st,N/A,6,10-6t,81,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Missy Zippy (IRE),J. A. Powell,4,John Stephen O'Donoghue,10th,2 3/4 l,3,8-7,64,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Arabian King,Sam Ewing,0,Matthew J. Smith,9th,Short Head,6,9-11t,72,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Advantage Point (IRE),J. J. G. Ryan,4,Eddie & Patrick Harty,8th,5 1/2 l,9,9-9t1,70,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Razdan (IRE),Siobhan Rutledge,0,Christopher David Timmons,7th,1/2 l,4,10-1ht,76,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Mr Coldstone (IRE),M. P. Sheehy,0,W. P. Mullins,6th,3/4 l,6,8-13,60,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Bring Us Paradise,N. M. Crosse,0,Luke Comer,5th,Neck,6,9-9t,70,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Sequoiaspirit (IRE),C. J. MacRedmond,0,Ray Hackett,4th,1/2 l,5,9-0,61,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Burren Song (IRE),C. Horgan,4,A. Slattery,3rd,1 1/2 l,4,9-13t,74,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Barometer (IRE),S. McCullagh,0,John Joseph Murphy,2nd,1/2 l,7,9-1,62,True,15,36
Killarney Racing Results | 18th August 2022 19:35,N/A,19:35,Yielding (Yielding To Soft In Places),1m 6f 40y,Anna Bunina (FR),Cillian McConnell,4,John McConnell,1st,N/A,6,10-6t,81,True,15,36
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Balaclava (IRE),Ms M. Kelly,7,Darren Bunyan,8th,9 1/2 l,9,11-4,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Sani Pass (IRE),Miss A. B. O'Connor,5,Ray Hackett,7th,4 1/2 l,8,10-13t,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Dixon Line,Mr H. E. Sexton,7,Adrian Sexton,6th,14 l,4,11-4,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Dark Spark (IRE),Miss A. L. Fitzgibbon,7,Michael Winters,5th,8 l,6,11-11p,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Ruling (GER),Mr T. Hamilton,0,Joseph Patrick O'Brien,4th,2 1/4 l,4,11-11t1,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,The Shunter (IRE),Mr D. O'Connor,0,Emmet Mullins,3rd,3/4 l,9,11-11h,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Jerandme (IRE),Mr Pat Taaffe,7,Noel Meade,2nd,1 1/4 l,8,11-11p,-,True,15,37
Killarney Racing Results | 18th August 2022 20:05,N/A,20:05,Yielding (Yielding To Soft In Places),2m 180y,Cape Gentleman (IRE),Mr P. W. Mullins,0,Emmet Mullins,1st,N/A,6,11-7,-,True,15,37
