track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,2025-09-02,13:35,Good To Yielding,7f,Zebrina,C T Keane,0,G M Lyons,10th,4 1/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Zusanne,D W O'Connor,0,G P Cromwell,9th,Neck,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Wingit (IRE),R Whearty,3,G P Cromwell,8th,1 3/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Little Sure Shot (IRE),G F Carroll,0,H De Bromhead,7th,1 1/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Bear Right (IRE),S Foley,0,Mrs J Harrington,6th,2 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Rayzera (IRE),B M Coen,0,J P Murtagh,5th,1 1/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Minerva (IRE),W M Lordan,0,A P O'Brien,4th,1 3/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Jojo's Legacy (IRE),J A Heffernan,0,A Slattery,3rd,1 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Luna Mia,R P Whelan,0,M O'Callaghan,2nd,5 l,2,9-2p,84,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Kensington Lane (IRE),G M Ryan,0,Donnacha O'Brien,1st,N/A,2,9-2,83,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Zebrina,C T Keane,0,G M Lyons,10th,4 1/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Zusanne,D W O'Connor,0,G P Cromwell,9th,Neck,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Wingit (IRE),R Whearty,3,G P Cromwell,8th,1 3/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Little Sure Shot (IRE),G F Carroll,0,H De Bromhead,7th,1 1/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Bear Right (IRE),S Foley,0,Mrs J Harrington,6th,2 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Rayzera (IRE),B M Coen,0,J P Murtagh,5th,1 1/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Minerva (IRE),W M Lordan,0,A P O'Brien,4th,1 3/4 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Jojo's Legacy (IRE),J A Heffernan,0,A Slattery,3rd,1 l,2,9-2,-,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Luna Mia,R P Whelan,0,M O'Callaghan,2nd,5 l,2,9-2p,84,True,15,39
N/A,2025-09-02,13:35,Good To Yielding,7f,Kensington Lane (IRE),G M Ryan,0,Donnacha O'Brien,1st,N/A,2,9-2,83,True,15,39
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Accelereight (FR),J A Heffernan,0,J P Murtagh,12th,Short Head,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Big Bill (FR),R P Cleary,0,Aidan Melia,11th,Short Head,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Mr Tony (IRE),G P Halpin,0,J P O'Brien,10th,3/4 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Synners Kid (IRE),M P Sheehy,0,J P O'Brien,9th,2 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Polanco (IRE),W Joyce,3,J P Flavin,8th,3 1/4 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Apothic Red (IRE),J J G Ryan,0,T G McCourt,7th,1/2 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Maxminelli (IRE),G F Carroll,0,H De Bromhead,6th,1 1/4 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Wyman (IRE),S Foley,0,Mrs J Harrington,5th,2 1/2 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Charles Fort,W M Lordan,0,A P O'Brien,4th,2 l,2,9-5,88,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Krasimir (IRE),C T Keane,0,G M Lyons,3rd,1 l,2,9-5t,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Spangled Sands (IRE),D Browne McMonagle,0,J P O'Brien,2nd,2 1/2 l,2,9-5t1,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Take Charge Star (IRE),B M Coen,0,J P Murtagh,1st,N/A,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Accelereight (FR),J A Heffernan,0,J P Murtagh,12th,Short Head,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Big Bill (FR),R P Cleary,0,Aidan Melia,11th,Short Head,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Mr Tony (IRE),G P Halpin,0,J P O'Brien,10th,3/4 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Synners Kid (IRE),M P Sheehy,0,J P O'Brien,9th,2 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Polanco (IRE),W Joyce,3,J P Flavin,8th,3 1/4 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Apothic Red (IRE),J J G Ryan,0,T G McCourt,7th,1/2 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Maxminelli (IRE),G F Carroll,0,H De Bromhead,6th,1 1/4 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Wyman (IRE),S Foley,0,Mrs J Harrington,5th,2 1/2 l,2,9-5,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Charles Fort,W M Lordan,0,A P O'Brien,4th,2 l,2,9-5,88,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Krasimir (IRE),C T Keane,0,G M Lyons,3rd,1 l,2,9-5t,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Spangled Sands (IRE),D Browne McMonagle,0,J P O'Brien,2nd,2 1/2 l,2,9-5t1,-,True,15,40
N/A,2025-09-02,14:10,Good To Yielding  (Turf),7f,Take Charge Star (IRE),B M Coen,0,J P Murtagh,1st,N/A,2,9-5,-,True,15,40
N/A,2025-09-02,14:45,Good To Yielding,7f,Precious Pennies (IRE),D S O'Sullivan,7,D W O'Sullivan,16th,Neck,3,9-3,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Rodeo Star (IRE),J J G Ryan,0,S Crawley,15th,3/4 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Piatra Neamt (IRE),A J Casey,10,S M Duffy,14th,1 1/2 l,4,9-7,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Ciunas (IRE),D P McDonogh,0,J S Bolger,13th,6 l,3,9-3,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Cannonball Queen (IRE),K J Leonard,0,S M Duffy,12th,2 1/4 l,3,9-3,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Three Sixteen (IRE),M P Sheehy,0,M G Quinn,11th,3/4 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Starspangled Dream (IRE),J Kearney,3,G M Lyons,10th,1/2 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Millraceflow (IRE),R Whearty,3,A Oliver,9th,Head,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Tokyo Treasure (IRE),L T McAteer,0,P T Foley,8th,3/4 l,3,9-8t1,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Poweracclaim (IRE),B M Coen,0,J P Murtagh,7th,Neck,3,9-8,75,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Men Of Honour (IRE),S Coen,7,A Slattery,6th,1/2 l,3,9-8,72,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Gran Habano (IRE),D Browne McMonagle,0,A Murray,5th,1/2 l,3,9-8,78,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Playin Cool (IRE),J A Heffernan,0,J Feane,4th,1 3/4 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Minaun View,G F Carroll,0,H De Bromhead,3rd,3 3/4 l,3,9-3ht,75,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Diego El Queso (IRE),C T Keane,0,G M Lyons,2nd,Neck,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Lavender Breeze (IRE),S Foley,0,Mrs J Harrington,1st,N/A,3,9-3h,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Precious Pennies (IRE),D S O'Sullivan,7,D W O'Sullivan,16th,Neck,3,9-3,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Rodeo Star (IRE),J J G Ryan,0,S Crawley,15th,3/4 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Piatra Neamt (IRE),A J Casey,10,S M Duffy,14th,1 1/2 l,4,9-7,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Ciunas (IRE),D P McDonogh,0,J S Bolger,13th,6 l,3,9-3,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Cannonball Queen (IRE),K J Leonard,0,S M Duffy,12th,2 1/4 l,3,9-3,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Three Sixteen (IRE),M P Sheehy,0,M G Quinn,11th,3/4 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Starspangled Dream (IRE),J Kearney,3,G M Lyons,10th,1/2 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Millraceflow (IRE),R Whearty,3,A Oliver,9th,Head,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Tokyo Treasure (IRE),L T McAteer,0,P T Foley,8th,3/4 l,3,9-8t1,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Poweracclaim (IRE),B M Coen,0,J P Murtagh,7th,Neck,3,9-8,75,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Men Of Honour (IRE),S Coen,7,A Slattery,6th,1/2 l,3,9-8,72,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Gran Habano (IRE),D Browne McMonagle,0,A Murray,5th,1/2 l,3,9-8,78,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Playin Cool (IRE),J A Heffernan,0,J Feane,4th,1 3/4 l,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Minaun View,G F Carroll,0,H De Bromhead,3rd,3 3/4 l,3,9-3ht,75,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Diego El Queso (IRE),C T Keane,0,G M Lyons,2nd,Neck,3,9-8,-,True,15,41
N/A,2025-09-02,14:45,Good To Yielding,7f,Lavender Breeze (IRE),S Foley,0,Mrs J Harrington,1st,N/A,3,9-3h,-,True,15,41
N/A,2025-09-02,15:20,Good To Yielding,7f,Sheamus Seimhiu (IRE),R C Colgan,0,C Timmons,11th,7 l,3,9-0,66,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Reposado,S Coen,7,A Murray,10th,1/2 l,3,10-0,80,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Lady O (IRE),S Foley,0,Mrs J Harrington,9th,1 3/4 l,3,9-12tb,78,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Ze Do Asfalto (IRE),J M Sheridan,0,D Hogan,8th,3 1/2 l,3,9-9,75,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Tero D'rosa (IRE),C D Hayes,0,R O'Sullivan,7th,Neck,3,8-9,61,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Sir Jeremy (IRE),Adam Caffrey,0,A McGuinness,6th,2 3/4 l,3,9-7,73,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Misappropriation (IRE),G F Carroll,0,G M Lyons,5th,Nose,3,9-11,77,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Bundle Of Interest (IRE),D Browne McMonagle,0,W McCreery,4th,1 1/4 l,3,9-10,76,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Zaraahmando (IRE),B M Coen,0,A Slattery,3rd,1 3/4 l,3,9-3,69,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Washington Street (IRE),C T Keane,0,G M Lyons,2nd,Neck,3,9-10,76,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Gangsta Man (IRE),W Joyce,3,K Smith,1st,N/A,3,9-6b,72,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Sheamus Seimhiu (IRE),R C Colgan,0,C Timmons,11th,7 l,3,9-0,66,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Reposado,S Coen,7,A Murray,10th,1/2 l,3,10-0,80,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Lady O (IRE),S Foley,0,Mrs J Harrington,9th,1 3/4 l,3,9-12tb,78,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Ze Do Asfalto (IRE),J M Sheridan,0,D Hogan,8th,3 1/2 l,3,9-9,75,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Tero D'rosa (IRE),C D Hayes,0,R O'Sullivan,7th,Neck,3,8-9,61,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Sir Jeremy (IRE),Adam Caffrey,0,A McGuinness,6th,2 3/4 l,3,9-7,73,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Misappropriation (IRE),G F Carroll,0,G M Lyons,5th,Nose,3,9-11,77,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Bundle Of Interest (IRE),D Browne McMonagle,0,W McCreery,4th,1 1/4 l,3,9-10,76,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Zaraahmando (IRE),B M Coen,0,A Slattery,3rd,1 3/4 l,3,9-3,69,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Washington Street (IRE),C T Keane,0,G M Lyons,2nd,Neck,3,9-10,76,True,15,42
N/A,2025-09-02,15:20,Good To Yielding,7f,Gangsta Man (IRE),W Joyce,3,K Smith,1st,N/A,3,9-6b,72,True,15,42
N/A,2025-09-02,15:55,Good To Yielding,1m,Saintly One (IRE),D P McDonogh,0,J S Bolger,11th,12 l,3,9-11,-,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Grizabella (IRE),R Whearty,3,P W Flynn,10th,2 1/2 l,6,9-1t,69,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Pimstrel (IRE),Zoe McMullan,10,G A Kingston,9th,4 3/4 l,9,9-1p,50,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Blathnaid (IRE),Eryka Snioch,10,Cian Hughes,8th,Short Head,4,9-1,45,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Bahama Bear (IRE),C T Keane,0,N Slevin,7th,1 3/4 l,4,9-1,61,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Sara Verdier (IRE),J A Powell,3,M O'Callaghan,6th,6 1/2 l,3,8-10t,-,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Star Mind,Nicola Burns,7,Gerard O'Leary,5th,1 l,4,9-9,69,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Can I Kiss You (IRE),L T McAteer,0,J M Barrett,4th,5 l,3,8-12,62,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Red Veil (IRE),S Foley,0,M O'Callaghan,3rd,2 1/4 l,3,8-10p,66,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Miss Abby Jools (IRE),M W Hassett,3,T Doyle,2nd,2 3/4 l,6,9-1,55,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Gloriously Glam (IRE),Adam Caffrey,0,A McGuinness,1st,N/A,3,9-3p,70,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Saintly One (IRE),D P McDonogh,0,J S Bolger,11th,12 l,3,9-11,-,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Grizabella (IRE),R Whearty,3,P W Flynn,10th,2 1/2 l,6,9-1t,69,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Pimstrel (IRE),Zoe McMullan,10,G A Kingston,9th,4 3/4 l,9,9-1p,50,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Blathnaid (IRE),Eryka Snioch,10,Cian Hughes,8th,Short Head,4,9-1,45,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Bahama Bear (IRE),C T Keane,0,N Slevin,7th,1 3/4 l,4,9-1,61,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Sara Verdier (IRE),J A Powell,3,M O'Callaghan,6th,6 1/2 l,3,8-10t,-,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Star Mind,Nicola Burns,7,Gerard O'Leary,5th,1 l,4,9-9,69,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Can I Kiss You (IRE),L T McAteer,0,J M Barrett,4th,5 l,3,8-12,62,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Red Veil (IRE),S Foley,0,M O'Callaghan,3rd,2 1/4 l,3,8-10p,66,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Miss Abby Jools (IRE),M W Hassett,3,T Doyle,2nd,2 3/4 l,6,9-1,55,True,15,43
N/A,2025-09-02,15:55,Good To Yielding,1m,Gloriously Glam (IRE),Adam Caffrey,0,A McGuinness,1st,N/A,3,9-3p,70,True,15,43
N/A,2025-09-02,16:30,Good To Yielding,1m,Aisling Oscar (IRE),Neve Bennett,7,Craig O'Neill,16th,29 l,4,8-12,42,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Hastily,J Cleary,2,Tom McGuinness,15th,3 1/4 l,6,9-8,52,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Reponse Finale (IRE),A J Casey,7,L Casey,14th,3 l,3,9-8h,57,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Sierra De Gredos,J Kearney,0,A Oliver,13th,1 3/4 l,4,10-2tb,60,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Goldmoyne (IRE),Nicola Burns,4,T Doyle,12th,3/4 l,5,9-10,54,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Our Lucky Lady (IRE),Jessica O'Gorman,7,P G Fahey,11th,1 1/4 l,4,9-2,46,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Rising King (IRE),C Geerdharry,7,A Mullins,10th,3/4 l,3,9-2,51,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Churchill Gale (IRE),R Whearty,0,T G McCourt,9th,3/4 l,3,9-6v,55,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Tynamite (IRE),Rebecca Parsons,7,D Marnane,8th,2 l,11,9-1,45,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Poppadom (IRE),J S Dalton,7,A Slattery,7th,3/4 l,4,9-1,45,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Eagles Whistle (IRE),M W Hassett,0,P J F Murphy,6th,1/2 l,5,8-12t,42,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Camachero (IRE),R M Mulligan,4,N C Kelly,5th,1 1/2 l,4,10-1p,59,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Famous Enough (IRE),W Joyce,0,P T Foley,4th,Neck,5,9-6,50,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Rising Sky (IRE),P McGettigan,4,A McCann,3rd,Neck,3,9-11,60,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Slaney Swagger (IRE),P A Harnett,2,P Byrne,2nd,1/2 l,4,9-10,54,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,The Bog Bank (IRE),S Coen,4,T G McCourt,1st,N/A,8,10-1tp,59,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Aisling Oscar (IRE),Neve Bennett,7,Craig O'Neill,16th,29 l,4,8-12,42,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Hastily,J Cleary,2,Tom McGuinness,15th,3 1/4 l,6,9-8,52,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Reponse Finale (IRE),A J Casey,7,L Casey,14th,3 l,3,9-8h,57,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Sierra De Gredos,J Kearney,0,A Oliver,13th,1 3/4 l,4,10-2tb,60,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Goldmoyne (IRE),Nicola Burns,4,T Doyle,12th,3/4 l,5,9-10,54,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Our Lucky Lady (IRE),Jessica O'Gorman,7,P G Fahey,11th,1 1/4 l,4,9-2,46,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Rising King (IRE),C Geerdharry,7,A Mullins,10th,3/4 l,3,9-2,51,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Churchill Gale (IRE),R Whearty,0,T G McCourt,9th,3/4 l,3,9-6v,55,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Tynamite (IRE),Rebecca Parsons,7,D Marnane,8th,2 l,11,9-1,45,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Poppadom (IRE),J S Dalton,7,A Slattery,7th,3/4 l,4,9-1,45,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Eagles Whistle (IRE),M W Hassett,0,P J F Murphy,6th,1/2 l,5,8-12t,42,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Camachero (IRE),R M Mulligan,4,N C Kelly,5th,1 1/2 l,4,10-1p,59,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Famous Enough (IRE),W Joyce,0,P T Foley,4th,Neck,5,9-6,50,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Rising Sky (IRE),P McGettigan,4,A McCann,3rd,Neck,3,9-11,60,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,Slaney Swagger (IRE),P A Harnett,2,P Byrne,2nd,1/2 l,4,9-10,54,True,15,44
N/A,2025-09-02,16:30,Good To Yielding,1m,The Bog Bank (IRE),S Coen,4,T G McCourt,1st,N/A,8,10-1tp,59,True,15,44
N/A,2025-09-02,17:02,Good To Yielding,1m,Wrist Art (IRE),M W Hassett,3,T Doyle,16th,4 1/2 l,8,9-8,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Chavajod,R Coakley,0,D P Coakley,15th,1 l,7,9-13v,68,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Lady Christa (IRE),B M Coen,0,Ciaran Murphy,14th,Neck,5,9-10,65,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Smooth,N G McCullagh,0,Charles Weld,13th,1 1/4 l,3,9-2,62,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Summer Island (USA),R P Whelan,0,J C McConnell,12th,1 1/4 l,3,9-3,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,De Boode (IRE),C T Keane,0,G M Lyons,11th,3 l,3,9-10,70,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Trishuli River (IRE),J J G Ryan,0,S Crawley,10th,Neck,5,9-7t,62,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Withoutfurtherado (IRE),W M Lordan,0,A L T Moore,9th,Neck,3,9-4,64,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Rockbury Lad,D Browne McMonagle,0,M O'Callaghan,8th,Head,6,9-11tp,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Virgil Tibbs (IRE),D W O'Connor,0,J C McConnell,7th,Head,3,9-6,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Edergole's Angel (IRE),N M Crosse,0,W McCreery,6th,1 1/4 l,3,9-2,62,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Darkdeserthighway (IRE),J A Powell,3,M O'Callaghan,5th,1/2 l,7,9-11b,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Rampage (IRE),Sadhbh Tormey,10,T G McCourt,4th,Neck,6,9-11tv,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Deuteronomy (IRE),Nicola Burns,7,R P Burns,3rd,2 3/4 l,6,9-8b,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Dragon Of Malta (IRE),W Joyce,3,P F O'Donnell,2nd,Neck,8,9-8tb,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Thrifty Of Digby (IRE),S Foley,0,Mrs J Harrington,1st,N/A,4,10-0,69,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Wrist Art (IRE),M W Hassett,3,T Doyle,16th,4 1/2 l,8,9-8,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Chavajod,R Coakley,0,D P Coakley,15th,1 l,7,9-13v,68,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Lady Christa (IRE),B M Coen,0,Ciaran Murphy,14th,Neck,5,9-10,65,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Smooth,N G McCullagh,0,Charles Weld,13th,1 1/4 l,3,9-2,62,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Summer Island (USA),R P Whelan,0,J C McConnell,12th,1 1/4 l,3,9-3,63,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,De Boode (IRE),C T Keane,0,G M Lyons,11th,3 l,3,9-10,70,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Trishuli River (IRE),J J G Ryan,0,S Crawley,10th,Neck,5,9-7t,62,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Withoutfurtherado (IRE),W M Lordan,0,A L T Moore,9th,Neck,3,9-4,64,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Rockbury Lad,D Browne McMonagle,0,M O'Callaghan,8th,Head,6,9-11tp,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Virgil Tibbs (IRE),D W O'Connor,0,J C McConnell,7th,Head,3,9-6,66,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Edergole's Angel (IRE),N M Crosse,0,W McCreery,6th,1 1/4 l,3,9-2,62,True,15,45
N/A,2025-09-02,17:02,Good To Yielding,1m,Darkdeserthighway (IRE),J A Powell,3,M O'Callaghan,5th,1/2 l,7,9-11b,66,True,15,45
