track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Vormir (IRE),S. P. Bird,7,F. Birrane,6th,Head,5,9-6,55,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Men Of Dreams (IRE),Cillian McConnell,4,J. F. Levins,5th,Head,4,10-0p,63,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Manhattan Dandy (IRE),R. Whearty,4,Thomas Coyle,4th,Nose,5,8-12,47,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Coviglia (IRE),D. J. Gilligan,7,C. Moore,3rd,Nose,8,10-0,63,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Princess Sela (IRE),J. A. Powell,4,G. O'Leary,2nd,Neck,4,10-2b,65,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Dutch Schaefer,S. D. Bowen,4,Denis Hogan,1st,N/A,4,9-9,58,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Hands Down (IRE),C. Stone-Walsh,7,C. Moore,14th,5 1/2 l,5,8-12p,47,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Cactus Tree (IRE),Jack Cleary,4,M. C. Grassick,13th,1 3/4 l,6,9-0b,49,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Speedy Pix (IRE),J. J. G. Ryan,4,T. G. McCourt,12th,1 3/4 l,4,8-12v1,47,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Talking Tough (IRE),J. Kearney,4,Michael Mulvany,11th,Neck,5,9-3,52,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Salt Whistle Bay (IRE),C. J. MacRedmond,2,J. F. Levins,10th,1 3/4 l,8,9-10,59,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Rocket Carnival (FR),D. King,4,Denis Hogan,9th,Short Head,5,9-8,57,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Hell Left Loose,C. Horgan,4,Vincent Carroll,8th,1/2 l,6,9-11t,60,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Cleveleys,J. Coen,2,Richard John O'Brien,7th,1 l,4,10-2,65,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Vormir (IRE),S. P. Bird,7,F. Birrane,6th,Head,5,9-6,55,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Men Of Dreams (IRE),Cillian McConnell,4,J. F. Levins,5th,Head,4,10-0p,63,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Manhattan Dandy (IRE),R. Whearty,4,Thomas Coyle,4th,Nose,5,8-12,47,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Coviglia (IRE),D. J. Gilligan,7,C. Moore,3rd,Nose,8,10-0,63,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Princess Sela (IRE),J. A. Powell,4,G. O'Leary,2nd,Neck,4,10-2b,65,True,5,30
Roscommon Racing Results | 28th June 2022 18:10,N/A,18:10,Soft To Heavy (Soft In Places),7f 76y,Dutch Schaefer,S. D. Bowen,4,Denis Hogan,1st,N/A,4,9-9,58,True,5,30
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Knocklane Lass (IRE),C. T. Keane,0,G. M. Lyons,13th,1 1/4 l,3,9-2,78,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Elmos Fire (IRE),R. P. Whelan,0,Andrew Kinirons,12th,1/2 l,3,9-1,77,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Verbal Sparring (IRE),L. F. Roche,0,Desmond McDonogh,11th,2 1/2 l,3,8-12,74,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Steps In The Sand (IRE),W. M. Lordan,0,Ms Sheila Lavery,10th,4 3/4 l,3,8-7t,69,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Eighty Eight (IRE),Ben Martin Coen,0,John Patrick Murtagh,9th,1/2 l,3,9-3,79,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Allihies (IRE),John Allen,0,Kevin Thomas Coleman,8th,1 1/4 l,3,9-12,88,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Global Energy,R. C. Colgan,0,Ms Sheila Lavery,7th,2 3/4 l,3,9-2,78,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Ghasham (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,6th,1/2 l,3,9-11,87,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Hymn Book Too (IRE),K. J. Manning,0,J. S. Bolger,5th,1 3/4 l,3,9-5t,81,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Joe Masseria (IRE),C. D. Hayes,0,Noel Meade,4th,1 3/4 l,3,9-5b,81,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Dark Vega (IRE),Shane Foley,0,Mrs J. Harrington,3rd,1/2 l,3,9-8,84,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Mister Wilson (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,1 1/4 l,3,9-4,80,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Herring Island (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,3,10-1,91,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Knocklane Lass (IRE),C. T. Keane,0,G. M. Lyons,13th,1 1/4 l,3,9-2,78,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Elmos Fire (IRE),R. P. Whelan,0,Andrew Kinirons,12th,1/2 l,3,9-1,77,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Verbal Sparring (IRE),L. F. Roche,0,Desmond McDonogh,11th,2 1/2 l,3,8-12,74,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Steps In The Sand (IRE),W. M. Lordan,0,Ms Sheila Lavery,10th,4 3/4 l,3,8-7t,69,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Eighty Eight (IRE),Ben Martin Coen,0,John Patrick Murtagh,9th,1/2 l,3,9-3,79,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Allihies (IRE),John Allen,0,Kevin Thomas Coleman,8th,1 1/4 l,3,9-12,88,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Global Energy,R. C. Colgan,0,Ms Sheila Lavery,7th,2 3/4 l,3,9-2,78,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Ghasham (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,6th,1/2 l,3,9-11,87,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Hymn Book Too (IRE),K. J. Manning,0,J. S. Bolger,5th,1 3/4 l,3,9-5t,81,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Joe Masseria (IRE),C. D. Hayes,0,Noel Meade,4th,1 3/4 l,3,9-5b,81,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Dark Vega (IRE),Shane Foley,0,Mrs J. Harrington,3rd,1/2 l,3,9-8,84,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Mister Wilson (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,1 1/4 l,3,9-4,80,True,5,31
Roscommon Racing Results | 28th June 2022 18:40,N/A,18:40,Soft To Heavy (Soft In Places),1m 2f 44y,Herring Island (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,3,10-1,91,True,5,31
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Sasta (IRE),K. J. Manning,0,J. S. Bolger,12th,2 3/4 l,5,9-11p,82,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Doolin Dancer (IRE),R. P. Whelan,0,P. J. F. Murphy,11th,4 1/2 l,4,9-5,76,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Miss Myers (IRE),G. M. Ryan,0,M. C. Grassick,10th,3/4 l,5,9-9,80,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Hurricane Cliff (IRE),D. B. McMonagle,0,Henry de Bromhead,9th,3 1/4 l,6,9-7,78,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Burren Song (IRE),A. J. Slattery,0,A. Slattery,8th,Neck,4,9-4t1,75,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Dare to Flare (IRE),C. Horgan,7,A. Slattery,7th,1/2 l,6,9-4,75,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Tiger Voice (FR),W. M. Lordan,0,Henry de Bromhead,6th,3/4 l,7,10-7t,92,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Coins Cross (IRE),Declan McDonogh,0,Eddie & Patrick Harty,5th,1/2 l,4,9-3,74,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Knocknakilla (IRE),Shane Foley,0,G. O'Leary,4th,1 3/4 l,4,9-0,71,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Pachmena (IRE),R. Whearty,7,Gavin Patrick Cromwell,3rd,Short Head,5,9-4p,75,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Loingseoir (IRE),Jack Cleary,7,M. C. Grassick,2nd,1 3/4 l,6,9-6,77,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Dha Leath (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,1st,N/A,4,9-6t,77,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Sasta (IRE),K. J. Manning,0,J. S. Bolger,12th,2 3/4 l,5,9-11p,82,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Doolin Dancer (IRE),R. P. Whelan,0,P. J. F. Murphy,11th,4 1/2 l,4,9-5,76,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Miss Myers (IRE),G. M. Ryan,0,M. C. Grassick,10th,3/4 l,5,9-9,80,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Hurricane Cliff (IRE),D. B. McMonagle,0,Henry de Bromhead,9th,3 1/4 l,6,9-7,78,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Burren Song (IRE),A. J. Slattery,0,A. Slattery,8th,Neck,4,9-4t1,75,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Dare to Flare (IRE),C. Horgan,7,A. Slattery,7th,1/2 l,6,9-4,75,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Tiger Voice (FR),W. M. Lordan,0,Henry de Bromhead,6th,3/4 l,7,10-7t,92,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Coins Cross (IRE),Declan McDonogh,0,Eddie & Patrick Harty,5th,1/2 l,4,9-3,74,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Knocknakilla (IRE),Shane Foley,0,G. O'Leary,4th,1 3/4 l,4,9-0,71,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Pachmena (IRE),R. Whearty,7,Gavin Patrick Cromwell,3rd,Short Head,5,9-4p,75,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Loingseoir (IRE),Jack Cleary,7,M. C. Grassick,2nd,1 3/4 l,6,9-6,77,True,5,32
Roscommon Racing Results | 28th June 2022 19:10,N/A,19:10,Soft To Heavy (Soft In Places),1m 2f 44y,Dha Leath (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,1st,N/A,4,9-6t,77,True,5,32
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Startedwithakiss (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,8th,33 l,4,9-6,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Cycladic (IRE),Shane Foley,0,Mrs J. Harrington,7th,3 1/4 l,4,9-6,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,The Algarve (USA),W. M. Lordan,0,Aidan O'Brien,6th,7 1/2 l,3,8-7,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Pineapple Express (IRE),A. J. Slattery,0,A. Slattery,5th,1 1/4 l,5,9-6,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Anchorage (IRE),Seamie Heffernan,0,Aidan O'Brien,4th,3/4 l,3,8-12,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Jason The Militant (IRE),C. D. Hayes,0,Henry de Bromhead,3rd,5 l,8,10-0t,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Yaxeni (FR),C. T. Keane,0,G. M. Lyons,2nd,1/2 l,5,9-9,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Beamish (FR),Declan McDonogh,0,P. Twomey,1st,N/A,4,9-11,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Startedwithakiss (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,8th,33 l,4,9-6,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Cycladic (IRE),Shane Foley,0,Mrs J. Harrington,7th,3 1/4 l,4,9-6,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,The Algarve (USA),W. M. Lordan,0,Aidan O'Brien,6th,7 1/2 l,3,8-7,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Pineapple Express (IRE),A. J. Slattery,0,A. Slattery,5th,1 1/4 l,5,9-6,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Anchorage (IRE),Seamie Heffernan,0,Aidan O'Brien,4th,3/4 l,3,8-12,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Jason The Militant (IRE),C. D. Hayes,0,Henry de Bromhead,3rd,5 l,8,10-0t,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Yaxeni (FR),C. T. Keane,0,G. M. Lyons,2nd,1/2 l,5,9-9,-,True,5,33
Roscommon Racing Results | 28th June 2022 19:40,N/A,19:40,Soft To Heavy (Soft In Places),1m 4f,Beamish (FR),Declan McDonogh,0,P. Twomey,1st,N/A,4,9-11,-,True,5,33
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Rievaulx (IRE),R. P. Cleary,0,Thomas Cleary,16th,44 l,4,9-4b1,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Ceili House (IRE),K. T. Brophy,10,J. S. Bolger,15th,9 l,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Sierra Nevada,L. T. McAteer,3,Charles O'Brien,14th,2 l,4,9-4h,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Classy Kate (IRE),John Allen,0,Kevin Thomas Coleman,13th,4 1/4 l,4,9-4,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,No Hassle (IRE),Seamie Heffernan,0,Shane Kieran Ryder,12th,Head,5,9-4,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Elzvale (IRE),D. J. Gilligan,10,Paul John Gilligan,11th,2 1/4 l,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Goldfinch (IRE),C. D. Hayes,0,D. K. Weld,10th,Neck,4,9-4t1,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Sign From Above (IRE),Shane Foley,0,Mrs J. Harrington,9th,Neck,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Striking (FR),N. M. Crosse,3,Mrs J. Harrington,8th,2 1/2 l,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,The Gossiper (IRE),R. P. Whelan,0,Emmet Mullins,7th,3 1/4 l,7,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Indy System (IRE),Jack Cleary,7,M. C. Grassick,6th,2 1/2 l,6,9-4h1,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,White Quarry Rose (IRE),R. C. Colgan,0,Kevin Michael Smith,5th,6 1/2 l,6,9-4,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Royal Romeo (IRE),C. T. Keane,0,Noel Meade,4th,2 1/2 l,5,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Plains Indian (IRE),A. J. Slattery,0,A. Slattery,3rd,4 1/4 l,6,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Thousand Tears (IRE),Julie Burke,0,John Michael Burke,2nd,1/2 l,7,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Busselton (FR),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,5,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Rievaulx (IRE),R. P. Cleary,0,Thomas Cleary,16th,44 l,4,9-4b1,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Ceili House (IRE),K. T. Brophy,10,J. S. Bolger,15th,9 l,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Sierra Nevada,L. T. McAteer,3,Charles O'Brien,14th,2 l,4,9-4h,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Classy Kate (IRE),John Allen,0,Kevin Thomas Coleman,13th,4 1/4 l,4,9-4,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,No Hassle (IRE),Seamie Heffernan,0,Shane Kieran Ryder,12th,Head,5,9-4,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Elzvale (IRE),D. J. Gilligan,10,Paul John Gilligan,11th,2 1/4 l,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Goldfinch (IRE),C. D. Hayes,0,D. K. Weld,10th,Neck,4,9-4t1,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Sign From Above (IRE),Shane Foley,0,Mrs J. Harrington,9th,Neck,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Striking (FR),N. M. Crosse,3,Mrs J. Harrington,8th,2 1/2 l,4,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,The Gossiper (IRE),R. P. Whelan,0,Emmet Mullins,7th,3 1/4 l,7,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Indy System (IRE),Jack Cleary,7,M. C. Grassick,6th,2 1/2 l,6,9-4h1,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,White Quarry Rose (IRE),R. C. Colgan,0,Kevin Michael Smith,5th,6 1/2 l,6,9-4,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Royal Romeo (IRE),C. T. Keane,0,Noel Meade,4th,2 1/2 l,5,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Plains Indian (IRE),A. J. Slattery,0,A. Slattery,3rd,4 1/4 l,6,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Thousand Tears (IRE),Julie Burke,0,John Michael Burke,2nd,1/2 l,7,9-9,-,True,5,34
Roscommon Racing Results | 28th June 2022 20:10,N/A,20:10,Soft To Heavy (Soft In Places),1m 4f,Busselton (FR),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,5,9-9,-,True,5,34
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Chocquinto (IRE),A. J. Slattery,0,Miss Hilary McLoughlin,6th,3 1/2 l,5,9-6,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Shelly Banks (IRE),P. A. Harnett,7,Eamonn O'Connell,5th,3/4 l,4,9-6t,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Verhoyen,G. M. Ryan,0,M. C. Grassick,4th,Head,7,9-11b,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Funchal (IRE),N. M. Crosse,3,W. McCreery,3rd,1 1/4 l,3,9-0,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Quarantine Dreams (IRE),J. M. Sheridan,3,K. J. Condon,2nd,Neck,4,9-11tv,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Moss Tucker (IRE),Shane Foley,0,K. J. Condon,1st,N/A,4,9-11t,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Chocquinto (IRE),A. J. Slattery,0,Miss Hilary McLoughlin,6th,3 1/2 l,5,9-6,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Shelly Banks (IRE),P. A. Harnett,7,Eamonn O'Connell,5th,3/4 l,4,9-6t,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Verhoyen,G. M. Ryan,0,M. C. Grassick,4th,Head,7,9-11b,-,True,5,35
Tipperary Racing Results | 29th June 2022 16:40,N/A,16:40,Yielding To Soft,5f,Funchal (IRE),N. M. Crosse,3,W. McCreery,3rd,1 1/4 l,3,9-0,-,True,5,35
