track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Alluring (USA),D. W. O'Connor,0,K. J. Condon,6th,Neck,3,10-1,69,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Blenheim Lad (IRE),J. A. Powell,5,Andrew Oliver,5th,2 l,3,9-8,62,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Laudable,Shane Foley,0,John Joseph Murphy,4th,1 3/4 l,3,9-5,59,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Kermiya (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,1/2 l,3,10-0,68,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Macinamillion (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,1/2 l,3,9-1,55,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Charlie Darling (FR),R. Whearty,5,Gavin Patrick Cromwell,1st,N/A,3,8-13,53,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Annalough (IRE),Siobhan Rutledge,3,Mark McNiff,13th,7 1/2 l,3,8-7,47,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Navy Beach (IRE),C. T. Keane,0,A. J. Martin,12th,1 l,3,9-5t,59,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Navajo River (IRE),P. A. Harnett,5,Luke Comer,11th,Neck,3,10-2,70,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Real History (IRE),C. D. Hayes,0,D. K. Weld,10th,Neck,3,8-13v1,53,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Rauzan (IRE),M. P. Sheehy,0,M. Halford & T. Collins,9th,1 3/4 l,3,9-12p,66,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Sparkit (IRE),Andrew Joseph Slattery,0,A. Slattery,8th,Head,3,9-6p1,60,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Glyde Ranger (IRE),J. J. G. Ryan,7,T. G. McCourt,7th,Head,3,9-8,62,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Alluring (USA),D. W. O'Connor,0,K. J. Condon,6th,Neck,3,10-1,69,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Blenheim Lad (IRE),J. A. Powell,5,Andrew Oliver,5th,2 l,3,9-8,62,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Laudable,Shane Foley,0,John Joseph Murphy,4th,1 3/4 l,3,9-5,59,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Kermiya (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,1/2 l,3,10-0,68,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Macinamillion (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,1/2 l,3,9-1,55,True,77,21
Navan Racing Results | 31st August 2023 16:05,N/A,16:05,Yielding,1m 6f,Charlie Darling (FR),R. Whearty,5,Gavin Patrick Cromwell,1st,N/A,3,8-13,53,True,77,21
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Franno (IRE),C. T. Keane,0,Gerard Keane,17th,99 l,6,9-7v,56,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Hague Convention (IRE),Aileen O'Sullivan,10,S. Michael Millar,16th,12 l,9,9-0t,49,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Ben Alexander,Siobhan Rutledge,3,Harry Rogers,15th,3 3/4 l,7,8-12,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Elzaamsan (IRE),M. P. Sheehy,0,M. Halford & T. Collins,14th,1 3/4 l,5,10-1tb,64,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Jomont (FR),C. J. MacRedmond,5,H. D. McGuigan,13th,1/2 l,6,9-12tb,61,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Mutadaawel (IRE),R. Donaghue-Leahy,10,Nigel Slevin,12th,Short Head,8,9-2,51,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Scalor (FR),Adam Caffrey,5,Miss Elizabeth Doyle,11th,Neck,8,9-1ht,50,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Prince Of Abington (IRE),R. C. Colgan,0,Miss Jennifer Anne Lynch,10th,1 3/4 l,5,9-4,53,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Oranmore (IRE),P. A. Harnett,5,Luke Comer,9th,Neck,7,10-2,65,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Pale Moonlight (IRE),C. D. Hayes,0,D. K. Weld,8th,4 1/2 l,4,9-13v,62,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Virtual Hug (IRE),A. C. Persse,7,Conor O'Dwyer,7th,Short Head,5,9-4tp,53,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Indignation (FR),D. W. O'Connor,0,John McConnell,6th,Neck,7,9-3,52,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Celtic Revival (IRE),J. J. G. Ryan,7,Edward Lynam,5th,5 l,4,10-2,65,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Fond Farewell (IRE),Shane Foley,0,John Joseph Murphy,4th,Nose,4,9-1,50,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Tenth Amendment (IRE),G. M. Ryan,0,Keith Henry Clarke,3rd,1 l,9,8-12t,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Appian Way (FR),Declan McDonogh,0,Gordon Elliott,2nd,1/2 l,7,8-12b,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Enquire Within (IRE),Wesley Joyce,7,F. G. Hand,1st,N/A,7,8-12tp,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Franno (IRE),C. T. Keane,0,Gerard Keane,17th,99 l,6,9-7v,56,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Hague Convention (IRE),Aileen O'Sullivan,10,S. Michael Millar,16th,12 l,9,9-0t,49,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Ben Alexander,Siobhan Rutledge,3,Harry Rogers,15th,3 3/4 l,7,8-12,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Elzaamsan (IRE),M. P. Sheehy,0,M. Halford & T. Collins,14th,1 3/4 l,5,10-1tb,64,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Jomont (FR),C. J. MacRedmond,5,H. D. McGuigan,13th,1/2 l,6,9-12tb,61,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Mutadaawel (IRE),R. Donaghue-Leahy,10,Nigel Slevin,12th,Short Head,8,9-2,51,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Scalor (FR),Adam Caffrey,5,Miss Elizabeth Doyle,11th,Neck,8,9-1ht,50,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Prince Of Abington (IRE),R. C. Colgan,0,Miss Jennifer Anne Lynch,10th,1 3/4 l,5,9-4,53,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Oranmore (IRE),P. A. Harnett,5,Luke Comer,9th,Neck,7,10-2,65,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Pale Moonlight (IRE),C. D. Hayes,0,D. K. Weld,8th,4 1/2 l,4,9-13v,62,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Virtual Hug (IRE),A. C. Persse,7,Conor O'Dwyer,7th,Short Head,5,9-4tp,53,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Indignation (FR),D. W. O'Connor,0,John McConnell,6th,Neck,7,9-3,52,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Celtic Revival (IRE),J. J. G. Ryan,7,Edward Lynam,5th,5 l,4,10-2,65,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Fond Farewell (IRE),Shane Foley,0,John Joseph Murphy,4th,Nose,4,9-1,50,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Tenth Amendment (IRE),G. M. Ryan,0,Keith Henry Clarke,3rd,1 l,9,8-12t,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Appian Way (FR),Declan McDonogh,0,Gordon Elliott,2nd,1/2 l,7,8-12b,47,True,77,22
Navan Racing Results | 31st August 2023 16:40,N/A,16:40,Yielding,1m 6f,Enquire Within (IRE),Wesley Joyce,7,F. G. Hand,1st,N/A,7,8-12tp,47,True,77,22
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Chilean,P. A. Harnett,5,Luke Comer,16th,Short Head,8,9-4t,53,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Ellaat,G. P. Halpin,0,Charles Byrnes,15th,3/4 l,7,9-8,57,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Bolero (FR),C. D. Hayes,0,Harry Rogers,14th,4 1/2 l,8,9-2tv,51,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Beer With The Boys,S. McCullagh,3,H. D. McGuigan,13th,1/2 l,8,9-10tv,59,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Molly Hall (IRE),R. P. Cleary,0,Barry Fitzgerald,12th,Head,5,8-13,48,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Dreams Fled Away (IRE),Seamie Heffernan,0,Shane Crawley,11th,1/2 l,4,9-7,56,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Sea The Sunset,Amy Jo Hayes,7,J. Morrison,10th,1/2 l,4,9-11,60,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Maura's Gift (IRE),C. T. Keane,0,Paul W. Flynn,9th,Neck,4,9-7p,56,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Contrapposto (JPN),R. C. Colgan,0,R. Donohoe,8th,1 3/4 l,9,8-13p,48,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Honketonk Angel (IRE),M. W. Hassett,7,Luke Comer,7th,3/4 l,6,9-6p1,55,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Sand Castle (IRE),Jack Cleary,7,Adrian Murray,6th,1/2 l,7,9-10t,59,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Jazzy Rock (IRE),C. D. Maxwell,0,Francis Casey,5th,1 1/4 l,4,9-1p,50,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Annecherie (IRE),C. J. MacRedmond,5,Ms Sheila Lavery,4th,2 3/4 l,5,9-7,56,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Building Bridges,G. F. Carroll,0,Gary McGill,3rd,Neck,7,9-5,54,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Beautiful Chaos (IRE),J. A. Powell,5,Ross O'Sullivan,2nd,Neck,5,10-2,65,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Tory Reel (IRE),G. M. Ryan,0,Eoin Christopher McCarthy,1st,N/A,4,9-0,49,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Chilean,P. A. Harnett,5,Luke Comer,16th,Short Head,8,9-4t,53,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Ellaat,G. P. Halpin,0,Charles Byrnes,15th,3/4 l,7,9-8,57,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Bolero (FR),C. D. Hayes,0,Harry Rogers,14th,4 1/2 l,8,9-2tv,51,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Beer With The Boys,S. McCullagh,3,H. D. McGuigan,13th,1/2 l,8,9-10tv,59,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Molly Hall (IRE),R. P. Cleary,0,Barry Fitzgerald,12th,Head,5,8-13,48,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Dreams Fled Away (IRE),Seamie Heffernan,0,Shane Crawley,11th,1/2 l,4,9-7,56,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Sea The Sunset,Amy Jo Hayes,7,J. Morrison,10th,1/2 l,4,9-11,60,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Maura's Gift (IRE),C. T. Keane,0,Paul W. Flynn,9th,Neck,4,9-7p,56,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Contrapposto (JPN),R. C. Colgan,0,R. Donohoe,8th,1 3/4 l,9,8-13p,48,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Honketonk Angel (IRE),M. W. Hassett,7,Luke Comer,7th,3/4 l,6,9-6p1,55,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Sand Castle (IRE),Jack Cleary,7,Adrian Murray,6th,1/2 l,7,9-10t,59,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Jazzy Rock (IRE),C. D. Maxwell,0,Francis Casey,5th,1 1/4 l,4,9-1p,50,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Annecherie (IRE),C. J. MacRedmond,5,Ms Sheila Lavery,4th,2 3/4 l,5,9-7,56,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Building Bridges,G. F. Carroll,0,Gary McGill,3rd,Neck,7,9-5,54,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Beautiful Chaos (IRE),J. A. Powell,5,Ross O'Sullivan,2nd,Neck,5,10-2,65,True,77,23
Navan Racing Results | 31st August 2023 17:10,N/A,17:10,Yielding,1m 6f,Tory Reel (IRE),G. M. Ryan,0,Eoin Christopher McCarthy,1st,N/A,4,9-0,49,True,77,23
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Dubai Clover (IRE),B. W. Harvey,0,John McConnell,UR,N/A,4,10-6,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,The Belmont Girls (IRE),J. P. O'Sullivan,0,P. J. Rothwell,PU,N/A,4,10-6,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Dane Fete (IRE),P. Byrnes,2,Eoin Doyle,PU,N/A,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,The Chatty Lad (IRE),D. King,0,Ciaran Murphy,8th,16 l,4,10-13t,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Scottish Dancer (IRE),C. M. Quirke,2,Eoin Doyle,7th,1 l,4,11-7,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Chutzpal (IRE),Niall Moore,4,Eoin Doyle,6th,Neck,4,11-7b,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Larkfield Lusive (IRE),Shane Fenelon,4,R. P. Rath,5th,42 l,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Yeats Star (IRE),C. P. Millar,4,Gordon Elliott,4th,14 l,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Good Heavens (IRE),M. M. McDonagh,0,Joseph Patrick O'Brien,3rd,1 1/2 l,4,11-7t,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,The Lovely Man (IRE),Richard Condon,2,Colm A. Murphy,2nd,19 l,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Boher Road (IRE),P. T. Smithers,0,Jarlath P. Fahey,1st,N/A,4,11-7,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Dubai Clover (IRE),B. W. Harvey,0,John McConnell,UR,N/A,4,10-6,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,The Belmont Girls (IRE),J. P. O'Sullivan,0,P. J. Rothwell,PU,N/A,4,10-6,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Dane Fete (IRE),P. Byrnes,2,Eoin Doyle,PU,N/A,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,The Chatty Lad (IRE),D. King,0,Ciaran Murphy,8th,16 l,4,10-13t,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Scottish Dancer (IRE),C. M. Quirke,2,Eoin Doyle,7th,1 l,4,11-7,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Chutzpal (IRE),Niall Moore,4,Eoin Doyle,6th,Neck,4,11-7b,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Larkfield Lusive (IRE),Shane Fenelon,4,R. P. Rath,5th,42 l,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Yeats Star (IRE),C. P. Millar,4,Gordon Elliott,4th,14 l,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Good Heavens (IRE),M. M. McDonagh,0,Joseph Patrick O'Brien,3rd,1 1/2 l,4,11-7t,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,The Lovely Man (IRE),Richard Condon,2,Colm A. Murphy,2nd,19 l,4,10-13,-,True,77,24
Wexford Racing Results | 1st September 2023 16:15,N/A,16:15,Yielding,2m 100y,Boher Road (IRE),P. T. Smithers,0,Jarlath P. Fahey,1st,N/A,4,11-7,-,True,77,24
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Baby Chou (IRE),C. Smithers,7,Mrs J. Harrington,PU,N/A,5,11-12tp1,93,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Windsor Diamond (IRE),C. M. Quirke,5,James M. Barcoe,12th,15 l,8,11-1,82,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Cappacurry Croi (IRE),D. King,5,L. Young,11th,1 l,5,10-13p,80,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,David's Lad (IRE),C. G. O'Dwyer,5,Conor O'Dwyer,10th,3 l,5,11-4,85,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Prince Quattro (IRE),J. P. O'Sullivan,3,P. J. Rothwell,9th,8 l,4,11-3,86,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Prince Of Air (FR),Patrick O'Hanlon,5,P. J. Rothwell,8th,1/2 l,6,11-4tp,85,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Katzoff (IRE),J. P. Shinnick,7,J. Morrison,7th,9 1/2 l,6,10-13,80,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Walk Out (IRE),Rachael Blackmore,0,John E. & Thomas Kiely,6th,1 3/4 l,5,12-0,95,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Mullins Cross (IRE),Shane Fenelon,7,John Joseph Hanlon,5th,3/4 l,7,11-0,81,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Leroy Leroy,Jordan Colin Gainford,0,John Joseph Hanlon,4th,1 1/2 l,7,11-9,90,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Depeche Mo (IRE),B. W. Harvey,3,Eric Larkin,3rd,3 l,5,11-2t,83,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Banada Bridge (IRE),Sean Flanagan,0,Mrs Denise Foster,2nd,1 l,6,11-3,84,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,No Show (IRE),Phillip Enright,0,James Joseph Mangan,1st,N/A,6,11-2p,83,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Baby Chou (IRE),C. Smithers,7,Mrs J. Harrington,PU,N/A,5,11-12tp1,93,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Windsor Diamond (IRE),C. M. Quirke,5,James M. Barcoe,12th,15 l,8,11-1,82,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Cappacurry Croi (IRE),D. King,5,L. Young,11th,1 l,5,10-13p,80,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,David's Lad (IRE),C. G. O'Dwyer,5,Conor O'Dwyer,10th,3 l,5,11-4,85,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Prince Quattro (IRE),J. P. O'Sullivan,3,P. J. Rothwell,9th,8 l,4,11-3,86,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Prince Of Air (FR),Patrick O'Hanlon,5,P. J. Rothwell,8th,1/2 l,6,11-4tp,85,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Katzoff (IRE),J. P. Shinnick,7,J. Morrison,7th,9 1/2 l,6,10-13,80,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Walk Out (IRE),Rachael Blackmore,0,John E. & Thomas Kiely,6th,1 3/4 l,5,12-0,95,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Mullins Cross (IRE),Shane Fenelon,7,John Joseph Hanlon,5th,3/4 l,7,11-0,81,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Leroy Leroy,Jordan Colin Gainford,0,John Joseph Hanlon,4th,1 1/2 l,7,11-9,90,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Depeche Mo (IRE),B. W. Harvey,3,Eric Larkin,3rd,3 l,5,11-2t,83,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,Banada Bridge (IRE),Sean Flanagan,0,Mrs Denise Foster,2nd,1 l,6,11-3,84,True,77,25
Wexford Racing Results | 1st September 2023 16:50,N/A,16:50,Yielding,2m 100y,No Show (IRE),Phillip Enright,0,James Joseph Mangan,1st,N/A,6,11-2p,83,True,77,25
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Woodie Wango (IRE),Jordan Colin Gainford,0,Rosemary Connors,12th,1/2 l,5,11-10p1,98,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Talk of the Town (IRE),Shane Fenelon,7,E. Sheehy,11th,13 l,8,12-0p1,102,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Paula's Prayer (IRE),Shane O'Callaghan,7,Conor O'Dwyer,10th,24 l,8,11-10,98,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,The Mass Path (IRE),P. Byrnes,5,Charles Byrnes,9th,1 1/4 l,6,12-0,102,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Broken Bond (IRE),C. G. O'Dwyer,5,Conor O'Dwyer,8th,2 l,7,11-12,100,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Florey Spud (IRE),Keith Donoghue,0,P. F. O'Donnell,7th,1 1/4 l,8,11-12,100,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Brianna Lily (IRE),M. M. McDonagh,5,Patrick T. Foley,6th,Neck,6,11-10,98,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Rockview Roman (IRE),B. W. Harvey,3,John McConnell,5th,3 1/2 l,7,11-11,99,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Jakie Mac (IRE),D. King,5,Damian Murphy,4th,3 1/2 l,7,11-10h,98,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Sea Road Fill (IRE),Phillip Enright,0,E. J. O'Grady,3rd,1 1/2 l,6,11-10t,98,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Our Bobby (IRE),Niall Moore,7,John Michael Burke,2nd,1/2 l,6,12-0h,102,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Brideswell Lad (IRE),S. F. O'Keeffe,0,Seamus Neville,1st,N/A,7,11-13,101,True,77,26
Wexford Racing Results | 1st September 2023 17:20,N/A,17:20,Yielding,2m 4f 100y,Woodie Wango (IRE),Jordan Colin Gainford,0,Rosemary Connors,12th,1/2 l,5,11-10p1,98,True,77,26
