track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Tynamite (IRE),L T McAteer,0,D Marnane,4th,1 1/4 l,9,9-0,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Sunset Nova (IRE),D P McDonogh,0,A Slattery,3rd,2 1/2 l,7,9-0v,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Leabaland (IRE),J A Heffernan,0,M M Lynch,2nd,Nose,6,9-6b,53,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Comfort Line (IRE),Adam Caffrey,5,A McGuinness,1st,N/A,6,9-11v,58,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Thunder Canyon (IRE),J A Powell,3,L Comer,14th,2 1/2 l,5,9-0t,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Hope And Innocence (IRE),J J G Ryan,5,T G McCourt,13th,3 1/4 l,3,9-9,57,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Zahee (IRE),D W O'Connor,0,J C McConnell,12th,3/4 l,8,10-0ht,61,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Blackstone Cliff (IRE),C D Hayes,0,S Crawley,11th,Head,7,9-0ht,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Bellick,Siobhan Rutledge,3,J C McConnell,10th,Neck,8,9-1,48,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Master Garvey (IRE),L F Roche,0,Joseph Murray,9th,1/2 l,3,9-4t,52,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,What Adaay,J Kearney,5,P Martin,8th,Neck,5,9-1p,48,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Summer Snow (IRE),S Foley,0,R O'Sullivan,7th,Head,3,9-9,57,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Fastman (IRE),J M Sheridan,0,J McAuley,6th,Neck,7,9-7b,54,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Muhalhel (IRE),O McSweeney,5,A McCann,5th,1/2 l,5,9-0tb,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Tynamite (IRE),L T McAteer,0,D Marnane,4th,1 1/4 l,9,9-0,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Sunset Nova (IRE),D P McDonogh,0,A Slattery,3rd,2 1/2 l,7,9-0v,47,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Leabaland (IRE),J A Heffernan,0,M M Lynch,2nd,Nose,6,9-6b,53,True,94,16
Dundalk Racing Results | 8th December 2023 19:30,N/A,19:30,Standard,1m,Comfort Line (IRE),Adam Caffrey,5,A McGuinness,1st,N/A,6,9-11v,58,True,94,16
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Ages Of Man (IRE),S R Markey,10,A McCann,UR,N/A,5,9-10b1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Almighty Love,D W O'Connor,0,J C McConnell,13th,3 1/2 l,4,9-10,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Inverbrena (IRE),Siobhan Rutledge,3,D Harvey,12th,3/4 l,5,9-5t1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Awakino (IRE),L F Roche,0,D Cullen,11th,4 3/4 l,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Hi Sur Multi,J A Heffernan,0,Paul Traynor,10th,1 3/4 l,6,9-10t,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Hollywood Star (IRE),J Kearney,5,L Comer,9th,1/2 l,3,9-8h1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Firebrand (GER),S D Bowen,5,J Nallen,8th,Head,3,9-8,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Nutbush City,L T McAteer,0,A Lee,7th,2 l,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Belleplaine (IRE),R P Cleary,0,J C McConnell,6th,Neck,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Gentle Breath (IRE),R C Colgan,0,S Lavery,5th,1 1/2 l,3,9-3t,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Moab (IRE),M P Sheehy,0,J P O'Brien,4th,2 3/4 l,3,9-8,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,New Phenomenon (IRE),S Foley,0,Mrs J Harrington,3rd,1 1/2 l,3,9-3p1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Dawn Rider (IRE),D P McDonogh,0,J P O'Brien,2nd,1 1/4 l,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Apercu (IRE),C T Keane,0,A Oliver,1st,N/A,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Ages Of Man (IRE),S R Markey,10,A McCann,UR,N/A,5,9-10b1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Almighty Love,D W O'Connor,0,J C McConnell,13th,3 1/2 l,4,9-10,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Inverbrena (IRE),Siobhan Rutledge,3,D Harvey,12th,3/4 l,5,9-5t1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Awakino (IRE),L F Roche,0,D Cullen,11th,4 3/4 l,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Hi Sur Multi,J A Heffernan,0,Paul Traynor,10th,1 3/4 l,6,9-10t,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Hollywood Star (IRE),J Kearney,5,L Comer,9th,1/2 l,3,9-8h1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Firebrand (GER),S D Bowen,5,J Nallen,8th,Head,3,9-8,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Nutbush City,L T McAteer,0,A Lee,7th,2 l,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Belleplaine (IRE),R P Cleary,0,J C McConnell,6th,Neck,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Gentle Breath (IRE),R C Colgan,0,S Lavery,5th,1 1/2 l,3,9-3t,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Moab (IRE),M P Sheehy,0,J P O'Brien,4th,2 3/4 l,3,9-8,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,New Phenomenon (IRE),S Foley,0,Mrs J Harrington,3rd,1 1/2 l,3,9-3p1,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Dawn Rider (IRE),D P McDonogh,0,J P O'Brien,2nd,1 1/4 l,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:00,N/A,20:00,Standard,1m 2f 150y,Apercu (IRE),C T Keane,0,A Oliver,1st,N/A,3,9-3,-,True,94,17
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Duffle Coat (IRE),R Whearty,5,G Elliott,8th,4 1/4 l,6,8-7p,77,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,San Martino (IRE),Aileen O'Sullivan,10,S Millar,7th,2 3/4 l,5,8-9,79,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Longclaw (USA),J A Powell,3,P J F Murphy,6th,1 1/4 l,6,9-1p,85,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Jaafel (IRE),J M Sheridan,0,J McAuley,5th,1 1/4 l,5,8-9t,79,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Vultan (IRE),Siobhan Rutledge,3,A J Martin,4th,3/4 l,6,8-7t,77,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,John Alexander (IRE),C D Hayes,0,L Comer,3rd,3 l,4,8-7p1,77,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Tyson Fury,S D Bowen,5,D Hogan,2nd,3/4 l,6,10-0,98,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Ceallach (IRE),C T Keane,0,M Halford & T Collins,1st,N/A,4,9-13t,97,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Duffle Coat (IRE),R Whearty,5,G Elliott,8th,4 1/4 l,6,8-7p,77,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,San Martino (IRE),Aileen O'Sullivan,10,S Millar,7th,2 3/4 l,5,8-9,79,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Longclaw (USA),J A Powell,3,P J F Murphy,6th,1 1/4 l,6,9-1p,85,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Jaafel (IRE),J M Sheridan,0,J McAuley,5th,1 1/4 l,5,8-9t,79,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Vultan (IRE),Siobhan Rutledge,3,A J Martin,4th,3/4 l,6,8-7t,77,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,John Alexander (IRE),C D Hayes,0,L Comer,3rd,3 l,4,8-7p1,77,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Tyson Fury,S D Bowen,5,D Hogan,2nd,3/4 l,6,10-0,98,True,94,18
Dundalk Racing Results | 8th December 2023 20:30,N/A,20:30,Standard,1m 4f,Ceallach (IRE),C T Keane,0,M Halford & T Collins,1st,N/A,4,9-13t,97,True,94,18
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Milo Lises (FR),P Townend,0,W P Mullins,UR,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Little Hero (IRE),C L Walsh,7,Paul Mulligan,F,N/A,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Lieber Nicc (IRE),M P O'Connor,3,H De Bromhead,BD,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Earlofbrackenstown (IRE),C D Maxwell,0,G P Cromwell,BD,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Royal Time (IRE),D Meyler,0,S Crawley,22nd,2 3/4 l,4,11-7t,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Without Exception (IRE),C Owens,7,P J Rothwell,21st,6 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Big Tom (IRE),B P Kennedy,7,Mrs M Whelehan,20th,5 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Fernhill Fling (IRE),P J O'Hanlon,3,P J Rothwell,19th,2 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Missy Mu (IRE),P T Enright,0,S Crawley,18th,1 l,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Juke Box Rock (IRE),K E Buckley,3,G P Cromwell,17th,1/2 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Ragmans Corner (IRE),K C Sexton,0,G Keane,16th,2 1/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jacenry (FR),B W Harvey,3,D Harvey,15th,1 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Tankardstown Diva (IRE),E Walsh,3,Ian Donoghue,14th,1 l,4,11-0h,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Tell Us This (IRE),R A Doyle,0,G P Cromwell,13th,3 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Meoulflower (IRE),S F O'Keeffe,0,P Cluskey,12th,1 3/4 l,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jack Du Large (FR),J S McGarvey,0,G Elliott,11th,Head,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Spatman De Cerisy (FR),J C Gainford,0,P Nolan,10th,4 1/2 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Al Kalila (IRE),B Hayes,0,S R B Crawford,9th,3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Ossie's Lodge (IRE),A P Heskin,0,A J Martin,8th,3 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Paddy's Milestone (IRE),P J Carberry,0,S R B Crawford,7th,3 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Next Stop Paris (IRE),K M Donoghue,0,Peter Fahey,6th,2 1/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,The Great Unknown (IRE),D J O'Keeffe,0,H De Bromhead,5th,10 l,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Walk The Warrior (IRE),D E Mullins,0,Ms M Mullins,4th,7 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jasko Des Dames (FR),Rachael Blackmore,0,H De Bromhead,3rd,1/2 l,4,11-7t1,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Butcher Hollow (IRE),S W Flanagan,0,T Cooper,2nd,9 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jigoro (FR),J W Kennedy,0,G Elliott,1st,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Milo Lises (FR),P Townend,0,W P Mullins,UR,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Little Hero (IRE),C L Walsh,7,Paul Mulligan,F,N/A,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Lieber Nicc (IRE),M P O'Connor,3,H De Bromhead,BD,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Earlofbrackenstown (IRE),C D Maxwell,0,G P Cromwell,BD,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Royal Time (IRE),D Meyler,0,S Crawley,22nd,2 3/4 l,4,11-7t,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Without Exception (IRE),C Owens,7,P J Rothwell,21st,6 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Big Tom (IRE),B P Kennedy,7,Mrs M Whelehan,20th,5 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Fernhill Fling (IRE),P J O'Hanlon,3,P J Rothwell,19th,2 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Missy Mu (IRE),P T Enright,0,S Crawley,18th,1 l,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Juke Box Rock (IRE),K E Buckley,3,G P Cromwell,17th,1/2 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Ragmans Corner (IRE),K C Sexton,0,G Keane,16th,2 1/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jacenry (FR),B W Harvey,3,D Harvey,15th,1 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Tankardstown Diva (IRE),E Walsh,3,Ian Donoghue,14th,1 l,4,11-0h,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Tell Us This (IRE),R A Doyle,0,G P Cromwell,13th,3 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Meoulflower (IRE),S F O'Keeffe,0,P Cluskey,12th,1 3/4 l,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jack Du Large (FR),J S McGarvey,0,G Elliott,11th,Head,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Spatman De Cerisy (FR),J C Gainford,0,P Nolan,10th,4 1/2 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Al Kalila (IRE),B Hayes,0,S R B Crawford,9th,3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Ossie's Lodge (IRE),A P Heskin,0,A J Martin,8th,3 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Paddy's Milestone (IRE),P J Carberry,0,S R B Crawford,7th,3 3/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Next Stop Paris (IRE),K M Donoghue,0,Peter Fahey,6th,2 1/4 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,The Great Unknown (IRE),D J O'Keeffe,0,H De Bromhead,5th,10 l,4,11-0,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Walk The Warrior (IRE),D E Mullins,0,Ms M Mullins,4th,7 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jasko Des Dames (FR),Rachael Blackmore,0,H De Bromhead,3rd,1/2 l,4,11-7t1,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Butcher Hollow (IRE),S W Flanagan,0,T Cooper,2nd,9 l,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:00,N/A,12:00,Heavy,2m,Jigoro (FR),J W Kennedy,0,G Elliott,1st,N/A,4,11-7,-,True,94,19
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Cedarmount (IRE),D Meyler,0,J P Dempsey,PU,N/A,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Deise Bella (IRE),D Robinson,0,David J Phelan,PU,N/A,5,11-5h,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Peddler's Lane (IRE),C D Maxwell,0,Mrs G Callaghan,PU,N/A,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Ebony Jade (IRE),J S McGarvey,0,J P Dempsey,22nd,2 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Brogue Man River (IRE),K M Donoghue,0,G P Cromwell,21st,11 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Pretty Soldier (GER),S D Torrens,0,M Torrens,20th,1 1/2 l,6,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Never Present (IRE),B Hayes,0,J C McConnell,19th,9 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Schiehallion (IRE),M J Molloy,7,D A McLoughlin,18th,1 1/4 l,6,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Party Pack (IRE),P T Enright,0,J P Flavin,17th,1 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Renard De Noir (IRE),P J Carberry,0,S R B Crawford,16th,1 3/4 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Solo Flight (IRE),B W Harvey,3,J C McConnell,15th,1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Georgia Celena (IRE),R A Doyle,0,J C McConnell,14th,1 1/2 l,5,11-5,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Agent Tequila (IRE),S F O'Keeffe,0,J C McConnell,13th,2 3/4 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Glenriver (IRE),P J O'Hanlon,3,D A McLoughlin,12th,8 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Bonavena (IRE),K C Sexton,0,Peter Fahey,11th,2 1/4 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Penalty Try (IRE),T P Harney,7,R O'Sullivan,10th,13 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Isenay (FR),D E Mullins,0,S R B Crawford,9th,11 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Mythical Vision (IRE),M J M O'Sullivan,0,B Connell,8th,5 1/2 l,5,11-5,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Ah Remy Martin (IRE),K E Buckley,3,T Gibney,7th,7 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Catena Zapata (IRE),Rachael Blackmore,0,H De Bromhead,6th,5 1/2 l,5,11-12t,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Cato's Revenge (IRE),C Owens,7,P J Rothwell,5th,5 1/2 l,6,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,He's Ultimate (IRE),J C Gainford,0,G Elliott,4th,13 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Dr Eggman (FR),P Townend,0,W P Mullins,3rd,7 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Gorgeous Tom (IRE),D J O'Keeffe,0,H De Bromhead,2nd,7 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Caldwell Potter (FR),J W Kennedy,0,G Elliott,1st,N/A,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Cedarmount (IRE),D Meyler,0,J P Dempsey,PU,N/A,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Deise Bella (IRE),D Robinson,0,David J Phelan,PU,N/A,5,11-5h,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Peddler's Lane (IRE),C D Maxwell,0,Mrs G Callaghan,PU,N/A,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Ebony Jade (IRE),J S McGarvey,0,J P Dempsey,22nd,2 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Brogue Man River (IRE),K M Donoghue,0,G P Cromwell,21st,11 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Pretty Soldier (GER),S D Torrens,0,M Torrens,20th,1 1/2 l,6,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Never Present (IRE),B Hayes,0,J C McConnell,19th,9 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Schiehallion (IRE),M J Molloy,7,D A McLoughlin,18th,1 1/4 l,6,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Party Pack (IRE),P T Enright,0,J P Flavin,17th,1 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Renard De Noir (IRE),P J Carberry,0,S R B Crawford,16th,1 3/4 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Solo Flight (IRE),B W Harvey,3,J C McConnell,15th,1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Georgia Celena (IRE),R A Doyle,0,J C McConnell,14th,1 1/2 l,5,11-5,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Agent Tequila (IRE),S F O'Keeffe,0,J C McConnell,13th,2 3/4 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Glenriver (IRE),P J O'Hanlon,3,D A McLoughlin,12th,8 1/2 l,5,11-12,-,True,94,20
Navan Racing Results | 9th December 2023 12:32,N/A,12:32,Heavy,2m,Bonavena (IRE),K C Sexton,0,Peter Fahey,11th,2 1/4 l,5,11-12,-,True,94,20
