track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Doctor Grace (IRE),D J Murphy,10,M Halford & T Collins,9th,1/2 l,4,10-0p,66,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Action Motion (IRE),J M Sheridan,0,D Hogan,8th,1 1/4 l,5,8-10b,48,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Slowdownbarney (IRE),Siobhan Rutledge,3,J C McConnell,7th,Neck,3,9-9t,67,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Imperial Miss (IRE),N G McCullagh,0,M Halford & T Collins,6th,1 1/2 l,3,8-7p,51,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Numidia (IRE),L T McAteer,0,P Lawlor,5th,Neck,6,9-10v,62,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Velvet And Vine (IRE),D S O'Sullivan,7,Miss Jennifer Anne Lynch,4th,3/4 l,4,9-0,52,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Chopsticks (IRE),M W Hassett,5,S M Duffy,3rd,2 l,4,9-1tp,53,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Forlio,D McMonagle,0,P W Flynn,2nd,4 l,5,9-9p,61,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Glyde Ranger (IRE),J J G Ryan,3,T G McCourt,1st,N/A,4,9-2v,54,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Begleys Forge (IRE),C D Hayes,0,Kevin Coleman,13th,18 l,3,8-7,50,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Highland King (IRE),D W O'Connor,0,J C McConnell,12th,2 1/2 l,5,9-12p,64,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Picpoul (IRE),Adam Caffrey,3,M Rice,11th,1 l,6,10-0t,66,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Morph Speed (IRE),P McGettigan,7,N Slevin,10th,4 1/2 l,8,10-2tv1,68,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Doctor Grace (IRE),D J Murphy,10,M Halford & T Collins,9th,1/2 l,4,10-0p,66,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Action Motion (IRE),J M Sheridan,0,D Hogan,8th,1 1/4 l,5,8-10b,48,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Slowdownbarney (IRE),Siobhan Rutledge,3,J C McConnell,7th,Neck,3,9-9t,67,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Imperial Miss (IRE),N G McCullagh,0,M Halford & T Collins,6th,1 1/2 l,3,8-7p,51,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Numidia (IRE),L T McAteer,0,P Lawlor,5th,Neck,6,9-10v,62,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Velvet And Vine (IRE),D S O'Sullivan,7,Miss Jennifer Anne Lynch,4th,3/4 l,4,9-0,52,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Chopsticks (IRE),M W Hassett,5,S M Duffy,3rd,2 l,4,9-1tp,53,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Forlio,D McMonagle,0,P W Flynn,2nd,4 l,5,9-9p,61,True,149,7
Dundalk Racing Results | 30th October 2024 17:15,N/A,17:15,Standard,1m 4f,Glyde Ranger (IRE),J J G Ryan,3,T G McCourt,1st,N/A,4,9-2v,54,True,149,7
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Wingmen (IRE),J C Gainford,0,G Elliott,NR,N/A,6,11-12h,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Champagne Kid (IRE),P M O'Brien,7,P E Collins,NR,N/A,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,My Lyka,P Townend,0,W P Mullins,7th,31 l,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Augusta George (IRE),Mr N Gault,7,W J Bryson,6th,16 l,6,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,John The Spark,K M Donoghue,0,Ian Donoghue,5th,2 3/4 l,7,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Interchangeable,D A Jacob,0,S R B Crawford,4th,4 1/2 l,4,11-11h1,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Garnacho (IRE),M Hamill,0,D A McLoughlin,3rd,5 1/2 l,5,11-12t,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Healdsburg (IRE),L A McKenna,5,M A Molloy,2nd,9 l,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,The Yellow Clay (IRE),Sam Ewing,0,G Elliott,1st,N/A,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Wingmen (IRE),J C Gainford,0,G Elliott,NR,N/A,6,11-12h,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Champagne Kid (IRE),P M O'Brien,7,P E Collins,NR,N/A,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,My Lyka,P Townend,0,W P Mullins,7th,31 l,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Augusta George (IRE),Mr N Gault,7,W J Bryson,6th,16 l,6,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,John The Spark,K M Donoghue,0,Ian Donoghue,5th,2 3/4 l,7,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Interchangeable,D A Jacob,0,S R B Crawford,4th,4 1/2 l,4,11-11h1,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Garnacho (IRE),M Hamill,0,D A McLoughlin,3rd,5 1/2 l,5,11-12t,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,Healdsburg (IRE),L A McKenna,5,M A Molloy,2nd,9 l,5,11-12,-,True,149,8
N/A,N/A,12:25,Good To Yielding,2m 6f 110y,The Yellow Clay (IRE),Sam Ewing,0,G Elliott,1st,N/A,5,11-12,-,True,149,8
N/A,N/A,13:00,Good To Yielding,3m 30y,Everystep Oftheway (IRE),P T Enright,0,O McKiernan,NR,N/A,6,10-13tp,87,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Summertime Romance,S W Flanagan,0,C A McBratney,NR,N/A,6,12-0,102,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Kelly's Birr (IRE),Sam Ewing,0,G Elliott,NR,N/A,7,11-10p,98,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Jimli's Cave (IRE),D Meyler,0,R K Watson,PU,N/A,6,11-5b,93,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Il Silenzio,R A Doyle,0,M Brassil,F,N/A,7,11-2tp,90,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Mon Storm (IRE),D E Mullins,0,V Wilson,11th,73 l,13,11-7t,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Speranza Wilde (IRE),D J Gilligan,0,R K Watson,10th,Head,6,11-0tp1,88,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Tilloughna (IRE),D J O'Keeffe,0,D Budds,9th,2 3/4 l,6,11-11t,99,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Sammy Smart,K E Buckley,0,T Gibney,8th,1 l,8,12-0t1,102,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Falak (IRE),K M Donoghue,0,T G McCourt,7th,4 1/2 l,11,11-7t,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Mullaghmore Wave (IRE),A Harvey,5,J C McConnell,6th,3 1/4 l,9,11-7tv1,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Brandt (IRE),J C Gainford,0,C Collins,5th,Neck,6,11-3ht,91,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Container Madness (IRE),J P Shinnick,5,M Brassil,4th,1/2 l,5,10-12tp,86,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Emily In Paris (IRE),G Brouder,5,D E Fitzgerald,3rd,1/2 l,6,11-12,100,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Schiehallion (IRE),P M O'Brien,7,D A McLoughlin,2nd,1 1/4 l,7,11-7,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Paddy's Milestone (IRE),Mr S Connor,7,S R B Crawford,1st,N/A,5,11-11,99,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Everystep Oftheway (IRE),P T Enright,0,O McKiernan,NR,N/A,6,10-13tp,87,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Summertime Romance,S W Flanagan,0,C A McBratney,NR,N/A,6,12-0,102,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Kelly's Birr (IRE),Sam Ewing,0,G Elliott,NR,N/A,7,11-10p,98,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Jimli's Cave (IRE),D Meyler,0,R K Watson,PU,N/A,6,11-5b,93,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Il Silenzio,R A Doyle,0,M Brassil,F,N/A,7,11-2tp,90,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Mon Storm (IRE),D E Mullins,0,V Wilson,11th,73 l,13,11-7t,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Speranza Wilde (IRE),D J Gilligan,0,R K Watson,10th,Head,6,11-0tp1,88,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Tilloughna (IRE),D J O'Keeffe,0,D Budds,9th,2 3/4 l,6,11-11t,99,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Sammy Smart,K E Buckley,0,T Gibney,8th,1 l,8,12-0t1,102,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Falak (IRE),K M Donoghue,0,T G McCourt,7th,4 1/2 l,11,11-7t,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Mullaghmore Wave (IRE),A Harvey,5,J C McConnell,6th,3 1/4 l,9,11-7tv1,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Brandt (IRE),J C Gainford,0,C Collins,5th,Neck,6,11-3ht,91,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Container Madness (IRE),J P Shinnick,5,M Brassil,4th,1/2 l,5,10-12tp,86,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Emily In Paris (IRE),G Brouder,5,D E Fitzgerald,3rd,1/2 l,6,11-12,100,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Schiehallion (IRE),P M O'Brien,7,D A McLoughlin,2nd,1 1/4 l,7,11-7,95,True,149,9
N/A,N/A,13:00,Good To Yielding,3m 30y,Paddy's Milestone (IRE),Mr S Connor,7,S R B Crawford,1st,N/A,5,11-11,99,True,149,9
N/A,N/A,13:30,Good To Yielding,2m 190y,Speculatrix,Sam Ewing,0,G Elliott,NR,N/A,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Miss Dishy (IRE),E Walsh,0,Ciaran Murphy,8th,4 1/2 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Yokkell (IRE),B W Harvey,0,J C McConnell,7th,15 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Mystical Goddess (IRE),D J O'Keeffe,0,H De Bromhead,6th,3 1/2 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Savante (IRE),M P Walsh,0,Colm Murphy,5th,2 1/2 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Amanha (FR),S W Flanagan,0,D A McLoughlin,4th,Head,6,10-10ht,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Stormalong (IRE),D J Gilligan,0,D Budds,3rd,3/4 l,6,10-10t,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Royal Hollow (IRE),C M Quirke,0,A Slattery,2nd,3 1/2 l,6,11-0,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Sansrisk (FR),D Meyler,0,J P Dempsey,1st,N/A,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Speculatrix,Sam Ewing,0,G Elliott,NR,N/A,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Miss Dishy (IRE),E Walsh,0,Ciaran Murphy,8th,4 1/2 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Yokkell (IRE),B W Harvey,0,J C McConnell,7th,15 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Mystical Goddess (IRE),D J O'Keeffe,0,H De Bromhead,6th,3 1/2 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Savante (IRE),M P Walsh,0,Colm Murphy,5th,2 1/2 l,5,10-10,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Amanha (FR),S W Flanagan,0,D A McLoughlin,4th,Head,6,10-10ht,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Stormalong (IRE),D J Gilligan,0,D Budds,3rd,3/4 l,6,10-10t,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Royal Hollow (IRE),C M Quirke,0,A Slattery,2nd,3 1/2 l,6,11-0,-,True,149,10
N/A,N/A,13:30,Good To Yielding,2m 190y,Sansrisk (FR),D Meyler,0,J P Dempsey,1st,N/A,5,10-10,-,True,149,10
N/A,N/A,14:05,Good To Yielding,2m 190y,Smooth Tom (IRE),C M Quirke,0,A Slattery,UR,N/A,5,11-5p,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Breagagh (IRE),Mr N Gault,0,S Millar,F,N/A,6,10-11p,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Miss Fourie (IRE),J Coen,0,Peter Fahey,4th,20 l,7,10-8,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Daddy Long Legs (FR),P Townend,0,W P Mullins,3rd,5 1/2 l,5,11-8,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,King Of Kingsfield (IRE),D J Gilligan,0,G Elliott,2nd,3 3/4 l,6,11-1,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Brighterdaysahead (FR),Sam Ewing,0,G Elliott,1st,N/A,5,11-7,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Smooth Tom (IRE),C M Quirke,0,A Slattery,UR,N/A,5,11-5p,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Breagagh (IRE),Mr N Gault,0,S Millar,F,N/A,6,10-11p,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Miss Fourie (IRE),J Coen,0,Peter Fahey,4th,20 l,7,10-8,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Daddy Long Legs (FR),P Townend,0,W P Mullins,3rd,5 1/2 l,5,11-8,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,King Of Kingsfield (IRE),D J Gilligan,0,G Elliott,2nd,3 3/4 l,6,11-1,-,True,149,11
N/A,N/A,14:05,Good To Yielding,2m 190y,Brighterdaysahead (FR),Sam Ewing,0,G Elliott,1st,N/A,5,11-7,-,True,149,11
N/A,N/A,14:40,Good To Yielding,2m 100y,Hypotenus,S W Flanagan,0,G P Cromwell,7th,19 l,5,11-8,119,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Calico (FR),C P Millar,7,G Elliott,6th,9 l,5,12-0t,125,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,General Clermont (FR),G Brouder,5,D E Fitzgerald,5th,7 l,8,11-2,113,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Ricky Langford (IRE),S D Torrens,0,P J Rothwell,4th,2 3/4 l,10,10-0b,97,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,If You Let Me,K M Donoghue,0,G P Cromwell,3rd,3/4 l,5,11-4h,115,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Someone's Wish (IRE),Sam Ewing,0,G Elliott,2nd,1/2 l,4,10-7,112,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Tuckmill (IRE),J Coen,3,Peter Fahey,1st,N/A,8,10-7b,104,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Hypotenus,S W Flanagan,0,G P Cromwell,7th,19 l,5,11-8,119,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Calico (FR),C P Millar,7,G Elliott,6th,9 l,5,12-0t,125,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,General Clermont (FR),G Brouder,5,D E Fitzgerald,5th,7 l,8,11-2,113,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Ricky Langford (IRE),S D Torrens,0,P J Rothwell,4th,2 3/4 l,10,10-0b,97,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,If You Let Me,K M Donoghue,0,G P Cromwell,3rd,3/4 l,5,11-4h,115,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Someone's Wish (IRE),Sam Ewing,0,G Elliott,2nd,1/2 l,4,10-7,112,True,149,12
N/A,N/A,14:40,Good To Yielding,2m 100y,Tuckmill (IRE),J Coen,3,Peter Fahey,1st,N/A,8,10-7b,104,True,149,12
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,One Night Standard (IRE),K M Donoghue,0,G P Cromwell,6th,5 1/2 l,5,11-5,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Gringo D'aubrelle (FR),J C Gainford,0,G Elliott,5th,15 l,8,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,No Time To Wait (IRE),A Harvey,5,J C McConnell,4th,6 1/2 l,6,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Big Stage (IRE),D J Gilligan,0,G Elliott,3rd,5 1/2 l,6,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Mossy Fen Park (IRE),D J O'Keeffe,0,H De Bromhead,2nd,3 1/2 l,5,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Firefox (IRE),Sam Ewing,0,G Elliott,1st,N/A,6,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,One Night Standard (IRE),K M Donoghue,0,G P Cromwell,6th,5 1/2 l,5,11-5,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Gringo D'aubrelle (FR),J C Gainford,0,G Elliott,5th,15 l,8,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,No Time To Wait (IRE),A Harvey,5,J C McConnell,4th,6 1/2 l,6,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Big Stage (IRE),D J Gilligan,0,G Elliott,3rd,5 1/2 l,6,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Mossy Fen Park (IRE),D J O'Keeffe,0,H De Bromhead,2nd,3 1/2 l,5,11-12,-,True,149,13
N/A,N/A,15:15,Good To Yielding,2m 3f 192y,Firefox (IRE),Sam Ewing,0,G Elliott,1st,N/A,6,11-12,-,True,149,13
N/A,N/A,15:50,Good To Yielding,2m 190y,Kalypso'chance (FR),Mr J H Williamson,7,G Elliott,NR,N/A,4,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Coup D'etat (IRE),Mr J P O'Rourke,7,P O'Rourke,NR,N/A,5,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Hinter Wish (FR),Mr J L Gleeson,3,Mrs J Harrington,PU,N/A,5,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Big Lez (IRE),Mr R N Hyland,7,S Fahey,5th,68 l,4,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Arctic Craft (IRE),Mr N Gault,7,S Millar,4th,20 l,7,12-0,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Quint Major (IRE),Mr D Doyle,7,M A Molloy,3rd,4 1/2 l,6,12-0,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Jerry From Kerry (IRE),Mr M J O'Neill,7,E Mullins,2nd,4 l,4,12-0,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Jacob's Ladder (IRE),Mr H C Swan,3,G Elliott,1st,N/A,5,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Kalypso'chance (FR),Mr J H Williamson,7,G Elliott,NR,N/A,4,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Coup D'etat (IRE),Mr J P O'Rourke,7,P O'Rourke,NR,N/A,5,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Hinter Wish (FR),Mr J L Gleeson,3,Mrs J Harrington,PU,N/A,5,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Big Lez (IRE),Mr R N Hyland,7,S Fahey,5th,68 l,4,11-7,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Arctic Craft (IRE),Mr N Gault,7,S Millar,4th,20 l,7,12-0,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Quint Major (IRE),Mr D Doyle,7,M A Molloy,3rd,4 1/2 l,6,12-0,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Jerry From Kerry (IRE),Mr M J O'Neill,7,E Mullins,2nd,4 l,4,12-0,-,True,149,14
N/A,N/A,15:50,Good To Yielding,2m 190y,Jacob's Ladder (IRE),Mr H C Swan,3,G Elliott,1st,N/A,5,11-7,-,True,149,14
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Tino Pai (IRE),R P Cleary,0,S Lavery,NR,N/A,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Brightest Star (IRE),M W Hassett,5,A P O'Brien,NR,N/A,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Twinkling Toes (IRE),N G McCullagh,0,Charles Weld,NR,N/A,2,9-2h,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Miss Susanna (IRE),R Whearty,3,K Dempsey,10th,55 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Bansha Belle (IRE),R P Whelan,0,Stephen Thorne,9th,1 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Tempest Star (IRE),J J G Ryan,3,G M Lyons,8th,1 1/4 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Never Not Lucky (IRE),Adam Caffrey,3,D Dias,7th,Neck,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Ohmyviette (FR),M Santos,0,W P Browne,6th,1/2 l,2,9-7,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Good No Nay Never (IRE),C D Hayes,0,Eoghan O'Neill,5th,1/2 l,2,9-2p,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Flash The Cash (IRE),S Foley,0,Mrs J Harrington,4th,4 1/2 l,2,9-2b,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Bobbi Rosa,B M Coen,0,A Slattery,3rd,Head,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Smiling (IRE),D McMonagle,0,A P O'Brien,2nd,1 1/4 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Perfect Pacemaker (IRE),W J Lee,0,Daniel Murphy,1st,N/A,2,9-7,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Tino Pai (IRE),R P Cleary,0,S Lavery,NR,N/A,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Brightest Star (IRE),M W Hassett,5,A P O'Brien,NR,N/A,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Twinkling Toes (IRE),N G McCullagh,0,Charles Weld,NR,N/A,2,9-2h,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Miss Susanna (IRE),R Whearty,3,K Dempsey,10th,55 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Bansha Belle (IRE),R P Whelan,0,Stephen Thorne,9th,1 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Tempest Star (IRE),J J G Ryan,3,G M Lyons,8th,1 1/4 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Never Not Lucky (IRE),Adam Caffrey,3,D Dias,7th,Neck,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Ohmyviette (FR),M Santos,0,W P Browne,6th,1/2 l,2,9-7,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Good No Nay Never (IRE),C D Hayes,0,Eoghan O'Neill,5th,1/2 l,2,9-2p,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Flash The Cash (IRE),S Foley,0,Mrs J Harrington,4th,4 1/2 l,2,9-2b,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Bobbi Rosa,B M Coen,0,A Slattery,3rd,Head,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Smiling (IRE),D McMonagle,0,A P O'Brien,2nd,1 1/4 l,2,9-2,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:00,N/A,17:00,Standard,5f,Perfect Pacemaker (IRE),W J Lee,0,Daniel Murphy,1st,N/A,2,9-7,-,True,149,15
Dundalk Racing Results | 1st November 2024 17:30,N/A,17:30,Standard,5f,Iva Batt (IRE),J M Sheridan,0,R K Watson,14th,1 l,6,9-2b,50,True,149,16
