track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Serotonin,L F Roche,0,P W Flynn,2nd,3/4 l,5,8-8b,53,True,4,29
Tramore Racing Results | 8th July 2025 17:20,2025-07-08,17:20,Good,1m 4f,Figaruso (IRE),M P Sheehy,0,M G Quinn,1st,N/A,6,9-2,-,True,4,29
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Rocket Spirit (IRE),Jessica O'Gorman,7,P G Fahey,7th,13 l,6,9-9,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,El Galvino,R C Colgan,0,A Lee,6th,1 l,4,9-9,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Hollow Spark (IRE),J A Heffernan,0,J Barcoe,5th,9 l,8,9-4,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Nelson Muntz (IRE),M W Hassett,3,D H Kelly,4th,3 1/2 l,6,9-9,77,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Friary Road (IRE),S O'Callaghan,5,T M Walsh,3rd,4 1/4 l,5,9-9t1,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Seo Linn (IRE),C T Keane,0,P Twomey,2nd,1 3/4 l,5,9-4,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Jeaniemacaroney (IRE),D McMonagle,0,J P O'Brien,1st,N/A,5,9-4,69,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Rocket Spirit (IRE),Jessica O'Gorman,7,P G Fahey,7th,13 l,6,9-9,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,El Galvino,R C Colgan,0,A Lee,6th,1 l,4,9-9,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Hollow Spark (IRE),J A Heffernan,0,J Barcoe,5th,9 l,8,9-4,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Nelson Muntz (IRE),M W Hassett,3,D H Kelly,4th,3 1/2 l,6,9-9,77,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Friary Road (IRE),S O'Callaghan,5,T M Walsh,3rd,4 1/4 l,5,9-9t1,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Seo Linn (IRE),C T Keane,0,P Twomey,2nd,1 3/4 l,5,9-4,-,True,4,30
Tramore Racing Results | 8th July 2025 17:50,2025-07-08,17:50,Good,1m 4f,Jeaniemacaroney (IRE),D McMonagle,0,J P O'Brien,1st,N/A,5,9-4,69,True,4,30
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Leitzel,W Joyce,3,A McNamara,7th,3/4 l,5,9-6,68,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Inchiquin Star (IRE),J M Sheridan,0,P Kiely,6th,3 l,6,9-0p,62,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Star Mind,S Foley,0,Gerard O'Leary,5th,1/2 l,4,9-0,62,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Fratas (IRE),D King,3,M Mulvany,4th,1/2 l,5,10-5,81,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Oriole,D McMonagle,0,M Fahey,3rd,2 1/4 l,6,10-1p,77,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,La Dame Blanche (IRE),R M Mulligan,7,Dermot Kilmartin,2nd,3 l,6,10-3,79,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,No Niki No (IRE),C D Hayes,0,Eoghan O'Neill,1st,N/A,9,10-8p,84,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Leitzel,W Joyce,3,A McNamara,7th,3/4 l,5,9-6,68,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Inchiquin Star (IRE),J M Sheridan,0,P Kiely,6th,3 l,6,9-0p,62,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Star Mind,S Foley,0,Gerard O'Leary,5th,1/2 l,4,9-0,62,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Fratas (IRE),D King,3,M Mulvany,4th,1/2 l,5,10-5,81,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,Oriole,D McMonagle,0,M Fahey,3rd,2 1/4 l,6,10-1p,77,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,La Dame Blanche (IRE),R M Mulligan,7,Dermot Kilmartin,2nd,3 l,6,10-3,79,True,4,31
Tramore Racing Results | 8th July 2025 18:20,2025-07-08,18:20,Good,1m 4f,No Niki No (IRE),C D Hayes,0,Eoghan O'Neill,1st,N/A,9,10-8p,84,True,4,31
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Bambeano (IRE),P McGettigan,7,C Moore,7th,16 l,8,9-13tb,61,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Quare Fast (IRE),M W Hassett,3,K Purcell,6th,1 1/2 l,3,8-9h1,44,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Gotta Catch'em All (IRE),Nicola Burns,7,H Rogers,5th,1 l,5,9-13tp1,61,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Out On Friday (IRE),R M Mulligan,7,P Byrne,4th,1/2 l,9,10-1,63,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Fianna (IRE),N M Crosse,0,W McCreery,3rd,2 1/2 l,4,10-1p1,63,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Rockview Consort,J J G Ryan,3,J C McConnell,2nd,15 l,6,10-3,65,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Ina Mina,W Joyce,3,M Mulvany,1st,N/A,4,10-4,66,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Bambeano (IRE),P McGettigan,7,C Moore,7th,16 l,8,9-13tb,61,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Quare Fast (IRE),M W Hassett,3,K Purcell,6th,1 1/2 l,3,8-9h1,44,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Gotta Catch'em All (IRE),Nicola Burns,7,H Rogers,5th,1 l,5,9-13tp1,61,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Out On Friday (IRE),R M Mulligan,7,P Byrne,4th,1/2 l,9,10-1,63,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Fianna (IRE),N M Crosse,0,W McCreery,3rd,2 1/2 l,4,10-1p1,63,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Rockview Consort,J J G Ryan,3,J C McConnell,2nd,15 l,6,10-3,65,True,4,32
Tramore Racing Results | 8th July 2025 18:50,2025-07-08,18:50,Good,1m 4f,Ina Mina,W Joyce,3,M Mulvany,1st,N/A,4,10-4,66,True,4,32
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Winged Victory (IRE),K J Leonard,0,E Sheehy,12th,13 l,4,9-3b1,40,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Lady Leanora (IRE),S Coen,7,G M Doyle,11th,24 l,8,10-3h,54,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,You Played Well (IRE),M P Sheehy,0,K Purcell,10th,9 1/2 l,4,9-8p1,45,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Your Honor (IRE),C G O'Dwyer,5,J Nash,9th,2 l,6,10-3b,54,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Abel Mabel (IRE),L T McAteer,0,Arthur Goulding,8th,3 1/2 l,4,9-10,47,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Arthur's Victory (IRE),J J G Ryan,3,J Nash,7th,3 l,7,9-7tp,44,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Beer With The Boys,P McGettigan,7,H D McGuigan,6th,1 l,10,10-4tv,55,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Anjah (IRE),Nicola Burns,7,H D McGuigan,5th,Short Head,8,9-5tv,42,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Tastyee (IRE),L P Keniry,0,D Budds,4th,1/2 l,7,9-10tp,47,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Itsalonglongroad,J M Sheridan,0,C Coakley,3rd,3 1/4 l,11,10-0v,51,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Spinning Web (IRE),J A Heffernan,0,Ms M Mullins,2nd,1 3/4 l,5,9-12t,49,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Stepdance (IRE),M W Hassett,3,H De Bromhead,1st,N/A,5,9-6,43,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Winged Victory (IRE),K J Leonard,0,E Sheehy,12th,13 l,4,9-3b1,40,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Lady Leanora (IRE),S Coen,7,G M Doyle,11th,24 l,8,10-3h,54,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,You Played Well (IRE),M P Sheehy,0,K Purcell,10th,9 1/2 l,4,9-8p1,45,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Your Honor (IRE),C G O'Dwyer,5,J Nash,9th,2 l,6,10-3b,54,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Abel Mabel (IRE),L T McAteer,0,Arthur Goulding,8th,3 1/2 l,4,9-10,47,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Arthur's Victory (IRE),J J G Ryan,3,J Nash,7th,3 l,7,9-7tp,44,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Beer With The Boys,P McGettigan,7,H D McGuigan,6th,1 l,10,10-4tv,55,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Anjah (IRE),Nicola Burns,7,H D McGuigan,5th,Short Head,8,9-5tv,42,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Tastyee (IRE),L P Keniry,0,D Budds,4th,1/2 l,7,9-10tp,47,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Itsalonglongroad,J M Sheridan,0,C Coakley,3rd,3 1/4 l,11,10-0v,51,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Spinning Web (IRE),J A Heffernan,0,Ms M Mullins,2nd,1 3/4 l,5,9-12t,49,True,4,33
Tramore Racing Results | 8th July 2025 19:20,2025-07-08,19:20,Good,1m 4f,Stepdance (IRE),M W Hassett,3,H De Bromhead,1st,N/A,5,9-6,43,True,4,33
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Drop The Anchor (IRE),H E Sexton,7,P A Fahy,8th,1 3/4 l,11,10-7v,83,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Oh So Charming,P M O'Brien,7,D Queally,7th,3 3/4 l,5,9-13ht,75,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Walking On Glass (IRE),S Coen,7,P Roche,6th,1 1/4 l,10,9-6p,68,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Empress Alma (IRE),A C Persse,7,G P Cromwell,5th,Head,4,9-8,70,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Makaiah (IRE),S Foley,0,Gerard O'Leary,4th,2 1/4 l,4,9-5,67,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Curious Bride (IRE),K J Leonard,0,E O'Connell,3rd,Neck,8,9-8t,70,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Sequoiaspirit (IRE),J M Sheridan,0,R Hackett,2nd,1/2 l,8,9-9t1,71,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Miss Gitana (IRE),L F Roche,0,G Elliott,1st,N/A,4,9-3,65,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Drop The Anchor (IRE),H E Sexton,7,P A Fahy,8th,1 3/4 l,11,10-7v,83,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Oh So Charming,P M O'Brien,7,D Queally,7th,3 3/4 l,5,9-13ht,75,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Walking On Glass (IRE),S Coen,7,P Roche,6th,1 1/4 l,10,9-6p,68,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Empress Alma (IRE),A C Persse,7,G P Cromwell,5th,Head,4,9-8,70,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Makaiah (IRE),S Foley,0,Gerard O'Leary,4th,2 1/4 l,4,9-5,67,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Curious Bride (IRE),K J Leonard,0,E O'Connell,3rd,Neck,8,9-8t,70,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Sequoiaspirit (IRE),J M Sheridan,0,R Hackett,2nd,1/2 l,8,9-9t1,71,True,4,34
Tramore Racing Results | 8th July 2025 19:50,2025-07-08,19:50,Good,2m,Miss Gitana (IRE),L F Roche,0,G Elliott,1st,N/A,4,9-3,65,True,4,34
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Boston Bongo (IRE),L T McAteer,0,E Sheehy,8th,36 l,6,9-11t,53,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Liss Eile (IRE),J Pietropaolo,7,G Ahern,7th,15 l,5,10-4,60,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Duke Otto (IRE),L F Roche,0,P J Flynn,6th,13 l,7,9-0,42,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Rauzan (IRE),W Joyce,3,E Doyle,5th,18 l,5,10-3p,59,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Influential Lady (IRE),K Callaghan,5,J Barcoe,4th,2 1/2 l,11,10-4,60,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Bynx (IRE),M W Hassett,3,M Hassett,3rd,1 1/2 l,7,9-7t,49,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Dumb Love (IRE),D S O'Sullivan,7,Gerard O'Leary,2nd,9 1/2 l,5,10-2,58,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Make Good (IRE),C D Hayes,0,Joseph Murray,1st,N/A,10,10-4tp,60,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Boston Bongo (IRE),L T McAteer,0,E Sheehy,8th,36 l,6,9-11t,53,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Liss Eile (IRE),J Pietropaolo,7,G Ahern,7th,15 l,5,10-4,60,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Duke Otto (IRE),L F Roche,0,P J Flynn,6th,13 l,7,9-0,42,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Rauzan (IRE),W Joyce,3,E Doyle,5th,18 l,5,10-3p,59,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Influential Lady (IRE),K Callaghan,5,J Barcoe,4th,2 1/2 l,11,10-4,60,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Bynx (IRE),M W Hassett,3,M Hassett,3rd,1 1/2 l,7,9-7t,49,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Dumb Love (IRE),D S O'Sullivan,7,Gerard O'Leary,2nd,9 1/2 l,5,10-2,58,True,4,35
Tramore Racing Results | 8th July 2025 20:20,2025-07-08,20:20,Good,2m,Make Good (IRE),C D Hayes,0,Joseph Murray,1st,N/A,10,10-4tp,60,True,4,35
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Show Your Workings (IRE),R P Cleary,0,Sean Davis,4th,3 l,3,8-13,-,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Spent All Me Money (IRE),J J G Ryan,3,J Davison,3rd,6 l,3,9-11p,72,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Wonderfulwonderful (IRE),D W O'Connor,0,J C McConnell,2nd,10 l,3,10-0,74,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Alice Monet (IRE),C D Hayes,0,D K Weld,1st,N/A,3,10-0,-,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Show Your Workings (IRE),R P Cleary,0,Sean Davis,4th,3 l,3,8-13,-,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Spent All Me Money (IRE),J J G Ryan,3,J Davison,3rd,6 l,3,9-11p,72,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Wonderfulwonderful (IRE),D W O'Connor,0,J C McConnell,2nd,10 l,3,10-0,74,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:00,2025-07-09,16:00,Good,1m 1f 210y,Alice Monet (IRE),C D Hayes,0,D K Weld,1st,N/A,3,10-0,-,True,4,36
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Atallah (IRE),G M Ryan,0,K H Clarke,15th,Neck,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Wedding Year (IRE),Adam Caffrey,0,A McGuinness,14th,3/4 l,2,9-2t1,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Nando Lily (IRE),N M Crosse,0,P Roche,13th,3 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Xerling (IRE),L F Roche,0,N Lupini,12th,Head,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Aurora Mist (IRE),A J Slattery,0,A Slattery,11th,Head,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Whats It All About (IRE),J A Heffernan,0,P Roche,10th,1 3/4 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Two Fine Shoez (IRE),R Coakley,0,J Davison,9th,2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Stella Amorosa (IRE),C D Hayes,0,N Meade,8th,2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Dreamy Skies (IRE),D W O'Connor,0,P Twomey,7th,2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Smexy (IRE),J J G Ryan,3,G M Lyons,6th,Neck,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Pivotal Attack,B M Coen,0,J G Murphy,5th,Nose,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Teewinot (IRE),D P McDonogh,0,J P O'Brien,4th,1/2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Dancing Saxon (IRE),D McMonagle,0,J P O'Brien,3rd,1 1/4 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Precise (IRE),W M Lordan,0,A P O'Brien,2nd,3/4 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Quiet Mutiny (IRE),R Whearty,3,G P Cromwell,1st,N/A,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Atallah (IRE),G M Ryan,0,K H Clarke,15th,Neck,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Wedding Year (IRE),Adam Caffrey,0,A McGuinness,14th,3/4 l,2,9-2t1,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Nando Lily (IRE),N M Crosse,0,P Roche,13th,3 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Xerling (IRE),L F Roche,0,N Lupini,12th,Head,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Aurora Mist (IRE),A J Slattery,0,A Slattery,11th,Head,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Whats It All About (IRE),J A Heffernan,0,P Roche,10th,1 3/4 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Two Fine Shoez (IRE),R Coakley,0,J Davison,9th,2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Stella Amorosa (IRE),C D Hayes,0,N Meade,8th,2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Dreamy Skies (IRE),D W O'Connor,0,P Twomey,7th,2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Smexy (IRE),J J G Ryan,3,G M Lyons,6th,Neck,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Pivotal Attack,B M Coen,0,J G Murphy,5th,Nose,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Teewinot (IRE),D P McDonogh,0,J P O'Brien,4th,1/2 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Dancing Saxon (IRE),D McMonagle,0,J P O'Brien,3rd,1 1/4 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Precise (IRE),W M Lordan,0,A P O'Brien,2nd,3/4 l,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 16:30,2025-07-09,16:30,Good,6f 20y,Quiet Mutiny (IRE),R Whearty,3,G P Cromwell,1st,N/A,2,9-2,-,True,4,37
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Glowgetter (IRE),R Coakley,0,J Davison,10th,4 1/2 l,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Which Wolf Wins (IRE),D McMonagle,0,J P O'Brien,9th,1 3/4 l,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Two Strike (IRE),K J Leonard,0,D Dias,8th,1 1/2 l,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Zarvali (IRE),J A Heffernan,0,J P Murtagh,7th,1 l,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,One Cool Bear (IRE),Adam Caffrey,0,A McGuinness,6th,Neck,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Stock Market,J Cleary,5,A P O'Brien,5th,3/4 l,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Bad Boy Rizz (IRE),S Foley,0,R O'Sullivan,4th,1 3/4 l,2,9-5t,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Krasimir (IRE),J J G Ryan,3,G M Lyons,3rd,Short Head,2,9-5t1,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Charles Fort,W M Lordan,0,A P O'Brien,2nd,2 1/2 l,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Chicago Call (IRE),B M Coen,0,J P Murtagh,1st,N/A,2,9-5,-,True,4,38
Fairyhouse Racing Results | 9th July 2025 17:00,2025-07-09,17:00,Good  (Turf),6f 20y,Glowgetter (IRE),R Coakley,0,J Davison,10th,4 1/2 l,2,9-5,-,True,4,38
