track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Viceregent,A S Grant,7,H D McGuigan,4th,2 l,8,10-0,58,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Pegasus Of Harry,M W Hassett,0,E O'Connell,3rd,9 l,4,9-5t,49,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Bhean Saibhre (IRE),J Cleary,2,A A Howard,2nd,1/2 l,4,8-12t,42,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Steps In The Sand (IRE),P McGettigan,7,Ciaran Murphy,1st,N/A,6,9-9,53,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,An Realt Is Gile (IRE),J Kearney,3,G Keane,7th,10 l,5,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Arch Hall (IRE),R Whearty,3,Joseph Murray,6th,9 1/2 l,5,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Whosethebestboy (IRE),Adam Caffrey,0,C Byrnes,5th,3 1/2 l,5,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Young Churchill (IRE),C D Hayes,0,N Meade,4th,4 3/4 l,4,9-9,77,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Friary Road (IRE),S O'Callaghan,5,T M Walsh,3rd,4 l,5,9-9t,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,So Golden,S Foley,0,K J Condon,2nd,1 l,4,9-4,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Buddy One (IRE),R P Cleary,0,P J Gilligan,1st,N/A,8,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,An Realt Is Gile (IRE),J Kearney,3,G Keane,7th,10 l,5,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Arch Hall (IRE),R Whearty,3,Joseph Murray,6th,9 1/2 l,5,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Whosethebestboy (IRE),Adam Caffrey,0,C Byrnes,5th,3 1/2 l,5,9-9,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Young Churchill (IRE),C D Hayes,0,N Meade,4th,4 3/4 l,4,9-9,77,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Friary Road (IRE),S O'Callaghan,5,T M Walsh,3rd,4 l,5,9-9t,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,So Golden,S Foley,0,K J Condon,2nd,1 l,4,9-4,-,True,7,32
Ballinrobe Racing Results | 21st July 2025 20:30,2025-07-21,20:30,Good To Yielding (Yielding In Places),1m 4f 184y,Buddy One (IRE),R P Cleary,0,P J Gilligan,1st,N/A,8,9-9,-,True,7,32
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Duel Concept (IRE),P T Enright,0,Miss H McLoughlin,13th,13 l,5,10-11,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Annilogs Force (IRE),O R Brown,5,R Dunne,12th,11 l,5,11-4b,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,No More Silver (FR),J C Gainford,0,G Elliott,11th,5 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Georginas Jet (IRE),D J Gilligan,0,P J Gilligan,10th,5 1/2 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Krishna Bellevue (FR),D Meyler,0,R O'Sullivan,9th,1 1/2 l,5,11-4,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Coolboy Christy (IRE),T Power Roche,5,P J Rothwell,8th,3/4 l,4,11-0,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Dramatic License (IRE),J J Slevin,0,S R B Crawford,7th,2 l,5,11-4t,110,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Glitz And Glamour (IRE),M P Walsh,0,E McNamara,6th,1 1/2 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Our Girl Ellie (IRE),L Quinlan,0,S Ryan,5th,2 1/2 l,5,10-11,95,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Tudorista (IRE),C Stone-Walsh,0,G P Cromwell,4th,4 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Rememberthename (IRE),Mr T A Halford,7,C W J Farrell,3rd,4 l,5,11-4,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Killian's Garden (IRE),E Walsh,0,Ciaran Murphy,2nd,1/2 l,5,11-4,106,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Dunkerque (DEN),K E Buckley,0,G P Cromwell,1st,N/A,5,11-12,108,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Duel Concept (IRE),P T Enright,0,Miss H McLoughlin,13th,13 l,5,10-11,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Annilogs Force (IRE),O R Brown,5,R Dunne,12th,11 l,5,11-4b,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,No More Silver (FR),J C Gainford,0,G Elliott,11th,5 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Georginas Jet (IRE),D J Gilligan,0,P J Gilligan,10th,5 1/2 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Krishna Bellevue (FR),D Meyler,0,R O'Sullivan,9th,1 1/2 l,5,11-4,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Coolboy Christy (IRE),T Power Roche,5,P J Rothwell,8th,3/4 l,4,11-0,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Dramatic License (IRE),J J Slevin,0,S R B Crawford,7th,2 l,5,11-4t,110,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Glitz And Glamour (IRE),M P Walsh,0,E McNamara,6th,1 1/2 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Our Girl Ellie (IRE),L Quinlan,0,S Ryan,5th,2 1/2 l,5,10-11,95,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Tudorista (IRE),C Stone-Walsh,0,G P Cromwell,4th,4 l,4,10-7,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Rememberthename (IRE),Mr T A Halford,7,C W J Farrell,3rd,4 l,5,11-4,-,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Killian's Garden (IRE),E Walsh,0,Ciaran Murphy,2nd,1/2 l,5,11-4,106,True,7,33
Ballinrobe Racing Results | 22nd July 2025 16:42,2025-07-22,16:42,Good,2m 1f 89y,Dunkerque (DEN),K E Buckley,0,G P Cromwell,1st,N/A,5,11-12,108,True,7,33
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Townhill Lass (IRE),B W Harvey,0,D McNamara,15th,89 l,6,10-11tp,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Just Dennis (IRE),B P Kennedy,7,Peter Maher,14th,21 l,7,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Tactical Mission (IRE),S F O'Keeffe,0,Peter Maher,13th,15 l,7,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Eden Valley (IRE),Mr D Doyle,7,T Doyle,12th,2 1/4 l,7,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Way Down We Go (IRE),C G O'Dwyer,5,Charlie Keegan,11th,1 1/4 l,7,11-4,98,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Bubba Yeats (IRE),C M Quirke,0,S Curling,10th,2 l,8,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,No Demand (IRE),D J O'Keeffe,0,D Collins,9th,1 1/4 l,6,11-4,105,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Last Man D'arcy (IRE),J Smith,5,B McMahon,8th,13 l,6,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Akmaam (FR),J J Slevin,0,Donncha Duggan,7th,4 3/4 l,7,11-12,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Red Or White (IRE),D King,0,J P Ryan,6th,1/2 l,6,11-4,100,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Migdam (FR),K E Buckley,0,E Buckley,5th,Short Head,6,11-12,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Shannon Bank (IRE),C Stone-Walsh,0,G P Cromwell,4th,7 l,6,10-11,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Nothing Hectic (IRE),S W Flanagan,0,Miss H McLoughlin,3rd,4 l,6,10-11,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Love At Sea (IRE),P T Enright,0,Edward F Power,2nd,4 l,7,11-5,108,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Spick And Span (IRE),K C Sexton,0,James Andrew Fahey,1st,N/A,8,10-11,102,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Townhill Lass (IRE),B W Harvey,0,D McNamara,15th,89 l,6,10-11tp,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Just Dennis (IRE),B P Kennedy,7,Peter Maher,14th,21 l,7,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Tactical Mission (IRE),S F O'Keeffe,0,Peter Maher,13th,15 l,7,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Eden Valley (IRE),Mr D Doyle,7,T Doyle,12th,2 1/4 l,7,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Way Down We Go (IRE),C G O'Dwyer,5,Charlie Keegan,11th,1 1/4 l,7,11-4,98,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Bubba Yeats (IRE),C M Quirke,0,S Curling,10th,2 l,8,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,No Demand (IRE),D J O'Keeffe,0,D Collins,9th,1 1/4 l,6,11-4,105,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Last Man D'arcy (IRE),J Smith,5,B McMahon,8th,13 l,6,11-4,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Akmaam (FR),J J Slevin,0,Donncha Duggan,7th,4 3/4 l,7,11-12,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Red Or White (IRE),D King,0,J P Ryan,6th,1/2 l,6,11-4,100,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Migdam (FR),K E Buckley,0,E Buckley,5th,Short Head,6,11-12,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Shannon Bank (IRE),C Stone-Walsh,0,G P Cromwell,4th,7 l,6,10-11,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Nothing Hectic (IRE),S W Flanagan,0,Miss H McLoughlin,3rd,4 l,6,10-11,-,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Love At Sea (IRE),P T Enright,0,Edward F Power,2nd,4 l,7,11-5,108,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:12,2025-07-22,17:12,Good,2m 1f 89y,Spick And Span (IRE),K C Sexton,0,James Andrew Fahey,1st,N/A,8,10-11,102,True,7,34
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Parkgarve (IRE),Sam Ewing,0,Ian Donoghue,UR,N/A,5,11-1t,96,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Take Chance (FR),Anna McGuinness,7,J C McConnell,PU,N/A,5,11-5,100,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Danielle D (IRE),J P Shinnick,3,M Magnussen,PU,N/A,6,10-12p1,93,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Ally Cay (IRE),Mr K P Healy,7,Paul Mulligan,PU,N/A,9,11-8,103,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Belle Of Boston (IRE),C Stone-Walsh,0,Ciaran Murphy,PU,N/A,5,10-0,75,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Sea Road Fill (IRE),C M Quirke,0,D Collins,10th,38 l,8,10-11,92,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Answering (IRE),Mr D Doyle,7,T Doyle,9th,3 l,10,11-10b1,105,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Dream Shaper (IRE),B P Kennedy,7,I Madden,8th,2 1/4 l,6,11-3,98,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Eastmore,P Byrnes,0,C Byrnes,7th,2 3/4 l,5,11-2,97,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Silent Dawn (IRE),S W Flanagan,0,A Murray,6th,6 l,6,10-8tp,89,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Kaptain Bay (IRE),D Meyler,0,N Meade,5th,1/2 l,4,11-12t,111,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,W B Easy (IRE),D J Gilligan,0,R O'Sullivan,4th,1 3/4 l,5,11-7t,102,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Stily (FR),S F O'Keeffe,0,M J McDonagh,3rd,1/2 l,5,10-5t1,86,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Realism (IRE),M P Walsh,0,E Bolger,2nd,1 1/2 l,6,11-11,106,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Only One Plan (IRE),C Owens,7,M Flannery,1st,N/A,8,11-1p,96,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Parkgarve (IRE),Sam Ewing,0,Ian Donoghue,UR,N/A,5,11-1t,96,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Take Chance (FR),Anna McGuinness,7,J C McConnell,PU,N/A,5,11-5,100,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Danielle D (IRE),J P Shinnick,3,M Magnussen,PU,N/A,6,10-12p1,93,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Ally Cay (IRE),Mr K P Healy,7,Paul Mulligan,PU,N/A,9,11-8,103,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Belle Of Boston (IRE),C Stone-Walsh,0,Ciaran Murphy,PU,N/A,5,10-0,75,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Sea Road Fill (IRE),C M Quirke,0,D Collins,10th,38 l,8,10-11,92,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Answering (IRE),Mr D Doyle,7,T Doyle,9th,3 l,10,11-10b1,105,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Dream Shaper (IRE),B P Kennedy,7,I Madden,8th,2 1/4 l,6,11-3,98,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Eastmore,P Byrnes,0,C Byrnes,7th,2 3/4 l,5,11-2,97,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Silent Dawn (IRE),S W Flanagan,0,A Murray,6th,6 l,6,10-8tp,89,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Kaptain Bay (IRE),D Meyler,0,N Meade,5th,1/2 l,4,11-12t,111,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,W B Easy (IRE),D J Gilligan,0,R O'Sullivan,4th,1 3/4 l,5,11-7t,102,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Stily (FR),S F O'Keeffe,0,M J McDonagh,3rd,1/2 l,5,10-5t1,86,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Realism (IRE),M P Walsh,0,E Bolger,2nd,1 1/2 l,6,11-11,106,True,7,35
Ballinrobe Racing Results | 22nd July 2025 17:42,2025-07-22,17:42,Good,2m 1f 89y,Only One Plan (IRE),C Owens,7,M Flannery,1st,N/A,8,11-1p,96,True,7,35
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,I Am Mimi (FR),C Stone-Walsh,0,G P Cromwell,6th,17 l,6,11-7,113,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Ned In The Park (IRE),Mr D Doyle,7,T Doyle,5th,1 1/2 l,6,11-3h,109,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Sunny South West (IRE),P T Enright,0,Edward F Power,4th,1 3/4 l,5,12-0h,-,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Huntsgrove (IRE),D King,0,J P Ryan,3rd,1 3/4 l,7,11-3,109,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Spy,P Byrnes,0,C Byrnes,2nd,Neck,6,11-6,112,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Warriors Wood,D J O'Keeffe,0,A McNamara,1st,N/A,5,11-1,107,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,I Am Mimi (FR),C Stone-Walsh,0,G P Cromwell,6th,17 l,6,11-7,113,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Ned In The Park (IRE),Mr D Doyle,7,T Doyle,5th,1 1/2 l,6,11-3h,109,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Sunny South West (IRE),P T Enright,0,Edward F Power,4th,1 3/4 l,5,12-0h,-,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Huntsgrove (IRE),D King,0,J P Ryan,3rd,1 3/4 l,7,11-3,109,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Spy,P Byrnes,0,C Byrnes,2nd,Neck,6,11-6,112,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:12,2025-07-22,18:12,Good,2m 1f 89y,Warriors Wood,D J O'Keeffe,0,A McNamara,1st,N/A,5,11-1,107,True,7,36
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Brave Crogha (FR),B P Kennedy,7,I Madden,9th,9 1/2 l,6,10-11,105,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,The Mediator (IRE),Sam Ewing,0,G Elliott,8th,10 l,8,11-5b,113,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,The Names Jock (IRE),Mr J L Gleeson,0,John E & Kiely,7th,8 1/2 l,9,11-7t,115,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Jake Peter (IRE),P T Enright,0,M A Cahill,6th,7 l,11,11-6,114,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Laurie Blue (IRE),J C Gainford,0,E D Delany,5th,5 1/2 l,7,10-6t,100,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Hasten Slowly (IRE),A Harvey,5,J C McConnell,4th,7 l,5,11-11,119,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Mercury Mission,T Power Roche,5,P J Rothwell,3rd,3 1/2 l,6,11-2p,110,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Net Boy (FR),S W Flanagan,0,B Connell,2nd,5 1/2 l,6,11-12t,120,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Drumgill (IRE),D King,0,J P Ryan,1st,N/A,6,11-7,115,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Brave Crogha (FR),B P Kennedy,7,I Madden,9th,9 1/2 l,6,10-11,105,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,The Mediator (IRE),Sam Ewing,0,G Elliott,8th,10 l,8,11-5b,113,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,The Names Jock (IRE),Mr J L Gleeson,0,John E & Kiely,7th,8 1/2 l,9,11-7t,115,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Jake Peter (IRE),P T Enright,0,M A Cahill,6th,7 l,11,11-6,114,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Laurie Blue (IRE),J C Gainford,0,E D Delany,5th,5 1/2 l,7,10-6t,100,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Hasten Slowly (IRE),A Harvey,5,J C McConnell,4th,7 l,5,11-11,119,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Mercury Mission,T Power Roche,5,P J Rothwell,3rd,3 1/2 l,6,11-2p,110,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Net Boy (FR),S W Flanagan,0,B Connell,2nd,5 1/2 l,6,11-12t,120,True,7,37
Ballinrobe Racing Results | 22nd July 2025 18:42,2025-07-22,18:42,Good,2m 1f 89y,Drumgill (IRE),D King,0,J P Ryan,1st,N/A,6,11-7,115,True,7,37
Ballinrobe Racing Results | 22nd July 2025 19:12,2025-07-22,19:12,Good,2m 6f 41y,Illucidate,Mr D McGill,7,Gary McGill,NR,N/A,5,11-5,87,True,7,38
