track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Nightcliff (IRE),N. G. McCullagh,0,David J. Geary,13th,1 1/4 l,3,9-2t1,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Apricot Twist (IRE),G. F. Carroll,0,G. M. Lyons,12th,3/4 l,3,9-2t,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Clever and Cool (IRE),R. P. Cleary,0,J. S. Bolger,11th,1 3/4 l,3,9-2p,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Badb (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,10th,Neck,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Apache Outlaw (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,9th,Neck,3,9-5t1,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Maria Branwell (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,8th,Head,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Mauiewowie,C. T. Keane,0,G. M. Lyons,7th,Neck,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Torivega (IRE),R. C. Colgan,0,Ms Sheila Lavery,6th,2 3/4 l,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Shartash (IRE),Ben Martin Coen,0,John Patrick Murtagh,5th,Head,3,9-8,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Thunderbear (IRE),R. P. Whelan,0,Jack W. Davison,4th,1/2 l,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Ocean Jewel (IRE),William James Lee,0,W. McCreery,3rd,1/2 l,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Ocean Quest (IRE),Shane Foley,0,Mrs J. Harrington,2nd,Head,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,The Antarctic (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Song For Whoever (IRE),A. J. Slattery,0,John S. O'Donoghue,15th,6 l,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Running Cool,W. M. Lordan,0,Miss Natalia Lupini,14th,3 1/4 l,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Nightcliff (IRE),N. G. McCullagh,0,David J. Geary,13th,1 1/4 l,3,9-2t1,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Apricot Twist (IRE),G. F. Carroll,0,G. M. Lyons,12th,3/4 l,3,9-2t,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Clever and Cool (IRE),R. P. Cleary,0,J. S. Bolger,11th,1 3/4 l,3,9-2p,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Badb (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,10th,Neck,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Apache Outlaw (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,9th,Neck,3,9-5t1,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Maria Branwell (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,8th,Head,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Mauiewowie,C. T. Keane,0,G. M. Lyons,7th,Neck,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Torivega (IRE),R. C. Colgan,0,Ms Sheila Lavery,6th,2 3/4 l,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Shartash (IRE),Ben Martin Coen,0,John Patrick Murtagh,5th,Head,3,9-8,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Thunderbear (IRE),R. P. Whelan,0,Jack W. Davison,4th,1/2 l,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Ocean Jewel (IRE),William James Lee,0,W. McCreery,3rd,1/2 l,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,Ocean Quest (IRE),Shane Foley,0,Mrs J. Harrington,2nd,Head,3,9-2,-,True,55,35
Naas Racing Results | 21st May 2023 15:45,N/A,15:45,Good (Good To Firm In Places),5f 205y,The Antarctic (IRE),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-5,-,True,55,35
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lolyta (IRE),G. M. Ryan,0,Andrew Kinsella,16th,12 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Anaelle (IRE),Seamie Heffernan,0,Miss Jennifer Anne Lynch,15th,3 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Dance the Flame (IRE),D. B. McMonagle,0,Ross O'Sullivan,14th,5 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lan Mara (IRE),L. T. McAteer,3,J. S. Bolger,13th,3 3/4 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,O Merisi (IRE),L. F. Roche,0,Eddie & Patrick Harty,12th,Neck,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lady Kai (IRE),C. D. Hayes,0,Ross O'Sullivan,11th,2 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Hotaugustnight (IRE),M. A. Enright,0,J. A. Stack,10th,5 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Pascalia (IRE),Ben Martin Coen,0,John Patrick Murtagh,9th,1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Muhaarar's Girl (IRE),R. P. Whelan,0,K. J. Condon,8th,Short Head,3,9-3t,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Velvet And Vine (IRE),G. F. Carroll,0,G. M. Lyons,7th,1 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Rival Queen (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,6th,1 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Kelly's Out (IRE),R. Donaghue-Leahy,10,Patrick J. Flynn,5th,3 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Persian Jewel (IRE),William James Lee,0,P. Twomey,4th,1 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Sweetest Rose (IRE),C. T. Keane,0,G. M. Lyons,3rd,1 l,3,9-3b1,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lan Cinnte (IRE),Shane Foley,0,Mrs J. Harrington,2nd,2 1/4 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Unless (USA),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-3b,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lolyta (IRE),G. M. Ryan,0,Andrew Kinsella,16th,12 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Anaelle (IRE),Seamie Heffernan,0,Miss Jennifer Anne Lynch,15th,3 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Dance the Flame (IRE),D. B. McMonagle,0,Ross O'Sullivan,14th,5 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lan Mara (IRE),L. T. McAteer,3,J. S. Bolger,13th,3 3/4 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,O Merisi (IRE),L. F. Roche,0,Eddie & Patrick Harty,12th,Neck,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lady Kai (IRE),C. D. Hayes,0,Ross O'Sullivan,11th,2 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Hotaugustnight (IRE),M. A. Enright,0,J. A. Stack,10th,5 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Pascalia (IRE),Ben Martin Coen,0,John Patrick Murtagh,9th,1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Muhaarar's Girl (IRE),R. P. Whelan,0,K. J. Condon,8th,Short Head,3,9-3t,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Velvet And Vine (IRE),G. F. Carroll,0,G. M. Lyons,7th,1 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Rival Queen (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,6th,1 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Kelly's Out (IRE),R. Donaghue-Leahy,10,Patrick J. Flynn,5th,3 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Persian Jewel (IRE),William James Lee,0,P. Twomey,4th,1 1/2 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Sweetest Rose (IRE),C. T. Keane,0,G. M. Lyons,3rd,1 l,3,9-3b1,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Lan Cinnte (IRE),Shane Foley,0,Mrs J. Harrington,2nd,2 1/4 l,3,9-3,-,True,55,36
Naas Racing Results | 21st May 2023 16:15,N/A,16:15,Good (Good To Firm In Places),1m,Unless (USA),Ryan Moore,0,Aidan O'Brien,1st,N/A,3,9-3b,-,True,55,36
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Encosta (IRE),C. D. Hayes,0,Noel Meade,11th,2 3/4 l,3,8-13,80,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Amazing Show,C. T. Keane,0,G. M. Lyons,10th,Neck,3,9-9,90,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Long Count (IRE),R. P. Cleary,0,J. S. Bolger,9th,3/4 l,3,8-8,75,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Spirit Genie (IRE),M. W. Hassett,10,Mrs J. Harrington,8th,Neck,3,9-11t,92,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Kalikapour (IRE),R. P. Whelan,0,M. Halford & T. Collins,7th,2 1/4 l,3,9-9,90,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,National Emblem (IRE),Shane Foley,0,Mrs J. Harrington,6th,1 1/4 l,3,9-8,89,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Sea Chariot,D. B. McMonagle,0,John Joseph Murphy,5th,1/2 l,3,9-0,81,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Mere Accountant (IRE),Ben Martin Coen,0,John Patrick Murtagh,4th,3/4 l,3,8-12,79,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Betterdaysrcoming (IRE),William James Lee,0,Andrew Oliver,3rd,1 3/4 l,3,9-8v,89,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Broadhurst (IRE),Ryan Moore,0,Aidan O'Brien,2nd,Head,3,9-12,93,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Fort Vega (FR),R. C. Colgan,0,Ms Sheila Lavery,1st,N/A,3,9-4,85,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Encosta (IRE),C. D. Hayes,0,Noel Meade,11th,2 3/4 l,3,8-13,80,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Amazing Show,C. T. Keane,0,G. M. Lyons,10th,Neck,3,9-9,90,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Long Count (IRE),R. P. Cleary,0,J. S. Bolger,9th,3/4 l,3,8-8,75,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Spirit Genie (IRE),M. W. Hassett,10,Mrs J. Harrington,8th,Neck,3,9-11t,92,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Kalikapour (IRE),R. P. Whelan,0,M. Halford & T. Collins,7th,2 1/4 l,3,9-9,90,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,National Emblem (IRE),Shane Foley,0,Mrs J. Harrington,6th,1 1/4 l,3,9-8,89,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Sea Chariot,D. B. McMonagle,0,John Joseph Murphy,5th,1/2 l,3,9-0,81,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Mere Accountant (IRE),Ben Martin Coen,0,John Patrick Murtagh,4th,3/4 l,3,8-12,79,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Betterdaysrcoming (IRE),William James Lee,0,Andrew Oliver,3rd,1 3/4 l,3,9-8v,89,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Broadhurst (IRE),Ryan Moore,0,Aidan O'Brien,2nd,Head,3,9-12,93,True,55,37
Naas Racing Results | 21st May 2023 16:45,N/A,16:45,Good (Good To Firm In Places),1m,Fort Vega (FR),R. C. Colgan,0,Ms Sheila Lavery,1st,N/A,3,9-4,85,True,55,37
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Flaming Moon (IRE),Declan McDonogh,0,Matthew J. Smith,13th,3 3/4 l,6,9-13,83,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Comfort Line (IRE),Adam Caffrey,7,Adrian McGuinness,12th,5 l,6,9-10tp,80,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Ms Eagleton (IRE),C. D. Hayes,0,Miss Hilary McLoughlin,11th,2 1/2 l,5,9-2,72,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Laughifuwant (IRE),Seamie Heffernan,0,Gerard Keane,10th,1 1/4 l,8,9-13,83,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Belharra (ARG),William James Lee,0,W. McCreery,9th,1/2 l,5,9-13,83,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Redstone Well (IRE),M. A. Enright,0,Daniel William O'Sullivan,8th,3 1/4 l,4,9-10,80,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Plume Noire (IRE),J. M. Sheridan,3,B. Duffy,7th,1 1/4 l,5,9-10,80,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Rick Dalton (IRE),J. J. G. Ryan,7,G. M. Lyons,6th,1 3/4 l,5,9-6b1,76,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Red Heel (IRE),N. M. Crosse,0,W. McCreery,5th,1 1/4 l,6,9-12,82,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Facethepuckout (IRE),C. T. Keane,0,M. D. O'Callaghan,3rd,Short Head,7,9-7,77,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Independent Expert (IRE),A. J. Slattery,0,A. Slattery,3rd,Dead Heat,4,9-5,75,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Navagio (IRE),D. B. McMonagle,0,R. P. Cody,2nd,3/4 l,4,9-9t1,79,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Blues Emperor (IRE),Ben Martin Coen,0,John Patrick Murtagh,1st,N/A,4,10-0,84,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Flaming Moon (IRE),Declan McDonogh,0,Matthew J. Smith,13th,3 3/4 l,6,9-13,83,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Comfort Line (IRE),Adam Caffrey,7,Adrian McGuinness,12th,5 l,6,9-10tp,80,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Ms Eagleton (IRE),C. D. Hayes,0,Miss Hilary McLoughlin,11th,2 1/2 l,5,9-2,72,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Laughifuwant (IRE),Seamie Heffernan,0,Gerard Keane,10th,1 1/4 l,8,9-13,83,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Belharra (ARG),William James Lee,0,W. McCreery,9th,1/2 l,5,9-13,83,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Redstone Well (IRE),M. A. Enright,0,Daniel William O'Sullivan,8th,3 1/4 l,4,9-10,80,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Plume Noire (IRE),J. M. Sheridan,3,B. Duffy,7th,1 1/4 l,5,9-10,80,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Rick Dalton (IRE),J. J. G. Ryan,7,G. M. Lyons,6th,1 3/4 l,5,9-6b1,76,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Red Heel (IRE),N. M. Crosse,0,W. McCreery,5th,1 1/4 l,6,9-12,82,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Facethepuckout (IRE),C. T. Keane,0,M. D. O'Callaghan,3rd,Short Head,7,9-7,77,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Independent Expert (IRE),A. J. Slattery,0,A. Slattery,3rd,Dead Heat,4,9-5,75,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Navagio (IRE),D. B. McMonagle,0,R. P. Cody,2nd,3/4 l,4,9-9t1,79,True,55,38
Naas Racing Results | 21st May 2023 17:15,N/A,17:15,Good (Good To Firm In Places),1m,Blues Emperor (IRE),Ben Martin Coen,0,John Patrick Murtagh,1st,N/A,4,10-0,84,True,55,38
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Capallcliste (IRE),Ben Martin Coen,0,Adrian Murray,11th,28 l,3,9-8,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,So Messi (IRE),D. B. McMonagle,0,Patrick Martin,10th,2 1/4 l,3,9-12t,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Kinda Tiny (IRE),R. P. Whelan,0,Timothy Doyle,9th,1 1/4 l,3,9-3,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,L'immortale (IRE),William James Lee,0,M. C. Grassick,8th,1 1/2 l,3,9-10,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Burvea (IRE),Seamie Heffernan,0,D. Broad,7th,1 1/4 l,3,9-3,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Master Garvey (IRE),R. C. Colgan,0,Joseph Anthony Murray,6th,1/2 l,3,9-8,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Tasmanian Girl (IRE),J. J. G. Ryan,7,M. C. Grassick,5th,1/2 l,3,8-13b,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Lightupthesky (IRE),C. D. Hayes,0,Kevin Prendergast,4th,1/2 l,3,8-13,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Western Cape (IRE),J. M. Sheridan,3,Denis Hogan,3rd,5 l,3,9-12tp1,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,One For Mum (IRE),C. T. Keane,0,G. M. Lyons,2nd,Head,3,9-5h,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Zero Fighter (IRE),Adam Caffrey,7,Noel Meade,1st,N/A,3,9-10,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Capallcliste (IRE),Ben Martin Coen,0,Adrian Murray,11th,28 l,3,9-8,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,So Messi (IRE),D. B. McMonagle,0,Patrick Martin,10th,2 1/4 l,3,9-12t,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Kinda Tiny (IRE),R. P. Whelan,0,Timothy Doyle,9th,1 1/4 l,3,9-3,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,L'immortale (IRE),William James Lee,0,M. C. Grassick,8th,1 1/2 l,3,9-10,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Burvea (IRE),Seamie Heffernan,0,D. Broad,7th,1 1/4 l,3,9-3,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Master Garvey (IRE),R. C. Colgan,0,Joseph Anthony Murray,6th,1/2 l,3,9-8,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Tasmanian Girl (IRE),J. J. G. Ryan,7,M. C. Grassick,5th,1/2 l,3,8-13b,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Lightupthesky (IRE),C. D. Hayes,0,Kevin Prendergast,4th,1/2 l,3,8-13,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Western Cape (IRE),J. M. Sheridan,3,Denis Hogan,3rd,5 l,3,9-12tp1,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,One For Mum (IRE),C. T. Keane,0,G. M. Lyons,2nd,Head,3,9-5h,-,True,55,39
Roscommon Racing Results | 22nd May 2023 16:55,N/A,16:55,Good To Yielding (Yielding In Back Straight),7f 100y,Zero Fighter (IRE),Adam Caffrey,7,Noel Meade,1st,N/A,3,9-10,-,True,55,39
