track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Dorries Dream (IRE),E Staples,7,Brendan Walsh,PU,N/A,6,10-13ht1,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Keep It Together (IRE),H E Sexton,7,D Buckley,PU,N/A,7,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Graigstar (IRE),J P O'Sullivan,0,D Queally,12th,44 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Atomic Queen (IRE),J Coen,3,Peter Fahey,11th,10 l,6,11-7,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Milesfromthehonk (IRE),D J Gilligan,0,G Elliott,10th,3/4 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Ponderosa Lady (IRE),A Balfe,7,G Keane,9th,12 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Is She Now (IRE),Mr B M Coonan,7,V C Ward,8th,1 1/4 l,7,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Rizedda (FR),D J O'Keeffe,0,H De Bromhead,7th,1 3/4 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Another Girl (IRE),P M O'Brien,7,D A McLoughlin,6th,3 1/4 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Backwithyourown (IRE),Niall Moore,5,J M Burke,5th,7 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Mile End,E Walsh,0,Ciaran Murphy,4th,4 1/2 l,5,11-7b,103,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Eye Of A Tiger (IRE),S F O'Keeffe,0,J P Ryan,3rd,1/2 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Kabylia (FR),C Stone-Walsh,3,G P Cromwell,2nd,5 l,5,11-7ht,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Kenisa Sport (FR),J W Kennedy,0,G Elliott,1st,N/A,5,11-7,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Dorries Dream (IRE),E Staples,7,Brendan Walsh,PU,N/A,6,10-13ht1,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Keep It Together (IRE),H E Sexton,7,D Buckley,PU,N/A,7,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Graigstar (IRE),J P O'Sullivan,0,D Queally,12th,44 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Atomic Queen (IRE),J Coen,3,Peter Fahey,11th,10 l,6,11-7,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Milesfromthehonk (IRE),D J Gilligan,0,G Elliott,10th,3/4 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Ponderosa Lady (IRE),A Balfe,7,G Keane,9th,12 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Is She Now (IRE),Mr B M Coonan,7,V C Ward,8th,1 1/4 l,7,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Rizedda (FR),D J O'Keeffe,0,H De Bromhead,7th,1 3/4 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Another Girl (IRE),P M O'Brien,7,D A McLoughlin,6th,3 1/4 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Backwithyourown (IRE),Niall Moore,5,J M Burke,5th,7 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Mile End,E Walsh,0,Ciaran Murphy,4th,4 1/2 l,5,11-7b,103,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Eye Of A Tiger (IRE),S F O'Keeffe,0,J P Ryan,3rd,1/2 l,5,10-13,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Kabylia (FR),C Stone-Walsh,3,G P Cromwell,2nd,5 l,5,11-7ht,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 16:25,2025-07-11,16:25,Good,2m,Kenisa Sport (FR),J W Kennedy,0,G Elliott,1st,N/A,5,11-7,-,True,5,1
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Saint Peregrine (IRE),D King,0,J P Ryan,8th,34 l,6,11-4p1,96,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Irina's Path (FR),J W Kennedy,0,G Elliott,7th,13 l,7,11-4,105,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Half Past Tipsy (IRE),C Stone-Walsh,3,G P Cromwell,6th,4 l,6,10-11ht1,107,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,South Of Killerig (IRE),D Meyler,0,R O'Sullivan,5th,1/2 l,5,11-4,104,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Bayou Belle (IRE),A P Kelly,5,J P Fahey,4th,4 l,6,10-11,97,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Mickey Cohen (IRE),N J Ryan,7,N Meade,3rd,3 l,4,11-0,102,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Sugar Cookie (FR),P Townend,0,W P Mullins,2nd,4 1/4 l,6,10-11,102,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Faceman (IRE),B Hayes,0,D H Kelly,1st,N/A,6,11-4,95,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Saint Peregrine (IRE),D King,0,J P Ryan,8th,34 l,6,11-4p1,96,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Irina's Path (FR),J W Kennedy,0,G Elliott,7th,13 l,7,11-4,105,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Half Past Tipsy (IRE),C Stone-Walsh,3,G P Cromwell,6th,4 l,6,10-11ht1,107,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,South Of Killerig (IRE),D Meyler,0,R O'Sullivan,5th,1/2 l,5,11-4,104,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Bayou Belle (IRE),A P Kelly,5,J P Fahey,4th,4 l,6,10-11,97,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Mickey Cohen (IRE),N J Ryan,7,N Meade,3rd,3 l,4,11-0,102,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Sugar Cookie (FR),P Townend,0,W P Mullins,2nd,4 1/4 l,6,10-11,102,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:00,2025-07-11,17:00,Good,2m 2f 160y,Faceman (IRE),B Hayes,0,D H Kelly,1st,N/A,6,11-4,95,True,5,2
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Oh So Charming,P M O'Brien,7,D Queally,PU,N/A,5,11-5ht,113,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Fast Felix (IRE),G B Noonan,5,E McCarthy,7th,19 l,7,11-1ht,109,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Miss Dishy (IRE),S Cleary-Farrell,7,Ciaran Murphy,6th,14 l,6,11-0p1,108,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Tingarran Express (IRE),S D Torrens,0,Miss D O'Shea,5th,1 l,8,10-5h,99,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Boston Rajj (IRE),J W Kennedy,0,G Elliott,4th,2 1/4 l,7,11-6,114,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,The Dasher Conway (IRE),D Meyler,0,Mrs G Callaghan,3rd,Head,10,11-5,113,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Ad Caelum (IRE),S F O'Keeffe,0,J P Ryan,2nd,3/4 l,6,11-9,117,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Shraheen (IRE),Niall Moore,5,P Fenton,1st,N/A,6,11-12,120,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Oh So Charming,P M O'Brien,7,D Queally,PU,N/A,5,11-5ht,113,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Fast Felix (IRE),G B Noonan,5,E McCarthy,7th,19 l,7,11-1ht,109,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Miss Dishy (IRE),S Cleary-Farrell,7,Ciaran Murphy,6th,14 l,6,11-0p1,108,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Tingarran Express (IRE),S D Torrens,0,Miss D O'Shea,5th,1 l,8,10-5h,99,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Boston Rajj (IRE),J W Kennedy,0,G Elliott,4th,2 1/4 l,7,11-6,114,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,The Dasher Conway (IRE),D Meyler,0,Mrs G Callaghan,3rd,Head,10,11-5,113,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Ad Caelum (IRE),S F O'Keeffe,0,J P Ryan,2nd,3/4 l,6,11-9,117,True,5,3
Kilbeggan Racing Results | 11th July 2025 17:30,2025-07-11,17:30,Good,2m 2f 160y,Shraheen (IRE),Niall Moore,5,P Fenton,1st,N/A,6,11-12,120,True,5,3
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Bearami Creek (IRE),J Coen,3,Peter Fahey,PU,N/A,5,11-12,98,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Noriska De La Mare (FR),J P O'Neill,7,P Fenton,12th,1 1/4 l,7,10-11,83,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Indy Rules (IRE),R Deegan,0,L P Cusack,11th,7 1/2 l,5,11-0t,86,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Star In The Park (IRE),G Brouder,3,D E Fitzgerald,10th,6 1/2 l,7,11-2,88,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Late Vocation (IRE),J P O'Sullivan,0,D Queally,9th,9 1/2 l,7,10-12t,84,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Ballinaboola Jet (IRE),D E Mullins,0,R Donohoe,8th,Neck,8,10-12,84,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Justmadeit (IRE),D King,0,D Hogan,7th,5 1/2 l,6,10-9t,81,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Bestaline (FR),Mr K P Healy,7,A Murray,6th,1/2 l,6,12-0,100,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,My Good Pal (IRE),Mr B M Coonan,7,G P Cromwell,5th,1 3/4 l,6,10-11t,83,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Freddie Robdal (IRE),D J O'Keeffe,0,H De Bromhead,4th,2 3/4 l,8,11-10t,96,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Knockraha Eagle (IRE),J Smith,5,Ian Donoghue,3rd,5 1/2 l,5,11-0tp,86,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Only One Plan (IRE),C Owens,7,M Flannery,2nd,8 1/2 l,8,11-9p,95,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Chancer Dancer (IRE),C Stone-Walsh,3,N C Kelly,1st,N/A,8,10-4,76,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Bearami Creek (IRE),J Coen,3,Peter Fahey,PU,N/A,5,11-12,98,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Noriska De La Mare (FR),J P O'Neill,7,P Fenton,12th,1 1/4 l,7,10-11,83,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Indy Rules (IRE),R Deegan,0,L P Cusack,11th,7 1/2 l,5,11-0t,86,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Star In The Park (IRE),G Brouder,3,D E Fitzgerald,10th,6 1/2 l,7,11-2,88,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Late Vocation (IRE),J P O'Sullivan,0,D Queally,9th,9 1/2 l,7,10-12t,84,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Ballinaboola Jet (IRE),D E Mullins,0,R Donohoe,8th,Neck,8,10-12,84,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Justmadeit (IRE),D King,0,D Hogan,7th,5 1/2 l,6,10-9t,81,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Bestaline (FR),Mr K P Healy,7,A Murray,6th,1/2 l,6,12-0,100,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,My Good Pal (IRE),Mr B M Coonan,7,G P Cromwell,5th,1 3/4 l,6,10-11t,83,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Freddie Robdal (IRE),D J O'Keeffe,0,H De Bromhead,4th,2 3/4 l,8,11-10t,96,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Knockraha Eagle (IRE),J Smith,5,Ian Donoghue,3rd,5 1/2 l,5,11-0tp,86,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Only One Plan (IRE),C Owens,7,M Flannery,2nd,8 1/2 l,8,11-9p,95,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:00,2025-07-11,18:00,Good,2m 2f 160y,Chancer Dancer (IRE),C Stone-Walsh,3,N C Kelly,1st,N/A,8,10-4,76,True,5,4
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Huscari (IRE),C M Hogan,7,E McNamara,NR,N/A,6,10-13,85,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Finnicky Filly (IRE),H E Sexton,7,J P Ryan,NR,N/A,7,10-10t,82,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,On The Gandy Hop (FR),D King,0,D Hogan,12th,28 l,5,11-0,86,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Bringsty,G Brouder,3,N C Kelly,11th,3 3/4 l,7,11-1,87,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Chartwell's Lady,P M O'Brien,7,D A McLoughlin,10th,1 3/4 l,4,10-13tp,89,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Harley Street (IRE),P F Kavanagh,7,E Bolger,9th,1 l,6,11-11,97,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Depalma (IRE),R A Berry,7,Colm Murphy,8th,2 1/4 l,6,12-0p1,100,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Bowgate Street (IRE),D J O'Keeffe,0,M Flannery,7th,5 1/2 l,6,11-9,95,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Guest Star,A Harvey,5,J C McConnell,6th,4 1/4 l,4,11-2b,92,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Tedworth (IRE),M M McDonagh,0,Michael Barry,5th,16 l,5,11-4,90,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Party Pack (IRE),D J Gilligan,0,J P Flavin,4th,6 1/2 l,7,10-10t,82,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Charlie's Gift (IRE),Niall Moore,5,J M Burke,3rd,2 1/4 l,5,12-0p,100,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Tullyhogue Fort (IRE),S F O'Keeffe,0,John F O'Neill,2nd,13 l,9,11-1t,87,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Telnobody (IRE),S O'Callaghan,5,R O'Sullivan,1st,N/A,5,11-6h,92,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Huscari (IRE),C M Hogan,7,E McNamara,NR,N/A,6,10-13,85,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Finnicky Filly (IRE),H E Sexton,7,J P Ryan,NR,N/A,7,10-10t,82,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,On The Gandy Hop (FR),D King,0,D Hogan,12th,28 l,5,11-0,86,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Bringsty,G Brouder,3,N C Kelly,11th,3 3/4 l,7,11-1,87,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Chartwell's Lady,P M O'Brien,7,D A McLoughlin,10th,1 3/4 l,4,10-13tp,89,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Harley Street (IRE),P F Kavanagh,7,E Bolger,9th,1 l,6,11-11,97,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Depalma (IRE),R A Berry,7,Colm Murphy,8th,2 1/4 l,6,12-0p1,100,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Bowgate Street (IRE),D J O'Keeffe,0,M Flannery,7th,5 1/2 l,6,11-9,95,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Guest Star,A Harvey,5,J C McConnell,6th,4 1/4 l,4,11-2b,92,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Tedworth (IRE),M M McDonagh,0,Michael Barry,5th,16 l,5,11-4,90,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Party Pack (IRE),D J Gilligan,0,J P Flavin,4th,6 1/2 l,7,10-10t,82,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Charlie's Gift (IRE),Niall Moore,5,J M Burke,3rd,2 1/4 l,5,12-0p,100,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Tullyhogue Fort (IRE),S F O'Keeffe,0,John F O'Neill,2nd,13 l,9,11-1t,87,True,5,5
Kilbeggan Racing Results | 11th July 2025 18:30,2025-07-11,18:30,Good,2m 2f 160y,Telnobody (IRE),S O'Callaghan,5,R O'Sullivan,1st,N/A,5,11-6h,92,True,5,5
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Ennell Shadow (IRE),E Staples,7,Ciaran Murphy,PU,N/A,5,12-0b1,100,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Conflict Lady (IRE),D King,0,Liz Doyle,PU,N/A,5,10-0,72,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Ardfert Mary (IRE),D E Mullins,0,J P Ryan,PU,N/A,8,10-7,79,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Keep D Change (IRE),S Cleary-Farrell,7,Stephanie Ocsko-Moore,PU,N/A,8,10-0b1,72,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Bigira (FR),T E O'Connor,7,M Fahey,10th,3/4 l,6,11-13t,99,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Seventy Eight Team (IRE),J G Gilligan,5,P J Gilligan,9th,4 1/2 l,7,11-0,86,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,County Champs (IRE),J Smith,5,B McMahon,8th,15 l,6,10-12p,84,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Southgate Avenue (IRE),Niall Moore,5,P Fenton,7th,3 3/4 l,5,10-13,85,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Hangry (IRE),A Harvey,5,J C McConnell,6th,14 l,5,11-1v1,87,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Craic Eile (IRE),D J O'Keeffe,0,D Budds,5th,1 3/4 l,8,11-0t,86,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Comeonarchie (IRE),Mr J R Martin,7,F G Hand,4th,19 l,8,11-8t,94,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Onefortheditch (IRE),P M O'Brien,7,E F Gallagher,3rd,1/2 l,7,12-0,100,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Nazine (IRE),M M McDonagh,0,M J McDonagh,2nd,14 l,8,10-13b,85,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Bal Kauto (FR),Mr D L Queally,0,D Queally,1st,N/A,8,11-5ht,91,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Ennell Shadow (IRE),E Staples,7,Ciaran Murphy,PU,N/A,5,12-0b1,100,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Conflict Lady (IRE),D King,0,Liz Doyle,PU,N/A,5,10-0,72,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Ardfert Mary (IRE),D E Mullins,0,J P Ryan,PU,N/A,8,10-7,79,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Keep D Change (IRE),S Cleary-Farrell,7,Stephanie Ocsko-Moore,PU,N/A,8,10-0b1,72,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Bigira (FR),T E O'Connor,7,M Fahey,10th,3/4 l,6,11-13t,99,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Seventy Eight Team (IRE),J G Gilligan,5,P J Gilligan,9th,4 1/2 l,7,11-0,86,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,County Champs (IRE),J Smith,5,B McMahon,8th,15 l,6,10-12p,84,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Southgate Avenue (IRE),Niall Moore,5,P Fenton,7th,3 3/4 l,5,10-13,85,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Hangry (IRE),A Harvey,5,J C McConnell,6th,14 l,5,11-1v1,87,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Craic Eile (IRE),D J O'Keeffe,0,D Budds,5th,1 3/4 l,8,11-0t,86,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Comeonarchie (IRE),Mr J R Martin,7,F G Hand,4th,19 l,8,11-8t,94,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Onefortheditch (IRE),P M O'Brien,7,E F Gallagher,3rd,1/2 l,7,12-0,100,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Nazine (IRE),M M McDonagh,0,M J McDonagh,2nd,14 l,8,10-13b,85,True,5,6
Kilbeggan Racing Results | 11th July 2025 19:00,2025-07-11,19:00,Good,3m 180y,Bal Kauto (FR),Mr D L Queally,0,D Queally,1st,N/A,8,11-5ht,91,True,5,6
