track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Titan Sun (IRE),R C Colgan,0,A Kinirons,9th,Short Head,3,9-9,67,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Cupola,S Foley,0,William Harvey,8th,Head,3,9-4t,62,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Viamonte (IRE),A Browne-Souza,7,W P Browne,7th,3/4 l,4,9-12t,68,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Happy Henry (IRE),N M Crosse,0,W McCreery,6th,1/2 l,4,8-7v,46,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Step Back In Time (IRE),R P Cleary,0,C Timmons,5th,3/4 l,7,9-1p,57,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Mary Shoelaces (IRE),Jessica O'Gorman,7,E & P Harty,4th,3 1/2 l,4,9-12,68,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Nezeeh (IRE),J M Sheridan,0,D Hogan,3rd,1/2 l,4,10-2b,72,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Emerald Harmony (IRE),B M Coen,0,J P Murtagh,2nd,Short Head,4,10-2,72,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Clonmacash,S Coen,7,A McGuinness,1st,N/A,4,9-8v,64,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Hero Of The Hour,J J G Ryan,0,T G McCourt,12th,Neck,8,9-5b,61,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Havana Notion,K G Kennedy,5,J Feane,11th,Head,5,8-7,42,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,I'm Spartacus (IRE),Adam Caffrey,0,A McGuinness,10th,1 1/4 l,4,9-4,60,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Titan Sun (IRE),R C Colgan,0,A Kinirons,9th,Short Head,3,9-9,67,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Cupola,S Foley,0,William Harvey,8th,Head,3,9-4t,62,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Viamonte (IRE),A Browne-Souza,7,W P Browne,7th,3/4 l,4,9-12t,68,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Happy Henry (IRE),N M Crosse,0,W McCreery,6th,1/2 l,4,8-7v,46,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Step Back In Time (IRE),R P Cleary,0,C Timmons,5th,3/4 l,7,9-1p,57,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Mary Shoelaces (IRE),Jessica O'Gorman,7,E & P Harty,4th,3 1/2 l,4,9-12,68,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Nezeeh (IRE),J M Sheridan,0,D Hogan,3rd,1/2 l,4,10-2b,72,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Emerald Harmony (IRE),B M Coen,0,J P Murtagh,2nd,Short Head,4,10-2,72,True,14,8
Curragh Racing Results | 23rd August 2025 17:40,2025-08-23,17:40,Good (Good To Yielding In Places),5f,Clonmacash,S Coen,7,A McGuinness,1st,N/A,4,9-8v,64,True,14,8
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Stonyfalls (IRE),M W Hassett,3,Paul Traynor,15th,3/4 l,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Wedding Year (IRE),R P Cleary,0,A McGuinness,14th,4 1/2 l,2,8-9t,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Coolangatta (IRE),G M Ryan,0,Donnacha O'Brien,13th,1/2 l,2,8-13,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Dunleer Dancer (IRE),P McGettigan,7,D Kinsella,12th,3/4 l,2,8-13,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Bear Right (IRE),S Foley,0,Mrs J Harrington,11th,1 3/4 l,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Hazrama (IRE),C D Hayes,0,D K Weld,10th,Neck,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Pretty Liz (IRE),T P O'Shea,0,D Hogan,9th,Short Head,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Remember That (IRE),G F Carroll,0,J G Murphy,8th,Neck,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Goomah (IRE),J A Heffernan,0,N Lupini,7th,1 l,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Wild Berries (IRE),B M Coen,0,R O'Sullivan,6th,1 l,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Princess Sioux (IRE),L T McAteer,0,J M Barrett,5th,1 1/4 l,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Luna Mia,Nicola Burns,7,M O'Callaghan,4th,3/4 l,2,8-13p1,86,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Elly Bay (IRE),J A Powell,3,J P Murtagh,3rd,1 1/4 l,2,8-9,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Running Point (IRE),L F Roche,0,J P Fahey,2nd,1 1/4 l,2,8-9,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Caught U Sleeping (IRE),D Browne McMonagle,0,N Meade,1st,N/A,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Stonyfalls (IRE),M W Hassett,3,Paul Traynor,15th,3/4 l,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Wedding Year (IRE),R P Cleary,0,A McGuinness,14th,4 1/2 l,2,8-9t,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Coolangatta (IRE),G M Ryan,0,Donnacha O'Brien,13th,1/2 l,2,8-13,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Dunleer Dancer (IRE),P McGettigan,7,D Kinsella,12th,3/4 l,2,8-13,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Bear Right (IRE),S Foley,0,Mrs J Harrington,11th,1 3/4 l,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Hazrama (IRE),C D Hayes,0,D K Weld,10th,Neck,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Pretty Liz (IRE),T P O'Shea,0,D Hogan,9th,Short Head,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Remember That (IRE),G F Carroll,0,J G Murphy,8th,Neck,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Goomah (IRE),J A Heffernan,0,N Lupini,7th,1 l,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Wild Berries (IRE),B M Coen,0,R O'Sullivan,6th,1 l,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Princess Sioux (IRE),L T McAteer,0,J M Barrett,5th,1 1/4 l,2,9-1,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Luna Mia,Nicola Burns,7,M O'Callaghan,4th,3/4 l,2,8-13p1,86,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Elly Bay (IRE),J A Powell,3,J P Murtagh,3rd,1 1/4 l,2,8-9,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Running Point (IRE),L F Roche,0,J P Fahey,2nd,1 1/4 l,2,8-9,-,True,14,9
Naas Racing Results | 24th August 2025 13:40,2025-08-24,13:40,Good (Good To Firm In Places),7f,Caught U Sleeping (IRE),D Browne McMonagle,0,N Meade,1st,N/A,2,8-11,-,True,14,9
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Jungle Bird (IRE),M W Hassett,3,E Lynam,12th,3 3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Raven's Call (IRE),C D Hayes,0,E Lynam,11th,3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,A Daughters Love,N G McCullagh,0,Thomas Dowling,10th,10 l,2,9-2h1,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Lilo Pelekai (IRE),K J Leonard,0,Jack Foley,9th,1 1/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Taiyi (IRE),S Foley,0,Mrs J Harrington,8th,2 1/2 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Pivotal Terms,G F Carroll,0,J G Murphy,7th,1 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Quinta Girl (IRE),J A Powell,3,M O'Callaghan,6th,Head,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Kiss Don't Tell,B M Coen,0,Daniel McLoughlin,5th,2 3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Xerling (IRE),L F Roche,0,N Lupini,4th,3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Struck By Her (IRE),A J Slattery,0,A Slattery,3rd,Neck,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,You'll Think Of Me (IRE),G M Ryan,0,Donnacha O'Brien,2nd,Head,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Dawn Romance (IRE),D Browne McMonagle,0,M O'Callaghan,1st,N/A,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Jungle Bird (IRE),M W Hassett,3,E Lynam,12th,3 3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Raven's Call (IRE),C D Hayes,0,E Lynam,11th,3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,A Daughters Love,N G McCullagh,0,Thomas Dowling,10th,10 l,2,9-2h1,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Lilo Pelekai (IRE),K J Leonard,0,Jack Foley,9th,1 1/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Taiyi (IRE),S Foley,0,Mrs J Harrington,8th,2 1/2 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Pivotal Terms,G F Carroll,0,J G Murphy,7th,1 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Quinta Girl (IRE),J A Powell,3,M O'Callaghan,6th,Head,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Kiss Don't Tell,B M Coen,0,Daniel McLoughlin,5th,2 3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Xerling (IRE),L F Roche,0,N Lupini,4th,3/4 l,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Struck By Her (IRE),A J Slattery,0,A Slattery,3rd,Neck,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,You'll Think Of Me (IRE),G M Ryan,0,Donnacha O'Brien,2nd,Head,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:15,2025-08-24,14:15,Good,5f 205y,Dawn Romance (IRE),D Browne McMonagle,0,M O'Callaghan,1st,N/A,2,9-2,-,True,14,10
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,John La Bear (IRE),L F Roche,0,R O'Sullivan,13th,Neck,2,8-13,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Iff In Doubt (IRE),J J G Ryan,0,E Lynam,12th,1 l,2,8-13t1,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Fire Up The Jets (IRE),N M Crosse,0,D Marnane,11th,1/2 l,2,8-13,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,The Nomad (IRE),R Whearty,3,G P Cromwell,10th,1 l,2,8-13,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Fortuity (IRE),S Foley,0,Mrs J Harrington,9th,1 1/4 l,2,9-2,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Stolen Treasure (IRE),D P McDonogh,0,J G Coogan,8th,Neck,2,9-1,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Wicklow Gap (IRE),G F Carroll,0,G P Cromwell,7th,Head,2,9-1,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Duchess Of Down (IRE),J A Heffernan,0,N Lupini,6th,3/4 l,2,8-12,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Hooves Your Daddy (IRE),Neve Bennett,7,J P Fahey,5th,Head,2,8-8,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Unbreakable Duke (IRE),K J Leonard,0,D Dias,4th,3 1/4 l,2,9-7p1,90,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Star Of Beauty (IRE),B M Coen,0,K J Condon,3rd,Short Head,2,9-0,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Aqua Bear (IRE),Adam Caffrey,0,A McGuinness,2nd,Neck,2,9-3,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Fresh Fade (IRE),D Browne McMonagle,0,M O'Callaghan,1st,N/A,2,9-7h,80,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,John La Bear (IRE),L F Roche,0,R O'Sullivan,13th,Neck,2,8-13,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Iff In Doubt (IRE),J J G Ryan,0,E Lynam,12th,1 l,2,8-13t1,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Fire Up The Jets (IRE),N M Crosse,0,D Marnane,11th,1/2 l,2,8-13,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,The Nomad (IRE),R Whearty,3,G P Cromwell,10th,1 l,2,8-13,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Fortuity (IRE),S Foley,0,Mrs J Harrington,9th,1 1/4 l,2,9-2,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Stolen Treasure (IRE),D P McDonogh,0,J G Coogan,8th,Neck,2,9-1,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Wicklow Gap (IRE),G F Carroll,0,G P Cromwell,7th,Head,2,9-1,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Duchess Of Down (IRE),J A Heffernan,0,N Lupini,6th,3/4 l,2,8-12,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Hooves Your Daddy (IRE),Neve Bennett,7,J P Fahey,5th,Head,2,8-8,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Unbreakable Duke (IRE),K J Leonard,0,D Dias,4th,3 1/4 l,2,9-7p1,90,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Star Of Beauty (IRE),B M Coen,0,K J Condon,3rd,Short Head,2,9-0,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Aqua Bear (IRE),Adam Caffrey,0,A McGuinness,2nd,Neck,2,9-3,-,True,14,11
Naas Racing Results | 24th August 2025 14:50,2025-08-24,14:50,Good,5f 205y,Fresh Fade (IRE),D Browne McMonagle,0,M O'Callaghan,1st,N/A,2,9-7h,80,True,14,11
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Miss Attitude,Rob Hornby,0,J Channon,12th,3/4 l,5,9-7tp,103,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Dance Night Andday (IRE),D W O'Connor,0,R O'Sullivan,11th,Nose,5,9-7,101,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,California Dreamer,J A Heffernan,0,A Murray,10th,Head,3,9-4,110,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Navassa Island (IRE),G F Carroll,0,M O'Callaghan,9th,Nose,4,9-7b,94,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Bellaphina (IRE),J J G Ryan,0,J A Kinsella,8th,1 l,5,9-7tv,98,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Queen Of Thunder (IRE),S Foley,0,K J Condon,7th,Neck,4,9-7,100,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Zuheila (IRE),B M Coen,0,J P Murtagh,6th,Head,3,9-4,-,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Lady With The Lamp (IRE),D P McDonogh,0,J P O'Brien,5th,Head,3,9-4,101,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Gutsy Girl,D Browne McMonagle,0,J P O'Brien,4th,2 l,4,9-7,99,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Carla Ridge (IRE),C D Hayes,0,E & P Harty,3rd,1/2 l,3,9-4,99,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Vespertilio (FR),N M Crosse,0,W McCreery,2nd,1 3/4 l,4,9-7,103,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Sky Majesty (IRE),Tom Marquand,0,W J Haggas,1st,N/A,3,9-4,108,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Miss Attitude,Rob Hornby,0,J Channon,12th,3/4 l,5,9-7tp,103,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Dance Night Andday (IRE),D W O'Connor,0,R O'Sullivan,11th,Nose,5,9-7,101,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,California Dreamer,J A Heffernan,0,A Murray,10th,Head,3,9-4,110,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Navassa Island (IRE),G F Carroll,0,M O'Callaghan,9th,Nose,4,9-7b,94,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Bellaphina (IRE),J J G Ryan,0,J A Kinsella,8th,1 l,5,9-7tv,98,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Queen Of Thunder (IRE),S Foley,0,K J Condon,7th,Neck,4,9-7,100,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Zuheila (IRE),B M Coen,0,J P Murtagh,6th,Head,3,9-4,-,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Lady With The Lamp (IRE),D P McDonogh,0,J P O'Brien,5th,Head,3,9-4,101,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Gutsy Girl,D Browne McMonagle,0,J P O'Brien,4th,2 l,4,9-7,99,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Carla Ridge (IRE),C D Hayes,0,E & P Harty,3rd,1/2 l,3,9-4,99,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Vespertilio (FR),N M Crosse,0,W McCreery,2nd,1 3/4 l,4,9-7,103,True,14,12
Naas Racing Results | 24th August 2025 15:25,2025-08-24,15:25,Good,5f 205y,Sky Majesty (IRE),Tom Marquand,0,W J Haggas,1st,N/A,3,9-4,108,True,14,12
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Ellomate (IRE),R P Cleary,0,James Andrew Fahey,21st,20 l,3,9-13t1,58,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Fort Star (IRE),B M Coen,0,S Lavery,20th,3 3/4 l,3,9-2h1,47,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Lakota Lady (IRE),N M Crosse,0,M J Browne,19th,1 1/4 l,5,8-11,40,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Dark Enigma,W Joyce,3,J G Murray,18th,Neck,4,8-11p,40,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Livingston Range (IRE),K G Kennedy,5,R Donohoe,17th,1 l,7,8-12t,41,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Step Back In Time (IRE),D S O'Sullivan,7,C Timmons,16th,3/4 l,7,10-0p,57,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Stopitnowjulia (IRE),M W Hassett,3,A A Howard,15th,Head,4,8-11ht,40,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Theriverrunsdeep (IRE),J A Heffernan,0,S G O'Donnell,14th,Neck,9,9-1b,44,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Wayne R Walker,R M Mulligan,7,D Kinsella,13th,Neck,6,8-11t,40,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,American In Paris (IRE),R Whearty,3,P W Flynn,12th,1/2 l,5,9-9tv,52,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Jordan Breeze (IRE),R Donaghue-Leahy,7,P J Flynn,11th,Neck,3,9-6,51,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Whatswrongnow (IRE),A Browne-Souza,7,Batt Burke,10th,1 1/4 l,4,9-4,47,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,An Laochmor (IRE),L F Roche,0,J G Coogan,9th,Neck,4,9-4v,47,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Therussiancomposer,J Cleary,5,Ciaran Murphy,8th,Neck,3,8-10,41,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Only Spoofing (IRE),J M Sheridan,0,Kevin Coleman,7th,Neck,11,10-2,59,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Lismacbryan Hill (IRE),P McGettigan,7,P Magee,6th,Neck,4,9-2tb,45,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Ballysax Lil' Mick (IRE),K J Leonard,0,Miss K Brown,5th,Short Head,7,9-12p,55,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Distillate,S Coen,7,A McGuinness,4th,3/4 l,5,9-10t,53,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Rift Valley (IRE),Nicola Burns,7,Sean Davis,3rd,Neck,3,10-1,60,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Lismacbryan (IRE),D Browne McMonagle,0,P Cluskey,2nd,1 3/4 l,4,9-2p1,45,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Pinmoney,S Foley,0,Daniel Murphy,1st,N/A,3,9-3tp,48,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Ellomate (IRE),R P Cleary,0,James Andrew Fahey,21st,20 l,3,9-13t1,58,True,14,13
Naas Racing Results | 24th August 2025 16:00,2025-08-24,16:00,Good,5f,Fort Star (IRE),B M Coen,0,S Lavery,20th,3 3/4 l,3,9-2h1,47,True,14,13
