track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Kalsman (IRE),Thomas Reilly,7,Liam Lennon,8th,8 1/2 l,4,11-9,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Pimp Our Green (IRE),Mr H. D. Dunne,5,L. Byrne,7th,32 l,5,12-0p1,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Silas Marner (IRE),Mr Pat Taaffe,7,Charles O'Brien,6th,10 l,5,12-0,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Val the Man (IRE),Mr J. C. Barry,3,Cian Michael Collins,5th,16 l,5,12-0,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Innellan Shore (FR),Mr H. C. Swan,7,Gordon Elliott,4th,9 l,4,11-9,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Gaudriole (FR),Kevin A. Murphy,7,Nigel Slevin,3rd,16 l,6,11-7,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Down Around (IRE),Mr T. Power Roche,7,N. Dooly,2nd,14 l,5,12-0,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Uncle Phil (IRE),Miss J. Townend,5,W. P. Mullins,1st,N/A,5,12-0t,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Fairy Tree (IRE),Mr J. Kelly Smith,7,Matthew J. Smith,9th,4 l,5,11-7,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Kalsman (IRE),Thomas Reilly,7,Liam Lennon,8th,8 1/2 l,4,11-9,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Pimp Our Green (IRE),Mr H. D. Dunne,5,L. Byrne,7th,32 l,5,12-0p1,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Silas Marner (IRE),Mr Pat Taaffe,7,Charles O'Brien,6th,10 l,5,12-0,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Val the Man (IRE),Mr J. C. Barry,3,Cian Michael Collins,5th,16 l,5,12-0,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Innellan Shore (FR),Mr H. C. Swan,7,Gordon Elliott,4th,9 l,4,11-9,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Gaudriole (FR),Kevin A. Murphy,7,Nigel Slevin,3rd,16 l,6,11-7,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Down Around (IRE),Mr T. Power Roche,7,N. Dooly,2nd,14 l,5,12-0,-,True,2,7
Kilbeggan Racing Results | 5th June 2022 17:25,N/A,17:25,Good To Yielding  Flat (Turf),2m,Uncle Phil (IRE),Miss J. Townend,5,W. P. Mullins,1st,N/A,5,12-0t,-,True,2,7
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Hastily,K. J. Leonard,0,Tom McGuinness,10th,4 3/4 l,3,9-3,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Lex Maxima (IRE),D. W. O'Connor,0,John McConnell,9th,3 3/4 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Grant Wood (IRE),S. B. Kelly,0,John Patrick Murtagh,8th,3 1/2 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Vernotstoppen (IRE),C. D. Hayes,0,Eddie & Patrick Harty,7th,Head,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Merida Pulse (IRE),L. T. McAteer,3,Anthony McCann,6th,Short Head,3,9-3,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Gran Roque (IRE),J. Coen,7,Adrian Murray,5th,1/2 l,3,9-3,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Deuteronomy (IRE),S. M. Crosse,0,R. P. Burns,4th,7 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Coreman (IRE),G. M. Ryan,0,P. J. F. Murphy,3rd,1 3/4 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Fiddlers Green (IRE),N. G. McCullagh,0,John Joseph Murphy,2nd,3 1/4 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Culcor,C. T. Keane,0,G. M. Lyons,1st,N/A,3,9-8b,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Hastily,K. J. Leonard,0,Tom McGuinness,10th,4 3/4 l,3,9-3,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Lex Maxima (IRE),D. W. O'Connor,0,John McConnell,9th,3 3/4 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Grant Wood (IRE),S. B. Kelly,0,John Patrick Murtagh,8th,3 1/2 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Vernotstoppen (IRE),C. D. Hayes,0,Eddie & Patrick Harty,7th,Head,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Merida Pulse (IRE),L. T. McAteer,3,Anthony McCann,6th,Short Head,3,9-3,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Gran Roque (IRE),J. Coen,7,Adrian Murray,5th,1/2 l,3,9-3,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Deuteronomy (IRE),S. M. Crosse,0,R. P. Burns,4th,7 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Coreman (IRE),G. M. Ryan,0,P. J. F. Murphy,3rd,1 3/4 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Fiddlers Green (IRE),N. G. McCullagh,0,John Joseph Murphy,2nd,3 1/4 l,3,9-8,-,True,2,8
Gowran Park Racing Results | 6th June 2022 13:45,N/A,13:45,Yielding (Yielding To Soft In Places),7f,Culcor,C. T. Keane,0,G. M. Lyons,1st,N/A,3,9-8b,-,True,2,8
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Dilawara (FR),D. B. McMonagle,0,V. C. Ward,13th,4 l,5,9-5,87,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Bucky Larson (IRE),C. T. Keane,0,G. M. Lyons,12th,3 3/4 l,7,9-8,90,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Timourid (IRE),L. T. McAteer,3,Paul W. Flynn,11th,1 l,5,9-5t,87,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Laughifuwant (IRE),S. P. Bird,10,Gerard Keane,10th,1 1/4 l,7,9-13,95,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Yermanthere (IRE),G. M. Ryan,0,Patrick T. Foley,9th,1 1/4 l,4,9-8,90,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Laugh A Minute,Adam Caffrey,10,Adrian McGuinness,8th,1 1/4 l,7,10-0,96,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Marbling,G. F. Carroll,0,G. M. Lyons,7th,Neck,5,9-11,93,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Riot (IRE),S. B. Kelly,0,John Patrick Murtagh,6th,1 1/4 l,5,9-6,88,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Soaring Monarch (IRE),C. D. Hayes,0,Peter Fahey,5th,1/2 l,5,9-3,85,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Surrounding (IRE),R. P. Whelan,0,M. Halford,4th,1 l,9,9-13t,95,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Punk Poet (IRE),Declan McDonogh,0,Edward Lynam,3rd,Head,5,9-3t,85,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,All Lies Ahead (IRE),William James Lee,0,W. McCreery,2nd,1 3/4 l,4,8-12,80,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Spanish Tenor (IRE),C. J. MacRedmond,5,Adrian McGuinness,1st,N/A,8,9-10,92,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Dilawara (FR),D. B. McMonagle,0,V. C. Ward,13th,4 l,5,9-5,87,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Bucky Larson (IRE),C. T. Keane,0,G. M. Lyons,12th,3 3/4 l,7,9-8,90,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Timourid (IRE),L. T. McAteer,3,Paul W. Flynn,11th,1 l,5,9-5t,87,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Laughifuwant (IRE),S. P. Bird,10,Gerard Keane,10th,1 1/4 l,7,9-13,95,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Yermanthere (IRE),G. M. Ryan,0,Patrick T. Foley,9th,1 1/4 l,4,9-8,90,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Laugh A Minute,Adam Caffrey,10,Adrian McGuinness,8th,1 1/4 l,7,10-0,96,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Marbling,G. F. Carroll,0,G. M. Lyons,7th,Neck,5,9-11,93,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Riot (IRE),S. B. Kelly,0,John Patrick Murtagh,6th,1 1/4 l,5,9-6,88,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Soaring Monarch (IRE),C. D. Hayes,0,Peter Fahey,5th,1/2 l,5,9-3,85,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Surrounding (IRE),R. P. Whelan,0,M. Halford,4th,1 l,9,9-13t,95,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Punk Poet (IRE),Declan McDonogh,0,Edward Lynam,3rd,Head,5,9-3t,85,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,All Lies Ahead (IRE),William James Lee,0,W. McCreery,2nd,1 3/4 l,4,8-12,80,True,2,9
Gowran Park Racing Results | 6th June 2022 14:20,N/A,14:20,Yielding (Yielding To Soft In Places),7f,Spanish Tenor (IRE),C. J. MacRedmond,5,Adrian McGuinness,1st,N/A,8,9-10,92,True,2,9
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Miss Violet (IRE),S. D. Bowen,4,Paul Traynor,16th,8 l,3,8-7,51,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Red Sole Diva (IRE),Wesley Joyce,4,Michael Mulvany,15th,Head,6,9-0,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Tyrion's Dream (IRE),H. J. Horgan,4,Aidan Anthony Howard,14th,1 3/4 l,5,9-6tb,53,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Coffeemeanscoffee (IRE),A. M. Glynn,4,Tom McGuinness,13th,1/2 l,7,9-5,52,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Treble Cone,S. P. Bird,7,Gerard Keane,12th,Short Head,7,9-0,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Gormanston (IRE),C. J. MacRedmond,2,Nigel Slevin,11th,Short Head,6,9-4t,51,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,I Know I Can,J. Kearney,4,F. Birrane,10th,3/4 l,5,9-4,51,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Harbanaker (IRE),R. Whearty,4,Gavin Patrick Cromwell,9th,2 1/2 l,5,10-2,63,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Adhuil (IRE),Amy O'Driscoll,7,Aidan Anthony Howard,8th,2 3/4 l,3,8-12,56,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Jimmy Mcgill (IRE),J. J. G. Ryan,4,Shane Crawley,7th,Neck,4,9-0t,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Lady Leanora (IRE),S. McCullagh,0,D. K. Weld,6th,Short Head,5,10-0,61,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Wychwood Whisper (IRE),P. A. Harnett,2,M. Halford,5th,1 1/4 l,4,9-8p1,55,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Benkogambit (IRE),J. A. Powell,4,Martin Brassil,4th,5 1/2 l,4,9-0t1,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Never Back Down (IRE),D. N. Curran,4,Joseph Anthony Murray,3rd,1/2 l,7,9-8t,55,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Helen De Pourtales (IRE),J. Coen,2,James McAuley,2nd,3/4 l,5,9-12tb,59,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Corballis Flyer (IRE),C. Horgan,4,James M. Barrett,1st,N/A,4,9-5,52,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Miss Violet (IRE),S. D. Bowen,4,Paul Traynor,16th,8 l,3,8-7,51,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Red Sole Diva (IRE),Wesley Joyce,4,Michael Mulvany,15th,Head,6,9-0,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Tyrion's Dream (IRE),H. J. Horgan,4,Aidan Anthony Howard,14th,1 3/4 l,5,9-6tb,53,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Coffeemeanscoffee (IRE),A. M. Glynn,4,Tom McGuinness,13th,1/2 l,7,9-5,52,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Treble Cone,S. P. Bird,7,Gerard Keane,12th,Short Head,7,9-0,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Gormanston (IRE),C. J. MacRedmond,2,Nigel Slevin,11th,Short Head,6,9-4t,51,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,I Know I Can,J. Kearney,4,F. Birrane,10th,3/4 l,5,9-4,51,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Harbanaker (IRE),R. Whearty,4,Gavin Patrick Cromwell,9th,2 1/2 l,5,10-2,63,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Adhuil (IRE),Amy O'Driscoll,7,Aidan Anthony Howard,8th,2 3/4 l,3,8-12,56,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Jimmy Mcgill (IRE),J. J. G. Ryan,4,Shane Crawley,7th,Neck,4,9-0t,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Lady Leanora (IRE),S. McCullagh,0,D. K. Weld,6th,Short Head,5,10-0,61,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Wychwood Whisper (IRE),P. A. Harnett,2,M. Halford,5th,1 1/4 l,4,9-8p1,55,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Benkogambit (IRE),J. A. Powell,4,Martin Brassil,4th,5 1/2 l,4,9-0t1,47,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Never Back Down (IRE),D. N. Curran,4,Joseph Anthony Murray,3rd,1/2 l,7,9-8t,55,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Helen De Pourtales (IRE),J. Coen,2,James McAuley,2nd,3/4 l,5,9-12tb,59,True,2,10
Gowran Park Racing Results | 6th June 2022 14:55,N/A,14:55,Yielding (Yielding To Soft In Places),1m,Corballis Flyer (IRE),C. Horgan,4,James M. Barrett,1st,N/A,4,9-5,52,True,2,10
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Nishiki Kamuro (GER),Emmet McNamara,0,John C. Shearman,13th,10 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Deontoir (IRE),K. J. Manning,0,J. S. Bolger,12th,Head,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Griseo (IRE),Siobhan Rutledge,5,John McConnell,11th,1 3/4 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Hannah Fairy (IRE),James J. Doyle,0,M. J. Byrne,10th,7 1/2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Scarlet Angel (USA),C. T. Keane,0,G. M. Lyons,9th,2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Sefarina (IRE),R. P. Whelan,0,Jack W. Davison,8th,3 3/4 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Lizzy's Filly (IRE),D. B. McMonagle,0,Patrick Martin,7th,1 1/2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Give Grace (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,6th,2 3/4 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Lisadobber (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,5th,3 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Lightship (IRE),R. C. Colgan,0,Ms Sheila Lavery,4th,1/2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Santa Catarina,Seamie Heffernan,0,W. P. Browne,3rd,10 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Paris Peacock (IRE),Shane Foley,0,Mrs J. Harrington,2nd,2 1/2 l,3,9-3p1,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Term Of Endearment,W. M. Lordan,0,Henry de Bromhead,1st,N/A,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Nishiki Kamuro (GER),Emmet McNamara,0,John C. Shearman,13th,10 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Deontoir (IRE),K. J. Manning,0,J. S. Bolger,12th,Head,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Griseo (IRE),Siobhan Rutledge,5,John McConnell,11th,1 3/4 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Hannah Fairy (IRE),James J. Doyle,0,M. J. Byrne,10th,7 1/2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Scarlet Angel (USA),C. T. Keane,0,G. M. Lyons,9th,2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Sefarina (IRE),R. P. Whelan,0,Jack W. Davison,8th,3 3/4 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Lizzy's Filly (IRE),D. B. McMonagle,0,Patrick Martin,7th,1 1/2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Give Grace (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,6th,2 3/4 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Lisadobber (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,5th,3 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Lightship (IRE),R. C. Colgan,0,Ms Sheila Lavery,4th,1/2 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Santa Catarina,Seamie Heffernan,0,W. P. Browne,3rd,10 l,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Paris Peacock (IRE),Shane Foley,0,Mrs J. Harrington,2nd,2 1/2 l,3,9-3p1,-,True,2,11
Gowran Park Racing Results | 6th June 2022 15:30,N/A,15:30,Yielding (Yielding To Soft In Places),1m 1f 100y,Term Of Endearment,W. M. Lordan,0,Henry de Bromhead,1st,N/A,3,9-3,-,True,2,11
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,An Madra Mor (IRE),James J. Doyle,0,Tom McGuinness,14th,5 l,4,10-6,-,True,2,12
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,Just Godwin (IRE),K. J. Leonard,0,J. F. O'Shea,13th,17 l,3,9-8,-,True,2,12
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,Danesfort,Shane Foley,0,John Joseph Murphy,12th,4 l,3,9-8,-,True,2,12
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,Holding Aces (IRE),R. P. Cleary,0,Anthony McCann,11th,1 1/4 l,4,10-6,-,True,2,12
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,Gig Harbor (IRE),J. M. Sheridan,3,Noel Meade,10th,7 l,3,9-8,-,True,2,12
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,Conquer The Breeze (IRE),A. J. Slattery,0,A. Slattery,9th,Neck,3,9-8,-,True,2,12
Gowran Park Racing Results | 6th June 2022 16:05,N/A,16:05,Yielding (Yielding To Soft In Places)  (Turf),1m 1f 100y,The Rebel Breen,C. D. Hayes,0,Noel Meade,8th,1 1/4 l,3,9-8,-,True,2,12
