track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 28th July 2022 15:20,N/A,15:20,Good To Yielding,1m 98y,Big Baby Bull (IRE),C. T. Keane,0,Michael Mulvany,2nd,1 l,6,9-12t,87,True,11,34
Galway Racing Results | 28th July 2022 15:20,N/A,15:20,Good To Yielding,1m 98y,Soaring Monarch (IRE),Declan McDonogh,0,Peter Fahey,1st,N/A,5,9-10v1,85,True,11,34
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Red Heel (IRE),Wesley Joyce,0,Michael Mulvany,UR,N/A,5,9-7,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Silken Ladder (IRE),G. F. Carroll,0,Joseph G. Murphy,13th,5 1/2 l,3,9-0h,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Milestone Payment (IRE),William James Lee,0,P. Twomey,12th,3 3/4 l,4,9-7ht,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Night of Romance,D. B. McMonagle,0,Joseph Patrick O'Brien,11th,3/4 l,4,9-7,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Contarelli Chapel (IRE),W. M. Lordan,0,Aidan O'Brien,10th,Head,3,9-0,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Cool Leader,K. J. Manning,0,Miss Hilary McLoughlin,9th,Neck,4,9-7,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Himalayan Beauty (IRE),T. P. Madden,0,Mrs J. Harrington,8th,1 1/4 l,4,9-7p,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Voice Of Angels,Declan McDonogh,0,Joseph Patrick O'Brien,7th,Neck,3,9-0p,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Karkiyna (IRE),S. B. Kelly,0,John Patrick Murtagh,6th,Neck,3,9-0b1,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Sh Boom,C. T. Keane,0,G. M. Lyons,5th,Neck,6,9-7p,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Prettiest (USA),Seamie Heffernan,0,Aidan O'Brien,4th,Neck,3,9-0t,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Nectaris (JPN),Shane Foley,0,Mrs J. Harrington,3rd,1/2 l,3,9-0,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Emilie Gray (IRE),C. D. Hayes,0,D. K. Weld,2nd,Neck,4,9-7b1,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Surrounding (IRE),R. P. Whelan,0,M. Halford,1st,N/A,9,9-7t,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Red Heel (IRE),Wesley Joyce,0,Michael Mulvany,UR,N/A,5,9-7,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Silken Ladder (IRE),G. F. Carroll,0,Joseph G. Murphy,13th,5 1/2 l,3,9-0h,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Milestone Payment (IRE),William James Lee,0,P. Twomey,12th,3 3/4 l,4,9-7ht,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Night of Romance,D. B. McMonagle,0,Joseph Patrick O'Brien,11th,3/4 l,4,9-7,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Contarelli Chapel (IRE),W. M. Lordan,0,Aidan O'Brien,10th,Head,3,9-0,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Cool Leader,K. J. Manning,0,Miss Hilary McLoughlin,9th,Neck,4,9-7,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Himalayan Beauty (IRE),T. P. Madden,0,Mrs J. Harrington,8th,1 1/4 l,4,9-7p,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Voice Of Angels,Declan McDonogh,0,Joseph Patrick O'Brien,7th,Neck,3,9-0p,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Karkiyna (IRE),S. B. Kelly,0,John Patrick Murtagh,6th,Neck,3,9-0b1,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Sh Boom,C. T. Keane,0,G. M. Lyons,5th,Neck,6,9-7p,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Prettiest (USA),Seamie Heffernan,0,Aidan O'Brien,4th,Neck,3,9-0t,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Nectaris (JPN),Shane Foley,0,Mrs J. Harrington,3rd,1/2 l,3,9-0,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Emilie Gray (IRE),C. D. Hayes,0,D. K. Weld,2nd,Neck,4,9-7b1,-,True,11,35
Galway Racing Results | 28th July 2022 15:55,N/A,15:55,Good To Yielding,7f,Surrounding (IRE),R. P. Whelan,0,M. Halford,1st,N/A,9,9-7t,-,True,11,35
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Beavis,Donagh Meyler,0,Denis Hogan,8th,22 l,4,10-9,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Whatdoyawanttoknow (IRE),Gearoid Patrick Brouder,5,Mary E Doyle,7th,12 l,5,11-4t,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Another Choice (IRE),B. J. Cooper,0,Matthew J. Smith,6th,33 l,5,11-4t,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Falcon Eight (IRE),D. J. O'Keeffe,0,D. K. Weld,5th,3/4 l,7,11-4v,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,She Is Electric (IRE),J. J. Slevin,0,Norman Lee,4th,8 1/2 l,7,10-7h,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,The Friday Man,J. W. Kennedy,0,Gordon Elliott,3rd,5 l,5,11-4,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Hors Piste (FR),P. Townend,0,W. P. Mullins,2nd,1/2 l,5,11-0t,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Salvador Ziggy (IRE),Davy Russell,0,Gordon Elliott,1st,N/A,6,11-7,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Beavis,Donagh Meyler,0,Denis Hogan,8th,22 l,4,10-9,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Whatdoyawanttoknow (IRE),Gearoid Patrick Brouder,5,Mary E Doyle,7th,12 l,5,11-4t,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Another Choice (IRE),B. J. Cooper,0,Matthew J. Smith,6th,33 l,5,11-4t,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Falcon Eight (IRE),D. J. O'Keeffe,0,D. K. Weld,5th,3/4 l,7,11-4v,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,She Is Electric (IRE),J. J. Slevin,0,Norman Lee,4th,8 1/2 l,7,10-7h,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,The Friday Man,J. W. Kennedy,0,Gordon Elliott,3rd,5 l,5,11-4,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Hors Piste (FR),P. Townend,0,W. P. Mullins,2nd,1/2 l,5,11-0t,-,True,11,36
Galway Racing Results | 28th July 2022 16:30,N/A,16:30,Good,2m 4f 156y,Salvador Ziggy (IRE),Davy Russell,0,Gordon Elliott,1st,N/A,6,11-7,-,True,11,36
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Celestial Horizon (IRE),M. P. Walsh,0,Joseph Patrick O'Brien,PU,N/A,4,11-0p,136,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Shewearsitwell (IRE),Jack Foley,3,W. P. Mullins,PU,N/A,7,11-11,143,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Vina Ardanza (IRE),Jordan Colin Gainford,0,Gordon Elliott,F,N/A,5,11-5,137,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Top Bandit,Davy Russell,0,Gordon Elliott,F,N/A,6,11-3,135,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Felix Desjy (FR),J. W. Kennedy,0,Gordon Elliott,BD,N/A,9,11-12p,144,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,The Tide Turns,Sam Ewing,0,Gordon Elliott,15th,39 l,4,10-13tp1,135,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Ballyadam (IRE),Rachael Blackmore,0,Henry de Bromhead,14th,10 l,7,11-12t,144,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Adamantly Chosen (IRE),P. Townend,0,W. P. Mullins,13th,2 1/4 l,5,11-5,137,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,My Mate Mozzie (IRE),Sean Flanagan,0,Gavin Patrick Cromwell,12th,3 l,6,11-9p1,141,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,The Very Man (IRE),Keith Donoghue,0,Mrs J. Harrington,11th,5 1/2 l,8,11-7p,139,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Farout (IRE),D. E. Mullins,0,W. P. Mullins,10th,1 3/4 l,5,11-8t,140,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Anna Bunina (FR),Peter Kavanagh,5,John McConnell,9th,Head,6,11-9t,141,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Embittered (IRE),Mr H. C. Swan,7,Joseph Patrick O'Brien,8th,1 3/4 l,8,11-10t,142,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Autumn Evening,Denis O'Regan,0,Mrs J. Harrington,7th,2 1/2 l,5,11-8,140,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Santa Rossa (IRE),D. J. O'Keeffe,0,Dermot Anthony McLoughlin,6th,1 1/4 l,8,11-12,144,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Heia (FR),S. F. O'Keeffe,0,W. P. Mullins,5th,3 3/4 l,5,11-2,134,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Glan (IRE),L. P. Dempsey,0,Gordon Elliott,4th,Neck,7,10-12h,130,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Prairie Dancer (IRE),Reserve,0,Joseph Patrick O'Brien,3rd,2 1/2 l,4,10-8b,130,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Jesse Evans (IRE),B. J. Cooper,0,Noel Meade,2nd,3/4 l,6,11-6,138,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Tudor City (IRE),L. A. McKenna,7,A. J. Martin,1st,N/A,10,11-4t,136,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Celestial Horizon (IRE),M. P. Walsh,0,Joseph Patrick O'Brien,PU,N/A,4,11-0p,136,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Shewearsitwell (IRE),Jack Foley,3,W. P. Mullins,PU,N/A,7,11-11,143,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Vina Ardanza (IRE),Jordan Colin Gainford,0,Gordon Elliott,F,N/A,5,11-5,137,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Top Bandit,Davy Russell,0,Gordon Elliott,F,N/A,6,11-3,135,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Felix Desjy (FR),J. W. Kennedy,0,Gordon Elliott,BD,N/A,9,11-12p,144,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,The Tide Turns,Sam Ewing,0,Gordon Elliott,15th,39 l,4,10-13tp1,135,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Ballyadam (IRE),Rachael Blackmore,0,Henry de Bromhead,14th,10 l,7,11-12t,144,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Adamantly Chosen (IRE),P. Townend,0,W. P. Mullins,13th,2 1/4 l,5,11-5,137,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,My Mate Mozzie (IRE),Sean Flanagan,0,Gavin Patrick Cromwell,12th,3 l,6,11-9p1,141,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,The Very Man (IRE),Keith Donoghue,0,Mrs J. Harrington,11th,5 1/2 l,8,11-7p,139,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Farout (IRE),D. E. Mullins,0,W. P. Mullins,10th,1 3/4 l,5,11-8t,140,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Anna Bunina (FR),Peter Kavanagh,5,John McConnell,9th,Head,6,11-9t,141,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Embittered (IRE),Mr H. C. Swan,7,Joseph Patrick O'Brien,8th,1 3/4 l,8,11-10t,142,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Autumn Evening,Denis O'Regan,0,Mrs J. Harrington,7th,2 1/2 l,5,11-8,140,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Santa Rossa (IRE),D. J. O'Keeffe,0,Dermot Anthony McLoughlin,6th,1 1/4 l,8,11-12,144,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Heia (FR),S. F. O'Keeffe,0,W. P. Mullins,5th,3 3/4 l,5,11-2,134,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Glan (IRE),L. P. Dempsey,0,Gordon Elliott,4th,Neck,7,10-12h,130,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Prairie Dancer (IRE),Reserve,0,Joseph Patrick O'Brien,3rd,2 1/2 l,4,10-8b,130,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Jesse Evans (IRE),B. J. Cooper,0,Noel Meade,2nd,3/4 l,6,11-6,138,True,11,37
Galway Racing Results | 28th July 2022 17:05,N/A,17:05,Good,2m 11y,Tudor City (IRE),L. A. McKenna,7,A. J. Martin,1st,N/A,10,11-4t,136,True,11,37
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,King Arthurs Sword (IRE),L. F. Roche,0,M. D. O'Callaghan,18th,10 l,5,10-0,68,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Millford Sound (IRE),Sam Ewing,3,Peter Fahey,17th,9 l,6,10-0b,68,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Big Challenge (IRE),Jack Cleary,7,R. Donohoe,16th,1 l,8,9-13,67,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Party Moon (GER),R. C. Colgan,0,David Peter Dunne,15th,2 1/2 l,6,10-2t,70,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Magnetic North (IRE),C. J. MacRedmond,5,Adrian McGuinness,14th,1 l,7,10-0v,68,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Ghumama (IRE),D. King,7,Denis Hogan,13th,3 1/2 l,4,9-13t,67,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Dane Fete (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,12th,1 3/4 l,3,9-2,67,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Na Caith Tobac (HOL),L. T. McAteer,3,Paul W. Flynn,11th,3/4 l,5,9-11p,65,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Dammit (IRE),Declan McDonogh,0,Luke Comer,10th,Neck,5,9-11p,65,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Observing (IRE),William James Lee,0,R. P. Cody,9th,Short Head,3,9-5,70,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Rock On Pedro (IRE),M. A. Enright,0,Eoin Doyle,8th,1 1/4 l,4,9-12,66,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Bears Hug (IRE),C. T. Keane,0,Adrian Sexton,7th,2 1/4 l,4,9-12,66,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Flash of Dawn (IRE),K. J. Manning,0,J. S. Bolger,6th,Neck,3,9-3,68,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Komedy Kicks (IRE),Shane Foley,0,Mrs J. Harrington,5th,2 3/4 l,3,9-2,67,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Darkened (IRE),S. D. Bowen,7,Denis Hogan,4th,Nose,6,9-12tb,66,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Libby (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,1 l,3,9-4,69,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Pale Moonlight (IRE),C. D. Hayes,0,D. K. Weld,2nd,Nose,3,9-0b1,65,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Star Image,J. Coen,5,Thomas Mullins,1st,N/A,4,9-12,66,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,King Arthurs Sword (IRE),L. F. Roche,0,M. D. O'Callaghan,18th,10 l,5,10-0,68,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Millford Sound (IRE),Sam Ewing,3,Peter Fahey,17th,9 l,6,10-0b,68,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Big Challenge (IRE),Jack Cleary,7,R. Donohoe,16th,1 l,8,9-13,67,True,11,38
Galway Racing Results | 28th July 2022 17:40,N/A,17:40,Good To Yielding,1m 4f,Party Moon (GER),R. C. Colgan,0,David Peter Dunne,15th,2 1/2 l,6,10-2t,70,True,11,38
