track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Stumblin In (IRE),P K Donovan,5,P M J Doyle,12th,2 l,6,11-12,95,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Rideau Canal (IRE),D J O'Keeffe,0,Mrs D Foster,11th,3 1/2 l,10,10-11t,80,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Royal Cave (IRE),K M Donoghue,0,C Timmons,10th,1/2 l,6,11-11,94,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Cooltubrid Eva (IRE),J G Gilligan,5,Diarmuid P Ryan,9th,17 l,6,11-12b,95,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Dalmatic (IRE),P Byrnes,0,W J O'Doherty,8th,22 l,5,11-5,88,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Callmedusty (IRE),D J Gilligan,0,C Collins,7th,Head,7,11-6tp,89,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Bossofthebus (IRE),J P Shinnick,5,T O'Brien,6th,2 1/4 l,6,11-11,94,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Kalnoo (IRE),C M Quirke,3,P Kiely,5th,1 3/4 l,8,10-11tp,80,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Manhattan Brook (IRE),C Stone-Walsh,3,A Murray,4th,6 l,7,10-3p,72,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Johnny Cakes (FR),T Power Roche,5,P J Rothwell,3rd,5 l,6,11-2p,85,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Kyle Valley (IRE),D Robinson,0,P J Rothwell,2nd,Head,7,10-10p,79,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Joe's Turn (IRE),P T Enright,0,M M McNiff,1st,N/A,9,10-11t,80,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Crossgaleschicflic (IRE),C G O'Dwyer,5,C O'Dwyer,NR,N/A,8,11-4,87,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Captain Kate (IRE),H E Sexton,7,E Sheehy,UR,N/A,6,10-4b1,73,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Klassman (IRE),D Meyler,0,S Nolan,PU,N/A,7,11-1tp,84,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Sir Carnegie (IRE),P Hanlon,7,J J Hanlon,F,N/A,5,11-4,87,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Mahler Appeal (IRE),S W Flanagan,0,G J Power,13th,12 l,9,11-5p,88,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Stumblin In (IRE),P K Donovan,5,P M J Doyle,12th,2 l,6,11-12,95,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Rideau Canal (IRE),D J O'Keeffe,0,Mrs D Foster,11th,3 1/2 l,10,10-11t,80,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Royal Cave (IRE),K M Donoghue,0,C Timmons,10th,1/2 l,6,11-11,94,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Cooltubrid Eva (IRE),J G Gilligan,5,Diarmuid P Ryan,9th,17 l,6,11-12b,95,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Dalmatic (IRE),P Byrnes,0,W J O'Doherty,8th,22 l,5,11-5,88,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Callmedusty (IRE),D J Gilligan,0,C Collins,7th,Head,7,11-6tp,89,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Bossofthebus (IRE),J P Shinnick,5,T O'Brien,6th,2 1/4 l,6,11-11,94,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Kalnoo (IRE),C M Quirke,3,P Kiely,5th,1 3/4 l,8,10-11tp,80,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Manhattan Brook (IRE),C Stone-Walsh,3,A Murray,4th,6 l,7,10-3p,72,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Johnny Cakes (FR),T Power Roche,5,P J Rothwell,3rd,5 l,6,11-2p,85,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Kyle Valley (IRE),D Robinson,0,P J Rothwell,2nd,Head,7,10-10p,79,True,171,18
Kilbeggan Racing Results | 25th April 2025 17:55,N/A,17:55,Yielding,3m 70y,Joe's Turn (IRE),P T Enright,0,M M McNiff,1st,N/A,9,10-11t,80,True,171,18
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Phils Choice (IRE),T Power Roche,5,P J Rothwell,NR,N/A,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,She Is Electric (IRE),G B Noonan,5,N Lee,PU,N/A,10,11-7h,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Karacole (FR),D J O'Keeffe,0,J Barcoe,6th,3 1/2 l,9,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Emily In Paris (IRE),G Brouder,3,D E Fitzgerald,5th,2 1/4 l,7,11-7,98,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Whatcouldhavebeen (IRE),A P Kelly,5,J P Fahey,4th,7 l,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Media Naranja (IRE),Sam Ewing,0,G Elliott,3rd,26 l,6,11-7t,115,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Gaoth Chuil (IRE),S O'Callaghan,5,T M Walsh,2nd,3 1/2 l,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Look To The West (IRE),Rachael Blackmore,0,H De Bromhead,1st,N/A,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Phils Choice (IRE),T Power Roche,5,P J Rothwell,NR,N/A,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,She Is Electric (IRE),G B Noonan,5,N Lee,PU,N/A,10,11-7h,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Karacole (FR),D J O'Keeffe,0,J Barcoe,6th,3 1/2 l,9,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Emily In Paris (IRE),G Brouder,3,D E Fitzgerald,5th,2 1/4 l,7,11-7,98,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Whatcouldhavebeen (IRE),A P Kelly,5,J P Fahey,4th,7 l,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Media Naranja (IRE),Sam Ewing,0,G Elliott,3rd,26 l,6,11-7t,115,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Gaoth Chuil (IRE),S O'Callaghan,5,T M Walsh,2nd,3 1/2 l,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:25,N/A,18:25,Yielding,2m 3f 200y,Look To The West (IRE),Rachael Blackmore,0,H De Bromhead,1st,N/A,7,11-7,-,True,171,19
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Big Island (IRE),C M Quirke,3,W J Lanigan,NR,N/A,8,11-7,103,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Rock On Pedro (IRE),S O'Callaghan,5,E Doyle,NR,N/A,7,10-4tb,86,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,The Dawn (FR),J C Gainford,0,W J Burke,NR,N/A,6,11-3,99,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Natural Breeze (IRE),T Power Roche,5,P J Rothwell,PU,N/A,10,10-13b,95,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Aliunde (IRE),P T Enright,0,M M McNiff,10th,2 1/4 l,8,10-11t,93,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Elusive Guy (IRE),C D Smithers,7,J P Fahey,9th,3 3/4 l,7,11-6,102,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Cayd Boy (FR),A P Kelly,5,Liz Doyle,8th,3/4 l,10,11-12,108,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Just Three (IRE),J G Gilligan,5,P J Gilligan,7th,3 1/2 l,8,11-4t,100,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Island Mccoo (IRE),P K Donovan,5,D Collins,6th,1 l,8,11-0,96,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Eddies Pride (IRE),G B Noonan,5,N Lee,5th,6 1/2 l,11,10-0t,79,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Garde La Peche (FR),Rachael Blackmore,0,H De Bromhead,4th,1 1/2 l,7,11-12t,108,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Presenting Max (IRE),D King,0,A J Martin,3rd,1 1/2 l,6,11-8t,104,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Three In A Row (IRE),D Meyler,0,A L T Moore,2nd,1 1/2 l,7,11-9,105,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Freddie Robdal (IRE),D J O'Keeffe,0,H De Bromhead,1st,N/A,8,11-10t,106,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Big Island (IRE),C M Quirke,3,W J Lanigan,NR,N/A,8,11-7,103,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Rock On Pedro (IRE),S O'Callaghan,5,E Doyle,NR,N/A,7,10-4tb,86,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,The Dawn (FR),J C Gainford,0,W J Burke,NR,N/A,6,11-3,99,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Natural Breeze (IRE),T Power Roche,5,P J Rothwell,PU,N/A,10,10-13b,95,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Aliunde (IRE),P T Enright,0,M M McNiff,10th,2 1/4 l,8,10-11t,93,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Elusive Guy (IRE),C D Smithers,7,J P Fahey,9th,3 3/4 l,7,11-6,102,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Cayd Boy (FR),A P Kelly,5,Liz Doyle,8th,3/4 l,10,11-12,108,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Just Three (IRE),J G Gilligan,5,P J Gilligan,7th,3 1/2 l,8,11-4t,100,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Island Mccoo (IRE),P K Donovan,5,D Collins,6th,1 l,8,11-0,96,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Eddies Pride (IRE),G B Noonan,5,N Lee,5th,6 1/2 l,11,10-0t,79,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Garde La Peche (FR),Rachael Blackmore,0,H De Bromhead,4th,1 1/2 l,7,11-12t,108,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Presenting Max (IRE),D King,0,A J Martin,3rd,1 1/2 l,6,11-8t,104,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Three In A Row (IRE),D Meyler,0,A L T Moore,2nd,1 1/2 l,7,11-9,105,True,171,20
Kilbeggan Racing Results | 25th April 2025 18:55,N/A,18:55,Yielding,2m 3f 200y,Freddie Robdal (IRE),D J O'Keeffe,0,H De Bromhead,1st,N/A,8,11-10t,106,True,171,20
