track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Port Louis (IRE),C T Keane,0,N Meade,11th,Neck,3,9-9b1,68,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Blanc De Noir (IRE),C Geerdharry,7,J P Murtagh,10th,Nose,4,9-9eb1,68,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,James Henry (IRE),C D Hayes,0,L Breen,9th,Neck,5,9-13b,72,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Nikki Swango (IRE),D W O'Connor,0,J C McConnell,8th,3/4 l,3,9-9,68,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Ransom,L T McAteer,0,P Sweeney,7th,Neck,7,10-1t,74,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Shaaden (IRE),W J Lee,0,P J Flynn,6th,Head,4,9-12,71,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Darkdeserthighway (IRE),L F Roche,0,M O'Callaghan,5th,1/2 l,6,9-13b,72,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Touch The Sound (IRE),J M Sheridan,0,J A Stack,4th,1 1/4 l,3,10-0,73,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Comfort Line (IRE),Adam Caffrey,3,A McGuinness,3rd,Head,7,9-12v,71,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Fivecromwellplace (IRE),N M Crosse,0,P F McEnery,2nd,1/2 l,3,9-11,70,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Shoot To Kill (IRE),J Kearney,5,Stephen Thorne,1st,N/A,7,10-1,74,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,May Night,K G Kennedy,5,S M Duffy,14th,1 l,6,9-13,72,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Rampage (IRE),J J G Ryan,0,T G McCourt,13th,Neck,5,9-10,69,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Brains (IRE),R C Colgan,0,R Donohoe,12th,1 3/4 l,8,10-0,73,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Port Louis (IRE),C T Keane,0,N Meade,11th,Neck,3,9-9b1,68,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Blanc De Noir (IRE),C Geerdharry,7,J P Murtagh,10th,Nose,4,9-9eb1,68,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,James Henry (IRE),C D Hayes,0,L Breen,9th,Neck,5,9-13b,72,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Nikki Swango (IRE),D W O'Connor,0,J C McConnell,8th,3/4 l,3,9-9,68,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Ransom,L T McAteer,0,P Sweeney,7th,Neck,7,10-1t,74,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Shaaden (IRE),W J Lee,0,P J Flynn,6th,Head,4,9-12,71,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Darkdeserthighway (IRE),L F Roche,0,M O'Callaghan,5th,1/2 l,6,9-13b,72,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Touch The Sound (IRE),J M Sheridan,0,J A Stack,4th,1 1/4 l,3,10-0,73,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Comfort Line (IRE),Adam Caffrey,3,A McGuinness,3rd,Head,7,9-12v,71,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Fivecromwellplace (IRE),N M Crosse,0,P F McEnery,2nd,1/2 l,3,9-11,70,True,155,43
Dundalk Racing Results | 20th December 2024 16:45,N/A,16:45,Standard,7f,Shoot To Kill (IRE),J Kearney,5,Stephen Thorne,1st,N/A,7,10-1,74,True,155,43
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Gray's Wishe's (IRE),M P Sheehy,0,E Sheehy,14th,2 1/2 l,3,9-3p1,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Barney McGee (IRE),R Donaghue-Leahy,0,J F O'Shea,13th,5 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Siouxpercharged (IRE),W J Lee,0,H De Bromhead,12th,5 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Sweet Revenge (IRE),J Cleary,5,A Murray,11th,3 1/4 l,3,9-3,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,On The Way (IRE),S Foley,0,K P Cotter,10th,2 1/4 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Camachero (IRE),Adam Caffrey,3,N C Kelly,9th,1 3/4 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Dontgowithjoe (IRE),N M Crosse,0,M J Browne,8th,Neck,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,My Little Lady (IRE),C T Keane,0,D Hogan,7th,4 1/2 l,3,9-3,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Whisper A Prayer (IRE),H J Horgan,5,J P O'Brien,6th,3 1/4 l,3,9-3p,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Wrob And Wryan (IRE),R C Colgan,0,A Lee,5th,Head,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Molto Amichi (IRE),L T McAteer,0,E Griffin,4th,1 1/4 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Mythical Rock (IRE),Gabriella Hill,10,J M Barrett,3rd,Short Head,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Dahab (IRE),J M Sheridan,0,D Hogan,2nd,1/2 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Aratayvo (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Gray's Wishe's (IRE),M P Sheehy,0,E Sheehy,14th,2 1/2 l,3,9-3p1,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Barney McGee (IRE),R Donaghue-Leahy,0,J F O'Shea,13th,5 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Siouxpercharged (IRE),W J Lee,0,H De Bromhead,12th,5 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Sweet Revenge (IRE),J Cleary,5,A Murray,11th,3 1/4 l,3,9-3,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,On The Way (IRE),S Foley,0,K P Cotter,10th,2 1/4 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Camachero (IRE),Adam Caffrey,3,N C Kelly,9th,1 3/4 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Dontgowithjoe (IRE),N M Crosse,0,M J Browne,8th,Neck,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,My Little Lady (IRE),C T Keane,0,D Hogan,7th,4 1/2 l,3,9-3,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Whisper A Prayer (IRE),H J Horgan,5,J P O'Brien,6th,3 1/4 l,3,9-3p,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Wrob And Wryan (IRE),R C Colgan,0,A Lee,5th,Head,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Molto Amichi (IRE),L T McAteer,0,E Griffin,4th,1 1/4 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Mythical Rock (IRE),Gabriella Hill,10,J M Barrett,3rd,Short Head,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Dahab (IRE),J M Sheridan,0,D Hogan,2nd,1/2 l,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:15,N/A,17:15,Standard,1m,Aratayvo (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-8,-,True,155,44
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Ivasecret (IRE),W Joyce,0,C Collins,9th,13 l,6,9-1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Daboya (IRE),S Coen,7,R Donohoe,8th,5 1/2 l,3,9-6,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Eyema Candy Girl (AUS),H J Horgan,2,J P O'Brien,7th,1 1/2 l,5,9-11,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Tribal Moon (IRE),D S O'Sullivan,7,Daniel Murphy,6th,1/2 l,3,9-0tb1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Black Storm (IRE),R Whearty,0,Kevin Coleman,5th,3 l,3,9-5h1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Sayifyouwill,J J G Ryan,0,Stephen Thorne,4th,1 3/4 l,6,9-13,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Enough Already,Adam Caffrey,0,A McGuinness,3rd,Head,8,9-2,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Proleek Prince (IRE),R M Mulligan,4,M Rice,2nd,1/2 l,4,9-11,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Perfect Judgement (IRE),J A Powell,0,Stephen Thorne,1st,N/A,3,9-4b1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Ivasecret (IRE),W Joyce,0,C Collins,9th,13 l,6,9-1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Daboya (IRE),S Coen,7,R Donohoe,8th,5 1/2 l,3,9-6,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Eyema Candy Girl (AUS),H J Horgan,2,J P O'Brien,7th,1 1/2 l,5,9-11,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Tribal Moon (IRE),D S O'Sullivan,7,Daniel Murphy,6th,1/2 l,3,9-0tb1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Black Storm (IRE),R Whearty,0,Kevin Coleman,5th,3 l,3,9-5h1,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Sayifyouwill,J J G Ryan,0,Stephen Thorne,4th,1 3/4 l,6,9-13,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Enough Already,Adam Caffrey,0,A McGuinness,3rd,Head,8,9-2,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Proleek Prince (IRE),R M Mulligan,4,M Rice,2nd,1/2 l,4,9-11,-,True,155,45
Dundalk Racing Results | 20th December 2024 17:45,N/A,17:45,Standard,1m,Perfect Judgement (IRE),J A Powell,0,Stephen Thorne,1st,N/A,3,9-4b1,-,True,155,45
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Dream Escape,D P McDonogh,0,T Mullins,NR,N/A,5,9-13h,72,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Lunar Bird (IRE),J J G Ryan,3,E McNamara,14th,2 1/2 l,4,9-13p1,72,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Harry's Legacy,W J Lee,0,H De Bromhead,13th,9 1/2 l,6,10-2t,75,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Gregorina (IRE),J A Powell,3,A McGuinness,12th,4 3/4 l,3,8-7v,58,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Noble Expression,R M Mulligan,7,G A Kingston,11th,1 3/4 l,9,8-7b,52,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Influential Lady (IRE),S A Wallace,10,J Barcoe,10th,1 1/4 l,10,9-2,61,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Curious Bride (IRE),S Coen,7,E O'Connell,9th,3/4 l,7,10-2t,75,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Matt Connor (IRE),J Kearney,5,M Brassil,8th,1/2 l,4,10-2tp,75,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Movie King (IRE),C D Hayes,0,A J Martin,7th,Nose,7,8-7tb1,52,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Ice Opera (IRE),R C Colgan,0,S Lavery,6th,1/2 l,3,9-4,69,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Rockview Consort,C D Fahy,10,J C McConnell,5th,1 3/4 l,5,9-9,68,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Dumb Love (IRE),J Cleary,5,Gerard O'Leary,4th,Neck,4,8-13,58,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Bright Start (USA),Nicola Burns,7,S M Duffy,3rd,1 3/4 l,7,8-7p,52,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Mephisto (IRE),C T Keane,0,G Keane,2nd,5 l,7,9-1v,60,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Inchiquin Maid (IRE),R Whearty,3,C Timmons,1st,N/A,5,8-12,57,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Dream Escape,D P McDonogh,0,T Mullins,NR,N/A,5,9-13h,72,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Lunar Bird (IRE),J J G Ryan,3,E McNamara,14th,2 1/2 l,4,9-13p1,72,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Harry's Legacy,W J Lee,0,H De Bromhead,13th,9 1/2 l,6,10-2t,75,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Gregorina (IRE),J A Powell,3,A McGuinness,12th,4 3/4 l,3,8-7v,58,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Noble Expression,R M Mulligan,7,G A Kingston,11th,1 3/4 l,9,8-7b,52,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Influential Lady (IRE),S A Wallace,10,J Barcoe,10th,1 1/4 l,10,9-2,61,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Curious Bride (IRE),S Coen,7,E O'Connell,9th,3/4 l,7,10-2t,75,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Matt Connor (IRE),J Kearney,5,M Brassil,8th,1/2 l,4,10-2tp,75,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Movie King (IRE),C D Hayes,0,A J Martin,7th,Nose,7,8-7tb1,52,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Ice Opera (IRE),R C Colgan,0,S Lavery,6th,1/2 l,3,9-4,69,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Rockview Consort,C D Fahy,10,J C McConnell,5th,1 3/4 l,5,9-9,68,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Dumb Love (IRE),J Cleary,5,Gerard O'Leary,4th,Neck,4,8-13,58,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Bright Start (USA),Nicola Burns,7,S M Duffy,3rd,1 3/4 l,7,8-7p,52,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Mephisto (IRE),C T Keane,0,G Keane,2nd,5 l,7,9-1v,60,True,155,46
Dundalk Racing Results | 20th December 2024 18:15,N/A,18:15,Standard,2m,Inchiquin Maid (IRE),R Whearty,3,C Timmons,1st,N/A,5,8-12,57,True,155,46
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Lord Talbot (IRE),R Whearty,3,T G McCourt,14th,5 1/2 l,3,9-2tv,53,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,A Daughtersdelight (IRE),J Cleary,5,S M Duffy,13th,1 1/4 l,3,9-6,57,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Tomahawk King (IRE),J J G Ryan,0,Thomas Coyle,12th,1 1/4 l,4,9-11,58,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Tastyee (IRE),D S O'Sullivan,0,D Budds,11th,Neck,6,9-1t,48,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Wonderwalk (IRE),D E Sheehy,0,V C Ward,10th,1 1/4 l,3,8-10h,47,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Ranko Express (IRE),S Coen,7,A Slattery,9th,Short Head,4,9-8,55,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Pegasus Of Harry,N M Crosse,0,E O'Connell,8th,1 1/4 l,3,9-5,56,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Wishes And Dreams (IRE),Nicola Burns,7,Ciaran Murphy,7th,Neck,4,9-3tp,50,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Waystar (IRE),J A Powell,3,J C McConnell,6th,Short Head,3,8-13,50,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Deed Pole,C T Keane,0,Cian Hughes,5th,Neck,4,9-4,51,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Nusra (IRE),S Foley,0,G Ahern,4th,Short Head,7,9-11p,58,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Slowdownbarney (IRE),D W O'Connor,0,J C McConnell,3rd,1/2 l,3,9-3tv,54,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Vivacious Lady (IRE),W J Lee,0,M Halford & T Collins,2nd,Neck,3,10-0,65,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Gallo Dell Cielo (IRE),R Donaghue-Leahy,7,P J Flynn,1st,N/A,4,9-10,57,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Lord Talbot (IRE),R Whearty,3,T G McCourt,14th,5 1/2 l,3,9-2tv,53,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,A Daughtersdelight (IRE),J Cleary,5,S M Duffy,13th,1 1/4 l,3,9-6,57,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Tomahawk King (IRE),J J G Ryan,0,Thomas Coyle,12th,1 1/4 l,4,9-11,58,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Tastyee (IRE),D S O'Sullivan,0,D Budds,11th,Neck,6,9-1t,48,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Wonderwalk (IRE),D E Sheehy,0,V C Ward,10th,1 1/4 l,3,8-10h,47,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Ranko Express (IRE),S Coen,7,A Slattery,9th,Short Head,4,9-8,55,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Pegasus Of Harry,N M Crosse,0,E O'Connell,8th,1 1/4 l,3,9-5,56,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Wishes And Dreams (IRE),Nicola Burns,7,Ciaran Murphy,7th,Neck,4,9-3tp,50,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Waystar (IRE),J A Powell,3,J C McConnell,6th,Short Head,3,8-13,50,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Deed Pole,C T Keane,0,Cian Hughes,5th,Neck,4,9-4,51,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Nusra (IRE),S Foley,0,G Ahern,4th,Short Head,7,9-11p,58,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Slowdownbarney (IRE),D W O'Connor,0,J C McConnell,3rd,1/2 l,3,9-3tv,54,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Vivacious Lady (IRE),W J Lee,0,M Halford & T Collins,2nd,Neck,3,10-0,65,True,155,47
Dundalk Racing Results | 20th December 2024 18:45,N/A,18:45,Standard,1m 4f,Gallo Dell Cielo (IRE),R Donaghue-Leahy,7,P J Flynn,1st,N/A,4,9-10,57,True,155,47
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Jawhary,Aisling McGuinness,10,A McGuinness,14th,1/2 l,6,9-11v,58,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Miami Sunshine (USA),W J Lee,0,A Murray,13th,1 1/4 l,3,9-11,62,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Quiet Desire (IRE),R M Mulligan,7,J C McConnell,12th,3 l,8,9-0p,47,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Pride Of Hawridge (IRE),L T McAteer,0,S McParlan,11th,1/2 l,6,9-10p,57,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Obama Army,Adam Caffrey,3,E McCarthy,10th,Neck,4,9-13tb1,60,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Just Another Eagle (IRE),R Donaghue-Leahy,7,P J Flynn,9th,1/2 l,4,9-3,50,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Spinning Web (IRE),N G McCullagh,0,Ms M Mullins,8th,3 3/4 l,4,9-6,53,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Is She Now (IRE),R C Colgan,0,V C Ward,7th,1 3/4 l,6,9-6,53,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Highland King (IRE),J A Powell,3,J C McConnell,6th,2 3/4 l,5,9-13p,60,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Imperial Miss (IRE),D P McDonogh,0,M Halford & T Collins,5th,1 1/2 l,3,8-13b,50,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Darkened (IRE),C D Hayes,0,N C Kelly,4th,1 1/4 l,8,9-7tb,54,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Billie Frechette (IRE),C T Keane,0,N Meade,3rd,1 l,3,9-5t,56,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Koniag (IRE),S Foley,0,K P Cotter,2nd,1 1/4 l,3,10-0,65,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Esticky End (IRE),J Cleary,5,Tom McGuinness,1st,N/A,6,9-0,47,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Jawhary,Aisling McGuinness,10,A McGuinness,14th,1/2 l,6,9-11v,58,True,155,48
Dundalk Racing Results | 20th December 2024 19:15,N/A,19:15,Standard,1m 4f,Miami Sunshine (USA),W J Lee,0,A Murray,13th,1 1/4 l,3,9-11,62,True,155,48
