track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Nezeeh (IRE),D J O'Connor,10,D Hogan,9th,1/2 l,4,10-2p,60,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Clever And Classy (IRE),A J Slattery,0,J S Bolger,8th,1 1/4 l,3,8-9,52,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Romantic War (IRE),R P Cleary,0,T Cleary,7th,Nose,3,8-7,49,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Poppadom (IRE),J S Dalton,10,A Slattery,6th,2 3/4 l,4,9-7,51,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Manhattan Dandy (IRE),J J G Ryan,3,Thomas Coyle,5th,1/2 l,8,9-6,50,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Dark Willow (IRE),G F Carroll,0,Mrs M Whelehan,4th,3/4 l,5,9-0t1,44,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Knockmore Prince (IRE),C D Hayes,0,J C McConnell,3rd,2 1/2 l,5,8-10tp,40,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Si Senior (IRE),J Kearney,5,P Magee,2nd,Nose,4,10-1ht,59,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Cherry Pink (IRE),Adam Caffrey,0,A McGuinness,1st,N/A,5,9-13v,57,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Khutulun,B M Coen,0,Ciaran Murphy,15th,1 1/2 l,3,9-2p,59,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Albion Princess,P McGettigan,7,D Kinsella,14th,15 l,6,8-11tb,41,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Bucky Larson (IRE),J A Heffernan,0,R Donohoe,13th,3/4 l,10,9-0,44,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Browned Off (IRE),L T McAteer,0,P W Flynn,12th,2 1/2 l,4,9-2,46,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Highland Harvey (IRE),N G McCullagh,0,A J Martin,11th,3/4 l,3,9-2,59,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Serengeti Sunrise (IRE),S Foley,0,R K Watson,10th,3/4 l,4,9-3,47,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Nezeeh (IRE),D J O'Connor,10,D Hogan,9th,1/2 l,4,10-2p,60,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Clever And Classy (IRE),A J Slattery,0,J S Bolger,8th,1 1/4 l,3,8-9,52,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Romantic War (IRE),R P Cleary,0,T Cleary,7th,Nose,3,8-7,49,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Poppadom (IRE),J S Dalton,10,A Slattery,6th,2 3/4 l,4,9-7,51,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Manhattan Dandy (IRE),J J G Ryan,3,Thomas Coyle,5th,1/2 l,8,9-6,50,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Dark Willow (IRE),G F Carroll,0,Mrs M Whelehan,4th,3/4 l,5,9-0t1,44,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Knockmore Prince (IRE),C D Hayes,0,J C McConnell,3rd,2 1/2 l,5,8-10tp,40,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Si Senior (IRE),J Kearney,5,P Magee,2nd,Nose,4,10-1ht,59,True,174,21
Roscommon Racing Results | 12th May 2025 16:55,N/A,16:55,Good,7f 111y,Cherry Pink (IRE),Adam Caffrey,0,A McGuinness,1st,N/A,5,9-13v,57,True,174,21
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Neo Smart (IRE),Gabriella Hill,10,J S Bolger,NR,N/A,4,9-9t,75,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Flying Bay (IRE),S Foley,0,A Kinirons,NR,N/A,4,9-13,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Usuario Amigo,G F Carroll,0,R O'Brien,NR,N/A,4,10-2,82,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Joe Masseria (IRE),D McMonagle,0,H D McGuigan,14th,5 1/2 l,6,9-10b,76,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Fast Tara (IRE),D J O'Connor,10,P W Flynn,13th,1 1/4 l,5,10-1,81,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Ransom,L T McAteer,0,P Sweeney,12th,1 1/2 l,8,9-0t,66,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Bucaneer's Spirit (IRE),J J G Ryan,3,J Davison,11th,1/2 l,4,9-13p1,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Circles (IRE),W Joyce,5,A McCann,10th,3/4 l,6,8-9tb,61,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,On A Session (USA),C D Hayes,0,K P Cotter,9th,Neck,9,9-10,76,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Declaree (IRE),B M Coen,0,J P Murtagh,8th,Neck,4,9-11tp,77,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Goldrush Kid (IRE),P McGettigan,7,P Magee,7th,1 1/2 l,4,9-8p,74,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Desert Haven,C T Keane,0,N Meade,6th,Head,5,9-13t,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Cordouan (FR),R M Mulligan,7,P Sweeney,5th,Neck,7,8-11,63,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Pier Pressure (FR),Nicola Burns,7,G M Lyons,4th,1 1/4 l,5,9-12,78,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Eddie G (IRE),Adam Caffrey,0,A McGuinness,3rd,1 1/2 l,4,9-13t1,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Dynamic Force (IRE),R Whearty,3,T G McCourt,2nd,Head,6,9-2,68,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Shoot To Kill (IRE),J Kearney,5,Stephen Thorne,1st,N/A,8,10-0,80,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Neo Smart (IRE),Gabriella Hill,10,J S Bolger,NR,N/A,4,9-9t,75,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Flying Bay (IRE),S Foley,0,A Kinirons,NR,N/A,4,9-13,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Usuario Amigo,G F Carroll,0,R O'Brien,NR,N/A,4,10-2,82,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Joe Masseria (IRE),D McMonagle,0,H D McGuigan,14th,5 1/2 l,6,9-10b,76,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Fast Tara (IRE),D J O'Connor,10,P W Flynn,13th,1 1/4 l,5,10-1,81,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Ransom,L T McAteer,0,P Sweeney,12th,1 1/2 l,8,9-0t,66,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Bucaneer's Spirit (IRE),J J G Ryan,3,J Davison,11th,1/2 l,4,9-13p1,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Circles (IRE),W Joyce,5,A McCann,10th,3/4 l,6,8-9tb,61,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,On A Session (USA),C D Hayes,0,K P Cotter,9th,Neck,9,9-10,76,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Declaree (IRE),B M Coen,0,J P Murtagh,8th,Neck,4,9-11tp,77,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Goldrush Kid (IRE),P McGettigan,7,P Magee,7th,1 1/2 l,4,9-8p,74,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Desert Haven,C T Keane,0,N Meade,6th,Head,5,9-13t,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Cordouan (FR),R M Mulligan,7,P Sweeney,5th,Neck,7,8-11,63,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Pier Pressure (FR),Nicola Burns,7,G M Lyons,4th,1 1/4 l,5,9-12,78,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Eddie G (IRE),Adam Caffrey,0,A McGuinness,3rd,1 1/2 l,4,9-13t1,79,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Dynamic Force (IRE),R Whearty,3,T G McCourt,2nd,Head,6,9-2,68,True,174,22
Roscommon Racing Results | 12th May 2025 17:25,N/A,17:25,Good,7f 111y,Shoot To Kill (IRE),J Kearney,5,Stephen Thorne,1st,N/A,8,10-0,80,True,174,22
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Lovely (IRE),G M Ryan,0,D Dias,NR,N/A,3,9-12,70,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Navajo Point (IRE),M W Hassett,5,M Hassett,15th,18 l,3,9-7,65,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Pompano Beach (IRE),D McMonagle,0,J P O'Brien,14th,5 1/2 l,3,9-6,64,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Amber Blossom,R M Mulligan,7,J P Murtagh,13th,3/4 l,3,9-12,70,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Bluebelardo (IRE),J Cleary,5,M C Grassick,12th,1 1/2 l,3,9-12,70,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Sea View Lady (IRE),J M Sheridan,0,M A Cahill,11th,2 3/4 l,3,9-4,62,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Blondina (IRE),R Coakley,0,J S Bolger,10th,Nose,3,9-4,62,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,The Dark Baron (IRE),C T Keane,0,J J Murphy,9th,3 l,3,9-6t,64,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Touted Plan (IRE),G F Carroll,0,J G Murphy,8th,2 3/4 l,3,9-10,68,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Vega's Muse,S Foley,0,Mrs J Harrington,7th,1/2 l,3,9-8,66,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Great Mover (IRE),W J Lee,0,W McCreery,6th,3/4 l,3,9-9,67,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Widely Acclaimed,Adam Caffrey,0,A McGuinness,5th,1/2 l,3,9-5,63,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Rising Sky (IRE),L T McAteer,0,A McCann,4th,1/2 l,3,9-7,65,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Moonhall Lass (IRE),R Whearty,3,Alan McIntyre,3rd,1 1/4 l,3,9-9,67,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Northern Attitude (IRE),C Geerdharry,7,D Dias,2nd,1/2 l,3,9-3b1,61,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Gangsta Man (IRE),W Joyce,5,K Smith,1st,N/A,3,9-11,69,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Lovely (IRE),G M Ryan,0,D Dias,NR,N/A,3,9-12,70,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Navajo Point (IRE),M W Hassett,5,M Hassett,15th,18 l,3,9-7,65,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Pompano Beach (IRE),D McMonagle,0,J P O'Brien,14th,5 1/2 l,3,9-6,64,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Amber Blossom,R M Mulligan,7,J P Murtagh,13th,3/4 l,3,9-12,70,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Bluebelardo (IRE),J Cleary,5,M C Grassick,12th,1 1/2 l,3,9-12,70,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Sea View Lady (IRE),J M Sheridan,0,M A Cahill,11th,2 3/4 l,3,9-4,62,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Blondina (IRE),R Coakley,0,J S Bolger,10th,Nose,3,9-4,62,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,The Dark Baron (IRE),C T Keane,0,J J Murphy,9th,3 l,3,9-6t,64,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Touted Plan (IRE),G F Carroll,0,J G Murphy,8th,2 3/4 l,3,9-10,68,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Vega's Muse,S Foley,0,Mrs J Harrington,7th,1/2 l,3,9-8,66,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Great Mover (IRE),W J Lee,0,W McCreery,6th,3/4 l,3,9-9,67,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Widely Acclaimed,Adam Caffrey,0,A McGuinness,5th,1/2 l,3,9-5,63,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Rising Sky (IRE),L T McAteer,0,A McCann,4th,1/2 l,3,9-7,65,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Moonhall Lass (IRE),R Whearty,3,Alan McIntyre,3rd,1 1/4 l,3,9-9,67,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Northern Attitude (IRE),C Geerdharry,7,D Dias,2nd,1/2 l,3,9-3b1,61,True,174,23
Roscommon Racing Results | 12th May 2025 17:55,N/A,17:55,Good,7f 111y,Gangsta Man (IRE),W Joyce,5,K Smith,1st,N/A,3,9-11,69,True,174,23
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Glyndwr (IRE),C T Keane,0,G M Lyons,8th,Neck,3,9-10,88,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Self Charging (IRE),R Coakley,0,J S Bolger,7th,2 3/4 l,3,9-0,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Falls Of Acharn,S Foley,0,Mrs J Harrington,6th,1 3/4 l,3,9-5,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Cap Saint Martin (FR),D McMonagle,0,J P O'Brien,5th,3 l,3,9-10,90,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Green Triangle (IRE),S T McCullagh,0,J P O'Brien,4th,3/4 l,3,9-10tp,92,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Waterford Flow (IRE),M W Hassett,5,J P O'Brien,3rd,1 1/4 l,3,9-5t,78,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Nautical Force,B M Coen,0,J P Murtagh,2nd,2 l,3,9-10,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Arouet (FR),W J Lee,0,P Twomey,1st,N/A,3,9-5,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Glyndwr (IRE),C T Keane,0,G M Lyons,8th,Neck,3,9-10,88,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Self Charging (IRE),R Coakley,0,J S Bolger,7th,2 3/4 l,3,9-0,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Falls Of Acharn,S Foley,0,Mrs J Harrington,6th,1 3/4 l,3,9-5,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Cap Saint Martin (FR),D McMonagle,0,J P O'Brien,5th,3 l,3,9-10,90,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Green Triangle (IRE),S T McCullagh,0,J P O'Brien,4th,3/4 l,3,9-10tp,92,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Waterford Flow (IRE),M W Hassett,5,J P O'Brien,3rd,1 1/4 l,3,9-5t,78,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Nautical Force,B M Coen,0,J P Murtagh,2nd,2 l,3,9-10,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:25,N/A,18:25,Good,1m 2f 95y,Arouet (FR),W J Lee,0,P Twomey,1st,N/A,3,9-5,-,True,174,24
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Secret Rock (IRE),D A Kidd,2,A J Martin,NR,N/A,6,9-3t,59,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Mayo For Sam (IRE),C Geerdharry,2,M Flannery,14th,12 l,5,9-4b,60,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Timeonourside (IRE),R M Mulligan,0,Leonard Flynn,13th,12 l,4,9-9,65,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Bambeano (IRE),P McGettigan,2,C Moore,12th,2 l,8,9-7tb,63,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Forlio,D J O'Connor,4,P W Flynn,11th,3/4 l,6,9-6p,62,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Inchiquin Star (IRE),R J Lane,7,P Kiely,10th,Neck,6,9-5,61,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Fianna (IRE),Megan Telford-Kelly,4,W McCreery,9th,1 3/4 l,4,9-13,69,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Chatterbox (IRE),D S O'Sullivan,0,J J Murphy,8th,Head,6,9-9,65,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Grizabella (IRE),S Coen,0,P W Flynn,7th,Short Head,6,9-8t,64,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Carried With Love (IRE),J Pietropaolo,2,J P O'Brien,6th,5 l,4,9-6,62,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Miss Australie (IRE),J S Dalton,7,P O'Rourke,5th,1 l,4,8-11,53,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Barrogstown Girl (IRE),Neve Bennett,0,J P Fahey,4th,1 1/4 l,5,10-1,71,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Stariam (IRE),Gabriella Hill,4,Mrs J Harrington,3rd,1/2 l,5,10-0p,70,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Autocrat (IRE),Nicola Burns,0,R Donohoe,2nd,1/2 l,5,9-11b,67,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Duke Of Leggagh (IRE),T Casey,7,M Mulvany,1st,N/A,5,9-11t,67,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Secret Rock (IRE),D A Kidd,2,A J Martin,NR,N/A,6,9-3t,59,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Mayo For Sam (IRE),C Geerdharry,2,M Flannery,14th,12 l,5,9-4b,60,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Timeonourside (IRE),R M Mulligan,0,Leonard Flynn,13th,12 l,4,9-9,65,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Bambeano (IRE),P McGettigan,2,C Moore,12th,2 l,8,9-7tb,63,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Forlio,D J O'Connor,4,P W Flynn,11th,3/4 l,6,9-6p,62,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Inchiquin Star (IRE),R J Lane,7,P Kiely,10th,Neck,6,9-5,61,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Fianna (IRE),Megan Telford-Kelly,4,W McCreery,9th,1 3/4 l,4,9-13,69,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Chatterbox (IRE),D S O'Sullivan,0,J J Murphy,8th,Head,6,9-9,65,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Grizabella (IRE),S Coen,0,P W Flynn,7th,Short Head,6,9-8t,64,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Carried With Love (IRE),J Pietropaolo,2,J P O'Brien,6th,5 l,4,9-6,62,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Miss Australie (IRE),J S Dalton,7,P O'Rourke,5th,1 l,4,8-11,53,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Barrogstown Girl (IRE),Neve Bennett,0,J P Fahey,4th,1 1/4 l,5,10-1,71,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Stariam (IRE),Gabriella Hill,4,Mrs J Harrington,3rd,1/2 l,5,10-0p,70,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Autocrat (IRE),Nicola Burns,0,R Donohoe,2nd,1/2 l,5,9-11b,67,True,174,25
Roscommon Racing Results | 12th May 2025 18:55,N/A,18:55,Good,1m 4f 46y,Duke Of Leggagh (IRE),T Casey,7,M Mulvany,1st,N/A,5,9-11t,67,True,174,25
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Gaoth Chuil (IRE),C D Hayes,0,T M Walsh,NR,N/A,7,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Parish Express (IRE),R Coakley,0,J S Bolger,7th,35 l,4,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Theflyingbee (IRE),W Joyce,5,F G Hand,6th,6 l,8,9-4t,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Ina Mina,C T Keane,0,K J Condon,5th,3 3/4 l,4,9-4h,73,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Shaool (IRE),B M Coen,0,J P Murtagh,4th,1 3/4 l,4,9-4,75,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Calais,G F Carroll,0,G P Cromwell,3rd,1 1/2 l,4,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Alinta (IRE),W J Lee,0,P Twomey,2nd,Neck,4,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Sissi (IRE),D McMonagle,0,J P O'Brien,1st,N/A,4,9-4t,73,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Gaoth Chuil (IRE),C D Hayes,0,T M Walsh,NR,N/A,7,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Parish Express (IRE),R Coakley,0,J S Bolger,7th,35 l,4,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Theflyingbee (IRE),W Joyce,5,F G Hand,6th,6 l,8,9-4t,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Ina Mina,C T Keane,0,K J Condon,5th,3 3/4 l,4,9-4h,73,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Shaool (IRE),B M Coen,0,J P Murtagh,4th,1 3/4 l,4,9-4,75,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Calais,G F Carroll,0,G P Cromwell,3rd,1 1/2 l,4,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Alinta (IRE),W J Lee,0,P Twomey,2nd,Neck,4,9-4,-,True,174,26
Roscommon Racing Results | 12th May 2025 19:25,N/A,19:25,Good,1m 4f 46y,Sissi (IRE),D McMonagle,0,J P O'Brien,1st,N/A,4,9-4t,73,True,174,26
